K12D0555_H0513:1b-0	@1b [dd] #//	[dd]_4 
K12D0555_H0513:207a-3	rnam dag rab mnyen padma dag dang mtshungs //	rnam_0 'dag_5 rab_9 mnyen_13 padma_19 'dag_25 dang_29 mtshungs_34 
K12D0555_H0513:207a-4	mtshan mchog dam pa tshad med kun tu bkod //	mtshan_0 mchog_7 dam_13 ba_17 tshad_20 med_26 kun_30 tu_34 bkod_37 
K12D0555_H0513:207a-5	mtshan ni sum cu rtsa gnyis rab brgyan te //	mtshan_0 ni_7 sum_10 cu_14 rtsa_17 gnyis_22 rab_28 rgyan_32 te_39 
K12D0555_H0513:207a-6	dpe byad bzang po brgyad cu yongs su rdzogs //	dpe_0 byad_4 bzang_9 po_15 brgyad_18 cu_25 yongs_28 su_34 rdzogs_37 
K12D0555_H0513:207a-7	'od zer rab gsal dpe zla yong ma mchis //	'od_0 zer_4 rab_8 gsal_12 dpe_17 zla_21 yong_25 ma_30 mchis_33 
K12D0555_H0513:207a-8	dri bral dper na rnam dag zla nya 'dra //	'dri_0 'bral_4 dper_9 na_14 rnam_17 'dag_22 zla_26 nya_30 'dra_34 
K12D0555_H0513:207a-9	gsung dbyangs rab dang shin tu gya nom pas //	gsung_0 dbyangs_6 rab_14 dang_18 shin_23 tu_28 'gyas_31 mnam_35 ba_39 
K12D0555_H0513:207a-10	seng+ge bzhin du 'brug sgra sgrogs par mdzad //	seng_0 ge_5 bzhin_8 du_14 'brug_17 sgra_23 sgrogs_28 ba_35 mdzad_39 
K12D0555_H0513:207a-11	dam pa rnam brgyad dbang po mthun mdzad pas //	dam_0 ba_4 rnam_7 brgyad_12 dbang_19 po_25 mthun_28 mdzad_34 ba_40 
K12D0555_H0513:207a-12	ka la ping ka'i sgra sgrogs kun las 'phags //	ka_0 la_3 ping_6 ka_11 sgra_16 sgrogs_21 kun_28 las_32 'phag_36 
K12D0555_H0513:207a-13	bsod nams brgya yi mtshan mchog sku brgyan pas //	bsod_0 nams_5 brgya_10 yi_16 mtshan_19 mchog_26 sku_32 rgyan_36 ba_43 
K12D0555_H0513:207a-14	'od zer phun tshogs dri ma yongs mi mnga'//	'od_0 zer_4 phun_8 tshogs_13 'dri_20 ma_24 yongs_27 mi_33 
K12D0555_H0513:207a-15	mkhyen blo rab gsal dper na rgya mtsho 'dra //	mkhyen_0 blo_7 rab_11 gsal_15 dper_20 na_25 rgya_28 mtsho_33 'dra_39 
K12D0555_H0513:207a-16	yon tan rgya chen nam mkha' dag dang mtshungs //	yon_0 tan_4 rgya_8 chen_13 nam_18 mkha'_22 'dag_28 dang_32 mtshungs_37 
K12D0555_H0513:207a-17	yongs rdzogs 'od zer phyogs bcu'i 'jig rten bkang //	yongs_0 rdzogs_6 'od_13 zer_17 phyogs_21 'chu_28 'jig_34 rten_39 'geng_44 
K12D0555_H0513:207a-18	rkyen ni ji bzhin sems can sgrol bar mdzad //	rkyen_0 ni_6 ji_9 bzhin_12 sems_18 can_23 sgrol_27 ba_33 mdzad_37 
K12D0555_H0513:207a-19	nyon mongs sred pa'i bag chags kun bsal bas //	nyon_0 mongs_5 sred_11 ba_16 bag_21 chags_25 kun_31 bsal_35 ba_40 
K12D0555_H0513:207a-20	chos kyi sgron ma rtag par rgyun mi 'chad //	chos_0 kyi_5 sgron_9 ma_15 rtag_18 ba_23 rgyun_27 mi_33 'chad_36 
K12D0555_H0513:207a-21	thugs brtses sems can dag la phan 'dogs pas //	thugs_0 brtses_6 sems_13 can_18 'dag_22 la_26 phan_29 'dogs_34 ba_40 
K12D0555_H0513:207a-22	da ltar slad ma'i dus kyi bde ba stsol //	da_0 ltar_3 slad_8 ma_13 dus_18 kyi_22 bde_26 ba_30 stsol_33 
K12D0555_H0513:207a-23	rtag par don mchog dam pa rab bshad nas //	rtag_0 ba_5 don_9 mchog_13 dam_19 ba_23 rab_26 'chad_30 nas_36 
K12D0555_H0513:207b-0	yang dag rab dben mya ngan @207b 'das la 'god //	yang_0 'dag_5 rab_9 dben_13 mya_18 ngan_22 'da'_33 la_38 'god_41 
K12D0555_H0513:207b-1	bcom ldan bdud rtsi'i chos mchog rab bstan nas //	'joms_0 ldan_5 bdud_10 rtsi_15 chos_22 mchog_27 rab_33 ston_37 nas_43 
K12D0555_H0513:207b-2	bdud rtsi'i gya nom don ni stsol mdzad pas //	bdud_0 rtsi_5 'gyas_12 mnam_16 don_20 ni_24 stsol_27 mdzad_33 ba_39 
K12D0555_H0513:207b-3	bdud rtsi'i grong khyer dag tu rab drangs nas //	bdud_0 rtsi_5 grong_12 'khyer_18 'dag_24 tu_28 rab_31 drangs_35 nas_42 
K12D0555_H0513:207b-4	bdud rtsi'i 'dus ma byas kyi bde la 'god //	bdud_0 rtsi_5 'du_12 ma_17 byed_20 kyi_25 bde_29 la_33 'god_36 
K12D0555_H0513:207b-5	rtag par 'khor pa'i rgya mtsho chen po dang //	rtag_0 ba_5 'khor_9 ba_15 rgya_20 mtsho_25 chen_31 po_36 dang_39 
K12D0555_H0513:207b-6	sdug bsngal sems can thams cad thar bar mdzod //	sdug_0 sngal_5 sems_12 can_17 thams_21 cad_27 thar_31 ba_36 mdzod_40 
K12D0555_H0513:207b-7	de dag bde ba shul du rab btsud de //	de_0 'dag_3 bde_7 ba_11 shul_14 du_19 rab_22 btsud_26 de_32 
K12D0555_H0513:207b-8	yid bzhin bde ba bsam gyis mi khyab stsol //	yid_0 bzhin_4 bde_10 ba_14 bsam_17 gyis_22 mi_27 khyab_30 stsol_36 
K12D0555_H0513:207b-9	bcom ldan yon tan rgya mtsho zab la yangs //	'joms_0 ldan_5 yon_10 tan_14 rgya_18 mtsho_23 zab_29 la_33 yangs_36 
K12D0555_H0513:207b-10	dpe ni mang po dag gis rig mi 'gyur //	dpe_0 ni_4 mang_7 po_12 'dag_15 gis_19 rig_23 mi_27 'gyur_30 
K12D0555_H0513:207b-11	rtag par kun la thugs rje cher gzigs pas //	rtag_0 ba_5 kun_9 la_13 thugs_16 rje_22 cher_26 gzigs_31 ba_37 
K12D0555_H0513:207b-12	thabs mkhyen brtson 'grus dag ni rgyun mi 'chad //	thabs_0 mkhyen_6 brtson_13 'grus_20 'dag_26 ni_30 rgyun_33 mi_39 'chad_42 
K12D0555_H0513:207b-13	bcom ldan yon tan rgya mtsho mtha' ma mchis //	'joms_0 ldan_5 yon_10 tan_14 rgya_18 mtsho_23 mtha'_29 ma_35 mchis_38 
K12D0555_H0513:207b-14	bskal pa bye ba brgya stong bar du ni; ;lha mi thams cad lhan cig dpag bsam kyang //	bskal_0 ba_6 'bye_9 ba_13 brgya_16 stong_22 ba_28 du_32 ni;_35 ;lha_39 mi_44 thams_47 cad_53 lhan_57 cig_62 dpog_66 bsam_71 kyang_76 
K12D0555_H0513:207b-15	cha shas tsam yang rig par yang mi 'gyur //	cha_0 shas_4 tsam_9 yang_14 rig_19 ba_23 yang_27 mi_32 'gyur_35 
K12D0555_H0513:207b-16	bdag cag sangs rgyas yon tan rgya mtsho las //	bdag_0 cag_5 sangs_9 rgya_15 yon_21 tan_25 rgya_29 mtsho_34 las_40 
K12D0555_H0513:207b-17	thigs pa 'ga' zhig bsngags pa brjod pa yi //	thigs_0 ba_6 'ga'_9 'jig_14 bsngags_19 ba_27 rjod_30 ba_36 yi_39 
K12D0555_H0513:207b-18	bsod nams de dag skye dgu yongs bsgos nas //	bsod_0 nams_5 de_10 'dag_13 skye_17 dgu_22 yongs_26 sgo_32 nas_38 
K12D0555_H0513:207b-19	thams cad byang chub 'bras bu myur thob smon //	thams_0 cad_6 byang_10 chub_16 'bras_21 bu_27 myur_30 'thob_35 smon_40 
K12D0555_H0513:207b-20	de nas bcom ldan 'das kyis byang chub sems dpa' mang po de dag la bka' stsal pa /	de_0 nas_3 'joms_7 ldan_12 'da'_17 kyis_22 byang_27 chub_33 sems_38 dpa'_43 mang_48 po_53 de_56 'dag_59 la_63 bka'_66 stsal_71 ba_77 
K12D0555_H0513:207b-21	legs so //	legs_0 so_5 
K12D0555_H0513:207b-22	legs so //	legs_0 so_5 
K12D0555_H0513:208a-0	khyod kyis 'di ltar de bzhin gshegs pa'i yon tan gyi bsngags pa brjod pa nyid kyis sems @208a *//	khyod_0 kyis_6 'di_11 ltar_15 de_20 bzhin_23 gshegs_29 ba_36 yon_41 tan_45 gyi_49 bsngags_53 ba_61 rjod_64 ba_70 nyid_73 kyis_78 sems_83 
K12D0555_H0513:208a-1	can la phan 'dogs shing sangs rgyas kyi mdzad pa	can_0 la_4 phan_7 'dogs_12 shing_18 sangs_24 rgya_30 kyi_36 mdzad_40 ba_46 
K12D0555_H0513:208a-2	rgya cher byed par 'gyur bas sdig pa rnams yongs	rgya_0 cher_5 byed_10 ba_15 'gyur_19 ba_25 sdig_29 ba_34 rnams_37 yongs_43 
K12D0555_H0513:208a-3	su byang nas bsod nams tshad med pa snyed skye	su_0 byang_3 nas_9 bsod_13 nams_18 tshad_23 med_29 ba_33 snyed_36 skye_42 
K12D0555_H0513:208a-4	bar 'gyur ro // gser 'od dam pa mchog tu rnam par rgyal ba mdo sde'i rgyal po las /	ba_0 'gyur_4 ro_10 gser_16 'od_21 dam_25 ba_29 mchog_32 tu_38 rnam_41 ba_46 rgyal_50 ba_56 mdo_59 sde_63 rgyal_69 po_75 las_78 
K12D0555_H0513:208a-5	phyogs bcu'i byang chub sems dpa' rnams kyis bsngags pa brjod pa'i le'u ste nyi shu bdun pa'o ////	phyogs_0 'chu_7 byang_13 chub_19 sems_24 dpa'_29 rnams_34 kyis_40 bsngags_45 ba_53 rjod_56 ba_62 le_67 ste_72 nyi_76 shu_80 bdun_84 ba_89 
K12D0555_H0513:208a-6	de nas byang chub sems dpa' mdzes pa'i tog stan	de_0 nas_3 byang_7 chub_13 sems_18 dpa'_23 mdzes_28 ba_34 tog_39 stan_43 
K12D0555_H0513:208a-7	las langs te bla gos phrag pa gcig tu gzar	las_0 ldang_4 te_10 bla_13 gos_17 phrag_21 ba_27 gcig_30 tu_35 gzar_38 
K12D0555_H0513:208a-8	nas // pus mo g-yas pa'i lha nga sa la	nas_0 pus_7 mo_11 g-yas_14 ba_20 lha_25 nga_29 sa_33 la_36 
K12D0555_H0513:208a-9	btsugs te bcom ldan 'das gal ba de logs su	btsugs_0 te_7 'joms_10 ldan_15 'da'_20 gal_25 ba_29 de_32 logs_35 su_40 
K12D0555_H0513:208a-10	thal mo sbyar nas /	thal_0 mo_5 sbyor_8 nas_14 
K12D0555_H0513:208a-11	tshigs su bcad pa 'di dag gis mngon par bstod pa /	tshigs_0 su_7 gcod_10 ba_15 'di_18 'dag_22 gis_26 mngon_30 ba_36 bstod_40 ba_46 
K12D0555_H0513:208a-12	thub pa bsod nams brgya yi mtshan rdzogs shing //	thub_0 ba_5 bsod_8 nams_13 brgya_18 yi_24 mtshan_27 rdzogs_34 shing_41 
K12D0555_H0513:208a-13	yon tan tshad ma mchis pas sku rab brgyan //	yon_0 tan_4 tshad_8 ma_14 mchis_17 ba_23 sku_27 rab_31 rgyan_35 
K12D0555_H0513:208a-14	rnam dag rgya chen sems can lta mos pas //	rnam_0 'dag_5 rgya_9 chen_14 sems_19 can_24 lta_28 mos_32 ba_36 
K12D0555_H0513:208a-15	nyi ma stong bzhin 'od kyis snang bar mdzad //	nyi_0 ma_4 stong_7 bzhin_13 'od_19 kyis_23 snang_28 ba_34 mdzad_38 
K12D0555_H0513:208a-16	kha dog mtha' yas 'od ni rab tu rgyas //	kha_0 dog_4 mtha'_8 yas_14 'od_18 ni_22 rab_25 tu_29 rgya_32 
K12D0555_H0513:208a-17	rin chen padma'i phung bzhin mtshan rnams mdzes //	rin_0 chen_4 padma_9 'phung_17 bzhin_23 mtshan_29 rnams_36 mdzes_42 
K12D0555_H0513:208a-18	dper na gdugs shar nam mkha' snang bzhin bgyid //	dper_0 na_5 gdugs_8 'char_14 nam_19 mkha'_23 snang_29 bzhin_35 bgyid_41 
K12D0555_H0513:208a-19	kha dog dkar gsal gser gyi mdog kyang gnon //	kha_0 dog_4 dkar_8 gsal_13 gser_18 gyi_23 mdog_27 kyang_32 gnon_38 
K12D0555_H0513:208a-20	gser gyi ri bzhin 'od kyis gsal mdzad pas //	gser_0 gyi_5 ri_9 bzhin_12 'od_18 kyis_22 gsal_27 mdzad_32 ba_38 
K12D0555_H0513:208a-21	zhing ni brgya stong mang po kun tu khyab //	zhing_0 ni_6 brgya_9 stong_15 mang_21 po_26 kun_29 tu_33 khyab_36 
K12D0555_H0513:208b-0	@208b sems can sdug bsngal tshad med zhi mdzad nas //	sems_6 can_11 sdug_15 sngal_20 tshad_27 med_33 zhi_37 mdzad_41 nas_47 
K12D0555_H0513:208b-1	bde ba dam pa mtha' yas stsal bar mdzad //	bde_0 ba_4 dam_7 ba_11 mtha'_14 yas_20 stsal_24 ba_30 mdzad_34 
K12D0555_H0513:208b-2	mtshan rnams phun tshogs rnam dag rab mdzes pas //	mtshan_0 rnams_7 phun_13 tshogs_18 rnam_25 'dag_30 rab_34 mdzes_38 ba_44 
K12D0555_H0513:208b-3	sems can lta mos skyo ba yongs ma mchis //	sems_0 can_5 lta_9 mos_13 skyo_17 ba_22 yongs_25 ma_31 mchis_34 
K12D0555_H0513:208b-4	dbu skra rab mnyen kha dog me tog bsdus pa 'dra //	dbu_0 skra_4 rab_9 mnyen_13 kha_19 dog_23 me_27 tog_30 sdud_34 ba_40 'dra_43 
K12D0555_H0513:208b-5	dgyes dang btang snyoms chen po dag pas brgyan //	dgyes_0 dang_6 gtong_11 snyom_17 chen_24 po_29 'dag_32 ba_36 rgyan_40 
K12D0555_H0513:208b-6	byams dang thugs rje dag ni phun sum tshogs //	byams_0 dang_6 thugs_11 rje_17 'dag_21 ni_25 phun_28 sum_33 tshogs_37 
K12D0555_H0513:208b-7	mtshan dang dpe byad dam pa rab mdzes pa //	mtshan_0 dang_7 dpe_12 byad_16 dam_21 ba_25 rab_28 mdzes_32 ba_38 
K12D0555_H0513:208b-8	byang chub yan lag chos las grub pa lags //	byang_0 chub_6 yan_11 lag_15 chos_19 las_24 'grub_28 ba_33 lags_36 
K12D0555_H0513:208b-9	bcom ldan bsod nams phan yon mang btang bas //	'joms_0 ldan_5 bsod_10 nams_15 phan_20 yon_25 mang_29 gtong_34 ba_40 
K12D0555_H0513:208b-10	de dag rtag tu bde ba chen po 'thob //	de_0 'dag_3 rtag_7 tu_12 bde_15 ba_19 chen_22 po_27 'thob_30 
K12D0555_H0513:208b-11	yon tan dam pa sna tshogs rab rgyal bas //	yon_0 tan_4 dam_8 ba_12 sna_15 tshogs_19 rab_26 rgyal_30 ba_36 
K12D0555_H0513:208b-12	'od kyis zhing ni brgya stong snang bar mdzad //	'od_0 kyis_4 zhing_9 ni_15 brgya_18 stong_24 snang_30 ba_36 mdzad_40 
K12D0555_H0513:208b-13	bcom ldan 'od zer shin tu rdzogs pas na //	'joms_0 ldan_5 'od_10 zer_14 shin_18 tu_23 rdzogs_26 ba_33 na_37 
K12D0555_H0513:208b-14	dper na gdugs kyis nam mkha' kun khyab 'dra //	dper_0 na_5 gdugs_8 kyis_14 nam_19 mkha'_23 kun_29 khyab_33 'dra_39 
K12D0555_H0513:208b-15	bcom ldan ri rab bzhin du yon tan ldan //	'joms_0 ldan_5 ri_10 rab_13 bzhin_17 du_23 yon_26 tan_30 ldan_34 
K12D0555_H0513:208b-16	phyogs bcu kun tu khyab par ston par mdzad; ;bcom ldan gser zhal dam pa rab tu mdzes //	phyogs_0 'chu_7 kun_11 tu_15 khyab_18 ba_24 ston_28 ba_33 mdzad;_37 ;bcom_44 ldan_50 gser_55 zhal_60 dam_65 ba_69 rab_72 tu_76 mdzes_79 
K12D0555_H0513:208b-17	tshems dkar gtams pa dung gi kha dog 'dra //	tshems_0 dkar_7 gtams_12 ba_18 dung_21 gi_26 kha_29 dog_33 'dra_37 
K12D0555_H0513:208b-18	bcom ldan zhal mdzes dpe zla yong ma mchis //	'joms_0 ldan_5 zhal_10 mdzes_15 dpe_21 zla_25 yong_29 ma_34 mchis_37 
K12D0555_H0513:208b-19	smin mtshams ba spu rtag par g-yas su 'khyil //	smin_0 mtshams_5 ba_13 spu_16 rtag_20 ba_25 g-yas_29 su_35 'khyil_38 
K12D0555_H0513:208b-20	'od mnyen dkar gsal chu shel dag dang mtshungs //	'od_0 mnyen_4 dkar_10 gsal_15 chu_20 shel_24 'dag_29 dang_33 mtshungs_38 
K12D0555_H0513:208b-21	dper na zla nya nam mkha'i khams gnas 'dra //	dper_0 na_5 zla_8 nya_12 nam_16 mkha_20 khams_27 gnas_33 'dra_38 
K12D0555_H0513:209a-0	bcom @209a *//	'joms_0 
K12D0555_H0513:209a-1	ldan 'das kyis byang chub sems dpa' mdzes pa'i tog la bka' stsal pa /	ldan_0 'da'_5 kyis_10 byang_15 chub_21 sems_26 dpa'_31 mdzes_36 ba_42 tog_47 la_51 bka'_54 stsal_59 ba_65 
K12D0555_H0513:209a-2	khyod kyis 'di ltar de bzhin gshegs pa'i yon tan	khyod_0 kyis_6 'di_11 ltar_15 de_20 bzhin_23 gshegs_29 ba_36 yon_41 tan_45 
K12D0555_H0513:209a-3	gyi bsngags pa brjod pa ni bsam gyi mi khyab	gyi_0 bsngags_4 ba_12 rjod_15 ba_21 ni_24 bsam_27 gyi_32 mi_36 khyab_39 
K12D0555_H0513:209a-4	pa yin pas / thams cad la phan gdogs par 'gyur zhing /	ba_0 yin_3 ba_7 thams_13 cad_19 la_23 phan_26 gdogs_31 ba_37 'gyur_41 zhing_47 
K12D0555_H0513:209a-5	gang dag khong du ma chud pa de dag kyang	gang_0 'dag_5 khong_9 du_15 ma_18 chud_21 ba_26 de_29 'dag_32 kyang_36 
K12D0555_H0513:209a-6	rjes su mthun par rnal 'byor sgom pa la slob	rjes_0 su_5 mthun_8 ba_14 rnal_18 'byor_23 sgom_29 ba_34 la_37 slob_40 
K12D0555_H0513:209a-7	par 'gyur ro // gser 'od dam pa mchog tu rnam par rgyal ba mdo sde'i rgyal po las /	ba_0 'gyur_4 ro_10 gser_16 'od_21 dam_25 ba_29 mchog_32 tu_38 rnam_41 ba_46 rgyal_50 ba_56 mdo_59 sde_63 rgyal_69 po_75 las_78 
K12D0555_H0513:209a-8	byang chub sems dpa' mdzes pa'i tog gis bsngags pa brjod pa'i le'u ste nyi shu brgyad pa'o ////	byang_0 chub_6 sems_11 dpa'_16 mdzes_21 ba_27 tog_32 gis_36 bsngags_40 ba_48 rjod_51 ba_57 le_62 ste_67 nyi_71 shu_75 brgyad_79 ba_86 
K12D0555_H0513:209a-9	de nas byang chub kyi shing gi lha mos kyang	de_0 nas_3 byang_7 chub_13 kyi_18 shing_22 gi_28 lha_31 mos_35 kyang_39 
K12D0555_H0513:209a-10	tshigs su bcad pa dag gis bcom ldan 'das la	tshigs_0 su_7 gcod_10 ba_15 'dag_18 gis_22 'joms_26 ldan_31 'da'_36 la_41 
K12D0555_H0513:209a-11	mngon par bstod pa /	mngon_0 ba_6 bstod_10 ba_16 
K12D0555_H0513:209a-12	bcom ldan rnam dag blo la gus phyag 'tshal //	'joms_0 ldan_5 rnam_10 'dag_15 blo_19 la_23 gus_26 phyag_30 'tshal_36 
K12D0555_H0513:209a-13	rnam dag chos gnyer blo la gus phyag 'tshal //	rnam_0 'dag_5 chos_9 gnyer_14 blo_20 la_24 gus_27 phyag_31 'tshal_37 
K12D0555_H0513:209a-14	chos min spong ba'i blo la gus phyag 'tshal //	chos_0 min_5 spong_9 ba_15 blo_20 la_24 gus_27 phyag_31 'tshal_37 
K12D0555_H0513:209a-15	kye ma ngo mtshar bcom ldan mtha' yas spyod //	kye_0 ma_4 ngo_7 mtshar_11 'joms_18 ldan_23 mtha'_28 yas_34 spyod_38 
K12D0555_H0513:209a-16	kye ma mthong dka' au dum b'a ra 'dra //	kye_0 ma_4 mthong_7 dka'_14 au_19 dum_22 b_26 ra_30 'dra_33 
K12D0555_H0513:209a-17	kye ma ngo mtshar rgya mtsho'i ri rgyal 'dra //	kye_0 ma_4 ngo_7 mtshar_11 rgya_18 mtsho_23 ri_31 rgyal_34 'dra_40 
K12D0555_H0513:209a-18	kye ma ngo mtshar bde gshegs 'od tshad med //	kye_0 ma_4 ngo_7 mtshar_11 bde_18 gshegs_22 'od_29 tshad_33 med_39 
K12D0555_H0513:209a-19	kye ma ngo mtshar kha bsgyur smon lam che //	kye_0 ma_4 ngo_7 mtshar_11 kha_18 sgyur_22 smon_29 lam_34 che_38 
K12D0555_H0513:209a-20	kye ma ngo mtshar sh'aka rigs nyi ma 'dis //	kye_0 ma_4 ngo_7 mtshar_11 sh_18 rigs_25 nyi_30 ma_34 'dis_37 
K12D0555_H0513:209b-0	'di 'dra'i mdo sde dkon mchog bkas @209b bshad nas //	'di_0 'dra_4 mdo_11 sde_15 dkon(d)_19 mchog_24 'gas_30 'chad_41 nas_47 
K12D0555_H0513:209b-1	brtse bas skye dgu rnams la phan 'dogs mdzad //	brtse_0 ba_6 skye_10 dgu_15 rnams_19 la_25 phan_28 'dogs_33 mdzad_39 
K12D0555_H0513:209b-2	thub pa rab dben dbang po mnyam 'jog pas //	thub_0 ba_5 rab_8 dben_12 dbang_17 po_23 mnyam_26 'jog_32 ba_37 
K12D0555_H0513:209b-3	rab zhi mya ngan 'das pa'i grong khyer gshegs //	rab_0 zhi_4 mya_8 ngan_12 'da'_17 ba_22 grong_27 'khyer_33 gshegs_39 
K12D0555_H0513:209b-4	rab dben gzungs kyi sgo la rab zhugs pas //	rab_0 dben_4 gzungs_9 kyi_16 sgo_20 la_24 rab_27 'jug_31 ba_37 
K12D0555_H0513:209b-5	rab dben spyod yul zab mo dag kyang mkhyen //	rab_0 dben_4 spyod_9 yul_15 zab_19 mo_23 'dag_26 kyang_30 mkhyen_36 
K12D0555_H0513:209b-6	rkang gnyis gtso bo rab dben bzhugs pas na //	rkang_0 gnyis_6 gtso_12 'bo_17 rab_20 dben_24 bzhugs_29 ba_36 na_40 
K12D0555_H0513:209b-7	nyan thos slob ma lus kyang de bzhin stong //	nyan_0 thos_5 slob_10 ma_15 lus_18 kyang_22 de_28 bzhin_31 stong_37 
K12D0555_H0513:209b-8	chas rnams thams cad ngo bo ma mchis pas //	cha_0 rnams_5 thams_11 cad_17 ngo_21 'bo_25 ma_28 mchis_31 ba_37 
K12D0555_H0513:209b-9	sems can thams cad kyang ni stong zhing dben //	sems_0 can_5 thams_9 cad_15 kyang_19 ni_25 stong_28 zhing_34 dben_40 
K12D0555_H0513:209b-10	bdag ni rtag tu bcom ldan dran par bgyid //	bdag_0 ni_5 rtag_8 tu_13 'joms_16 ldan_21 dran_26 ba_31 bgyid_35 
K12D0555_H0513:209b-11	bdag ni rtag tu bcom ldan mthong bar mos //	bdag_0 ni_5 rtag_8 tu_13 'joms_16 ldan_21 mthong_26 ba_33 mos_37 
K12D0555_H0513:209b-12	bdag ni rtag tu gus sems bskyed pas na //	bdag_0 ni_5 rtag_8 tu_13 gus_16 sems_20 skyed_25 ba_32 na_36 
K12D0555_H0513:209b-13	rtag par de bzhin gshegs pa'i gdugs dang mjal //	rtag_0 ba_5 de_9 bzhin_12 gshegs_18 ba_25 gdugs_30 dang_36 mjal_41 
K12D0555_H0513:209b-14	bdag ni rtag tu bcom ldan phyag bgyis nas; ;rtag par zhal lta sems kyis mi spong smon //	bdag_0 ni_5 rtag_8 tu_13 'joms_16 ldan_21 phyag_26 bgyid_32 nas;_38 ;rtag_43 ba_49 zhal_53 lta_58 sems_62 kyis_67 mi_72 spong_75 smon_81 
K12D0555_H0513:209b-15	rab tu gdung sems bar chad ma mchis par //	rab_0 tu_4 gdung_7 sems_13 ba_18 'chad_22 ma_27 mchis_30 ba_36 
K12D0555_H0513:209b-16	rtag par rim gro bgyid kyang skyo mi bgyid //	rtag_0 ba_5 rim_9 gro_13 bgyid_17 kyang_23 skyo_29 mi_34 bgyid_37 
K12D0555_H0513:209b-17	bcom ldan thugs rje'i thugs ni rab bskyed nas //	'joms_0 ldan_5 thugs_10 rje_16 thugs_22 ni_28 rab_31 skyed_35 nas_42 
K12D0555_H0513:209b-18	mdangs ldan zhal ni bdag gis rtag mthong mdzod //	mdangs_0 ldan_7 zhal_12 ni_17 bdag_20 gis_25 rtag_29 mthong_34 mdzod_41 
K12D0555_H0513:209b-19	bcom ldan nyan thos dge 'dun rnam dag pas //	'joms_0 ldan_5 nyan_10 thos_15 dge_20 'dun_24 rnam_29 'dag_34 ba_38 
K12D0555_H0513:209b-20	rtag par lha mi dag ni bsgral bar smon //	rtag_0 ba_5 lha_9 mi_13 'dag_16 ni_20 bsgral_23 ba_30 smon_34 
K12D0555_H0513:209b-21	sku ni rang bzhin rnam dag nam mkha' 'dra //	sku_0 ni_4 rang_7 bzhin_12 rnam_18 'dag_23 nam_27 mkha'_31 'dra_37 
K12D0555_H0513:209b-22	sgyu ma smig rgyu chab kyi zla ba mtshungs //	sgyu_0 ma_5 smig_8 rgyu_13 chab_18 kyi_23 zla_27 ba_31 mtshungs_34 
K12D0555_H0513:209b-23	bdud rtsi mya ngan 'das pa'i chos bshad nas //	bdud_0 rtsi_5 mya_10 ngan_14 'da'_19 ba_24 chos_29 'chad_34 nas_40 
K12D0555_H0513:210a-0	yon tan phung po thams cad skyed par @210a *//	yon_0 tan_4 'phung_8 po_14 thams_17 cad_23 skyed_27 ba_33 
K12D0555_H0513:210a-1	smon; ;bcom ldan rnam dag spyod yul byams pa dang //	smon;_0 ;bcom_6 ldan_12 rnam_17 'dag_22 spyod_26 yul_32 byams_36 ba_42 dang_45 
K12D0555_H0513:210a-2	bcom ldan rnam dag spyod yul ngas ma mi lus //	'joms_0 ldan_5 rnam_10 'dag_15 spyod_19 yul_25 ngas_29 ma_34 mi_37 lus_40 
K12D0555_H0513:210a-3	nyan thos rang rgyal gzhal bar mi 'gyur zhing //	nyan_0 thos_5 rang_10 rgyal_15 'jal_21 ba_27 mi_31 'gyur_34 zhing_40 
K12D0555_H0513:210a-4	drang srong byang chub sems dpa'i dpog mi 'gyur //	'dren_0 srong_6 byang_12 chub_18 sems_23 dpa_28 dpog_34 mi_39 'gyur_42 
K12D0555_H0513:210a-5	de bzhin gshegs pas bdag la thugs brtse nas //	de_0 bzhin_3 gshegs_9 ba_16 bdag_20 la_25 thugs_28 brtse_34 nas_40 
K12D0555_H0513:210a-6	thugs rje chen po'i sku ni rtag mthong smon; ;las gsum ngal med byams gtso mchod nas ni //	thugs_0 rje_6 chen_10 po_15 sku_20 ni_24 rtag_27 mthong_32 smon;_39 ;las_45 gsum_50 ngal_55 med_60 byams_64 gtso_70 mchod_75 nas_81 ni_85 
K12D0555_H0513:210a-7	myur du nges 'byung yang dag mtha' phyogs smon //	myur_0 du_5 nges_8 'byung_13 yang_20 'dag_25 mtha'_29 phyogs_35 smon_42 
K12D0555_H0513:210a-8	de nas bcom ldan 'das kyis de skad ces bsngags pa brjod nas /	de_0 nas_3 'joms_7 ldan_12 'da'_17 kyis_22 de_27 skad_30 ces_35 bsngags_39 ba_47 rjod_50 nas_56 
K12D0555_H0513:210a-9	tshangs pa'i dbyangs kyis shing gi lha mo la bka' stsal pa /	tshangs_0 ba_8 dbyangs_13 kyis_21 shing_26 gi_32 lha_35 mo_39 la_42 bka'_45 stsal_50 ba_56 
K12D0555_H0513:210a-10	rigs kyi lha mo /	rigs_0 kyi_5 lha_9 mo_13 
K12D0555_H0513:210a-11	khyod kyis nga'i yang dag pa'i mi brdzun pa'i chos	khyod_0 kyis_6 nga_11 yang_17 'dag_22 ba_26 mi_31 brdzun_34 ba_41 chos_46 
