K07D0045_H0045:1b-0	@1b [dd] #//	[dd]_4 
K07D0045_H0045:61a-2	bla na med pa yang dag par rdzogs pa'i byang chub las phyir mi ldog pa 'thob ste /	bla_0 na_4 med_7 ba_11 yang_14 'dag_19 ba_23 rdzogs_27 ba_34 byang_39 chub_45 las_50 phyir_54 mi_60 ldog_63 ba_68 'thob_71 ste_77 
K07D0045_H0045:61a-3	gsum gang zhe na /	gsum_0 gang_5 zhe_10 na_14 
K07D0045_H0045:61a-4	pha ma ma dad pa dad pa la 'jog par byed /	pha_0 ma_4 ma_7 dad_10 ba_14 dad_17 ba_21 la_24 'jog_27 ba_32 byed_36 
K07D0045_H0045:61a-5	pha ma tshul khrims 'chal ba tshul khrims la 'jog par byed /	pha_0 ma_4 tshul_7 khrims_13 'chal_20 ba_26 tshul_29 khrims_35 la_42 'jog_45 ba_50 byed_54 
K07D0045_H0045:61a-6	pha ma ser sna can gtong ba la 'jog par byed /	pha_0 ma_4 ser_7 sna_11 can_15 gtong_19 ba_25 la_28 'jog_31 ba_36 byed_40 
K07D0045_H0045:61a-7	bla na med pa yang dag par rdzogs pa'i byang chub kyi bsngags pa brjod cing /	bla_0 na_4 med_7 ba_11 yang_14 'dag_19 ba_23 rdzogs_27 ba_34 byang_39 chub_45 kyi_50 bsngags_54 ba_62 rjod_65 cing_71 
K07D0045_H0045:61a-8	gzhan dag la yang chos ston par byed pa 'di ni /	gzhan_0 'dag_6 la_10 yang_13 chos_18 ston_23 ba_28 byed_32 ba_37 'di_40 ni_44 
K07D0045_H0045:61a-9	gang gis byang chub sems dpa' khyim pa bla na	gang_0 gis_5 byang_9 chub_15 sems_20 dpa'_25 khyim_30 ba_36 bla_39 na_43 
K07D0045_H0045:61a-10	med pa yang dag par rdzogs pa'i byang chub las	med_0 ba_4 yang_7 'dag_12 ba_16 rdzogs_20 ba_27 byang_32 chub_38 las_43 
K07D0045_H0045:61a-11	phyir mi ldog pa thob pa'i chos dang po'o //	phyir_0 mi_6 ldog_9 ba_14 'thob_17 ba_22 chos_27 dang_32 po_37 
K07D0045_H0045:61a-12	'od srung /	'od_0 srung_4 
K07D0045_H0045:61a-13	gzhan yang byang chub sems dpa' khyim pas bkur sti bya bar 'os pa yang shes /	gzhan_0 yang_6 byang_11 chub_17 sems_22 dpa'_27 khyim_32 ba_38 bkur_42 sti_47 byed_51 ba_55 'os_59 ba_63 yang_66 shes_71 
K07D0045_H0045:61a-14	bkur sti bya ba'i 'os ma yin pa yang shes te /	bkur_0 sti_5 byed_9 ba_13 'os_18 ma_22 yin_25 ba_29 yang_32 shes_37 te_42 
K07D0045_H0045:61a-15	bkur sti bya ba'i 'os dang /	bkur_0 sti_5 byed_9 ba_13 'os_18 dang_22 
K07D0045_H0045:61a-16	bkur sti bya ba'i 'os ma yin pa shes nas kyang /	bkur_0 sti_5 byed_9 ba_13 'os_18 ma_22 yin_25 ba_29 shes_32 nas_37 kyang_41 
K07D0045_H0045:61a-17	gang dag bkur sti bya ba de dag la ni bkur sti byed /	gang_0 'dag_5 bkur_9 sti_14 byed_18 ba_22 de_25 'dag_28 la_32 ni_35 bkur_38 sti_43 byed_47 
K07D0045_H0045:61a-18	gang dag bkur sti bya ba'i 'os ma yin pa de dag la ni bkur sti mi byed kyi /	gang_0 'dag_5 bkur_9 sti_14 byed_18 ba_22 'os_27 ma_31 yin_34 ba_38 de_41 'dag_44 la_48 ni_51 bkur_54 sti_59 mi_63 byed_66 kyi_71 
K07D0045_H0045:61a-19	de dag la byams pa sgom par byed de /	de_0 'dag_3 la_7 byams_10 ba_16 sgom_19 ba_24 byed_28 de_33 
K07D0045_H0045:61a-20	'od srung /	'od_0 srung_4 
K07D0045_H0045:61a-21	byang chub sems dpa' khyim pa chos gnyis po 'di dang ldan na /	byang_0 chub_6 sems_11 dpa'_16 khyim_21 ba_27 chos_30 gnyis_35 po_41 'di_44 dang_48 ldan_53 na_58 
K07D0045_H0045:61a-22	bla na med pa yang dag par rdzogs pa'i byang chub las phyir mi ldog pa 'thob bo //	bla_0 na_4 med_7 ba_11 yang_14 'dag_19 ba_23 rdzogs_27 ba_34 byang_39 chub_45 las_50 phyir_54 mi_60 ldog_63 ba_68 'thob_71 'bo_77 
K07D0045_H0045:61a-23	'od srung /	'od_0 srung_4 
K07D0045_H0045:61a-24	gzhan yang byang chub sems dpa' khyim pa de'i longs	gzhan_0 yang_6 byang_11 chub_17 sems_22 dpa'_27 khyim_32 ba_38 de_41 longs_46 
K07D0045_H0045:61a-25	spyod gang dag sdug bsngal gyis sdug bsngal bar bsgrubs	spyod_0 gang_6 'dag_11 sdug_15 sngal_20 gyis_27 sdug_32 sngal_37 ba_44 sgrub_48 
K07D0045_H0045:61b-0	pa de dag des chud mi gson @61b cing chud	ba_0 de_3 'dag_6 des_10 chud_14 mi_19 gson_22 cing_32 chud_37 
K07D0045_H0045:61b-1	mi za bar byed de /	mi_0 za_3 ba_6 byed_10 de_15 
K07D0045_H0045:61b-2	dge sbyong dang /	dge_0 sbyong_4 dang_11 
K07D0045_H0045:61b-3	bram ze tshul khrims dang ldan pa rnams dang thun	bram_0 ze_5 tshul_8 khrims_14 dang_21 ldan_26 ba_31 rnams_34 dang_40 thun_45 
K07D0045_H0045:61b-4	mong du spyod pa ma gtogs par su la yang	mong_0 du_5 spyod_8 ba_14 ma_17 gtogs_20 ba_26 su_30 la_33 yang_36 
K07D0045_H0045:61b-5	sbyin par mi byed de /	sbyin_0 ba_6 mi_10 byed_13 de_18 
K07D0045_H0045:61b-6	tshangs pa mtshungs par spyod pa rnams dang sri ba med par spyod do //	tshangs_0 ba_8 mtshungs_11 ba_20 spyod_24 ba_30 rnams_33 dang_39 sri_44 ba_48 med_51 ba_55 spyod_59 do_65 
K07D0045_H0045:61b-7	'od srung /	'od_0 srung_4 
K07D0045_H0045:61b-8	byang chub sems dpa' khyim pa chos gsum po 'di dang ldan na /	byang_0 chub_6 sems_11 dpa'_16 khyim_21 ba_27 chos_30 gsum_35 po_40 'di_43 dang_47 ldan_52 na_57 
K07D0045_H0045:61b-9	bla na med pa yang dag par rdzogs pa'i byang chub las phyir mi ldog pa thob bo //	bla_0 na_4 med_7 ba_11 yang_14 'dag_19 ba_23 rdzogs_27 ba_34 byang_39 chub_45 las_50 phyir_54 mi_60 ldog_63 ba_68 'thob_71 'bo_76 
K07D0045_H0045:61b-10	de la 'di skad ces bya ste /	de_0 la_3 'di_6 skad_10 ces_15 byed_19 ste_23 
K07D0045_H0045:61b-11	byang chub sems dpa' khyim pa ni //	byang_0 chub_6 sems_11 dpa'_16 khyim_21 ba_27 ni_30 
K07D0045_H0045:61b-12	byang chub dam pa tshol ba na //	byang_0 chub_6 dam_11 ba_15 tshol_18 ba_24 na_27 
K07D0045_H0045:61b-13	gang gis dam pa rtogs gyur pa'i //	gang_0 gis_5 dam_9 ba_13 rtogs_16 gyur_22 ba_27 
K07D0045_H0045:61b-14	shes rab rtsa ba gsum gyis skye //	shes_0 rab_5 rtsa_9 ba_14 gsum_17 gyis_22 skye_27 
K07D0045_H0045:61b-15	pha dang ma ni gang yin pa //	pha_0 dang_4 ma_9 ni_12 gang_15 yin_20 ba_24 
K07D0045_H0045:61b-16	blo gros ngan cing ma dad pa //	blo_0 gros_4 ngan_9 cing_14 ma_19 dad_22 ba_26 
K07D0045_H0045:61b-17	de la 'dun pa skyed byed cing //	de_0 la_3 'dun_6 ba_11 skyed_14 byed_20 cing_25 
K07D0045_H0045:61b-18	chos kyi mchog la sbyor bar byed //	chos_0 kyi_5 mchog_9 la_15 sbyor_18 ba_24 byed_28 
K07D0045_H0045:61b-19	'jungs pa gtong dang tshul khrims la //	'jungs_0 ba_7 gtong_10 dang_16 tshul_21 khrims_27 la_34 
K07D0045_H0045:61b-20	shes rab 'chal ba shes rab sbyor //	shes_0 rab_5 'chal_9 ba_15 shes_18 rab_23 sbyor_27 
K07D0045_H0045:61b-21	byang chub dam pa gang yin pa; ;de la de dag yang dag 'dzud //	byang_0 chub_6 dam_11 ba_15 gang_18 yin_23 pa;_27 ;de_31 la_35 de_38 'dag_41 yang_45 'dag_50 'dzud_54 
K07D0045_H0045:61b-22	phyogs bzhi dag tu song nas su //	phyogs_0 bzhi_7 'dag_12 tu_16 'gro_19 nas_24 su_28 
K07D0045_H0045:61b-23	legs par bshad pa yongs btsal te //	legs_0 ba_5 'chad_9 ba_15 yongs_18 btsal_24 te_30 
K07D0045_H0045:61b-24	gang zhig shes rab 'phel 'gyur ba //	gang_0 'jig_5 shes_10 rab_15 'phel_19 'gyur_25 ba_31 
K07D0045_H0045:61b-25	chos kyis byin pa sbyin par bya //	chos_0 kyis_5 byin_10 ba_15 sbyin_18 ba_24 byed_28 
K07D0045_H0045:61b-26	khrims 'chal khrims la gzhag byas shing //	khrims_0 'chal_7 khrims_13 la_20 'jog_23 byed_29 shing_34 
K07D0045_H0045:61b-27	ma dad dad pa 'dzin bcug ste //	ma_0 dad_3 dad_7 ba_11 'dzin_14 'jug_20 ste_25 
K07D0045_H0045:61b-28	shes 'chal shes rab 'dzin bcug nas //	shes_0 'chal_5 shes_11 rab_16 'dzin_20 'jug_26 nas_31 
K07D0045_H0045:61b-29	de ni ldog par mi 'gyur ro //	de_0 ni_3 ldog_6 ba_11 mi_15 'gyur_18 ro_24 
K07D0045_H0045:61b-30	shes rab can des dge slong mthong //	shes_0 rab_5 can_9 des_13 dge_17 slong_21 mthong_27 
K07D0045_H0045:61b-31	tshul khrims ldan dang mang thos la //	tshul_0 khrims_6 ldan_13 dang_18 mang_23 thos_28 la_33 
K07D0045_H0045:61b-32	bkur sti byed cing sten par byed //	bkur_0 sti_5 byed_9 cing_14 sten_19 ba_24 byed_28 
K07D0045_H0045:61b-33	song nas yang dang yang du 'dri //	'gro_0 nas_5 yang_9 dang_14 yang_19 du_24 'bri_27 
K07D0045_H0045:61b-34	gang gi don du bsten pa yi //	gang_0 gi_5 don_8 du_12 sten_15 ba_21 yi_24 
K07D0045_H0045:61b-35	dge slong de la yang yang 'dri //	dge_0 slong_4 de_10 la_13 yang_16 yang_21 'bri_26 
K07D0045_H0045:61b-36	khyim pa rnams kyi chos de dag /	khyim_0 ba_6 rnams_9 kyi_15 chos_19 de_24 'dag_27 
K07D0045_H0045:62a-0	@62a *// des ni myur du de mi ldog /	des_9 ni_13 myur_16 du_21 de_24 mi_27 ldog_30 
K07D0045_H0045:62a-1	mkhas pa de ni de dag gi /	mkhas_0 ba_6 de_9 ni_12 de_15 'dag_18 gi_22 
K07D0045_H0045:62a-2	thos pa'i gnas kyi khyad par shes //	thos_0 ba_5 gnas_10 kyi_15 khyad_19 ba_25 shes_29 
K07D0045_H0045:62a-3	mkhas pa rnams kyi khyad shes nas //	mkhas_0 ba_6 rnams_9 kyi_15 khyad_19 shes_25 nas_30 
K07D0045_H0045:62a-4	de la bdag gi sha yang sbyin //	de_0 la_3 bdag_6 gi_11 sha_14 yang_18 sbyin_23 
K07D0045_H0045:62a-5	nga yis gang dag brjod byas pa //	nga_0 yis_4 gang_8 'dag_13 rjod_17 byed_23 ba_28 
K07D0045_H0045:62a-6	de dag dad pa'i mtshan nyid de //	de_0 'dag_3 dad_7 ba_11 mtshan_16 nyid_23 de_28 
K07D0045_H0045:62a-7	ma dad pas ni de dag gis //	ma_0 dad_3 ba_7 ni_11 de_14 'dag_17 gis_21 
K07D0045_H0045:62a-8	byang chub sems 'dun mi nus so //	byang_0 chub_6 sems_11 'dun_16 mi_21 nus_24 so_28 
K07D0045_H0045:62a-9	khyad par shes shing yid gzhungs pa //	khyad_0 ba_6 shes_10 shing_15 yid_21 gzhungs_25 ba_33 
K07D0045_H0045:62a-10	khyad par myur du thob par 'gyur //	khyad_0 ba_6 myur_10 du_15 'thob_18 ba_23 'gyur_27 
K07D0045_H0045:62a-11	chos rnams kun gyi khyad par ni //	chos_0 rnams_5 kun_11 gyi_15 khyad_19 ba_25 ni_29 
K07D0045_H0045:62a-12	de la dkon par mi 'gyur ro //	de_0 la_3 dkon(d)_6 ba_11 mi_15 'gyur_18 ro_24 
K07D0045_H0045:62a-13	bdag dang pha rol gzhan rnams kyi //	bdag_0 dang_5 pha_10 rol_14 gzhan_18 rnams_24 kyi_30 
K07D0045_H0045:62a-14	khyad par de ltar shes gyur nas //	khyad_0 ba_6 de_10 ltar_13 shes_18 gyur_23 nas_28 
K07D0045_H0045:62a-15	sems dga' mngon du sgrub par byed //	sems_0 dga'_5 mngon_10 du_16 sgrub_19 ba_25 byed_29 
K07D0045_H0045:62a-16	de nas de yi shes rab 'phel //	de_0 nas_3 de_7 yi_10 shes_13 rab_18 'phel_22 
K07D0045_H0045:62a-17	de yis longs spyod gang yin pa //	de_0 yis_3 longs_7 spyod_13 gang_19 yin_24 ba_28 
K07D0045_H0045:62a-18	gang dag des ni kun bsgrubs pa //	gang_0 'dag_5 des_9 ni_13 kun_16 sgrub_20 ba_28 
K07D0045_H0045:62a-19	de dag tshul khrims ldan rnams dang //	de_0 'dag_3 tshul_7 khrims_13 ldan_20 rnams_25 dang_31 
K07D0045_H0045:62a-20	gcig tu spyad par snga nas byas //	gcig_0 tu_5 spyod_8 ba_14 snga_18 nas_23 byed_27 
K07D0045_H0045:62a-21	de ni gzhan du mi smra ste //	de_0 ni_3 gzhan_6 du_12 mi_15 smra_18 ste_23 
K07D0045_H0045:62a-22	de ni log par smra ma yin //	de_0 ni_3 log_6 ba_10 smra_14 ma_19 yin_22 
K07D0045_H0045:62a-23	gtong dang ldan zhing mthu brtan pa //	gtong_0 dang_6 ldan_11 zhing_16 mthu_22 brtan_27 ba_33 
K07D0045_H0045:62a-24	de ni de bzhin gshegs par 'gyur //	de_0 ni_3 de_6 bzhin_9 gshegs_15 ba_22 'gyur_26 
K07D0045_H0045:62a-25	tshul khrims bzang zhing 'grogs na bde; ;dpa' bo byams pa thob gyur pa //	tshul_0 khrims_6 bzang_13 zhing_19 'grogs_25 na_32 bde;_35 ;dpa'_40 'bo_46 byams_49 ba_55 'thob_58 gyur_63 ba_68 
K07D0045_H0045:62a-26	sbyin pa byin nas snga logs sam //	sbyin_0 ba_6 byin_9 nas_14 snga_18 logs_23 sam_28 
K07D0045_H0045:62a-27	yang na phyi nas dga' bar 'gyur //	yang_0 na_5 phyi_8 nas_13 dga'_17 ba_22 'gyur_26 
K07D0045_H0045:62a-28	sbyin bdag dam pa dpa' bo ste //	sbyin_0 bdag_6 dam_11 ba_15 dpa'_18 'bo_23 ste_26 
K07D0045_H0045:62a-29	sbyin bdag las ni 'tshol ba med //	sbyin_0 bdag_6 las_11 ni_15 'tshol_18 ba_25 med_28 
K07D0045_H0045:62a-30	thams cad sbyin bdag brtan pa po //	thams_0 cad_6 sbyin_10 bdag_16 brtan_21 ba_27 po_30 
K07D0045_H0045:62a-31	de la ma byin yong med de //	de_0 la_3 ma_6 byin_9 yong_14 med_19 de_23 
K07D0045_H0045:62a-32	gser ram yang na dbyig kyang rung //	gser_0 ram_5 yang_9 na_14 dbyig_17 kyang_23 rung_29 
K07D0045_H0045:62a-33	sngon gyi tshe rabs rnams ni byin //	sngon_0 gyi_6 tshe_10 rabs_15 rnams_20 ni_26 byin_29 
K07D0045_H0045:62a-34	chos mchog rnams dang zab mo mchog /	chos_0 mchog_5 rnams_11 dang_17 zab_22 mo_26 mchog_29 
K07D0045_H0045:62b-0	go 'phang yongs su @62b tshol bar byed //	go_0 'phen_3 yongs_10 su_16 tshol_24 ba_30 byed_34 
K07D0045_H0045:62b-1	gang zhig lhar bcas 'jig rten la //	gang_0 'jig_5 lhar_10 'cha'_15 'jig_20 rten_25 la_30 
K07D0045_H0045:62b-2	bsti stang byed pa rig ma yin //	sti_0 stang_5 byed_11 ba_16 rig_19 ma_23 yin_26 
K07D0045_H0045:62b-3	gang zag gcig po gang yin la //	gang_0 zag_5 gcig_9 po_14 gang_17 yin_22 la_26 
K07D0045_H0045:62b-4	chos kyi don phyir bkur sti bya //	chos_0 kyi_5 don_9 phyir_13 bkur_19 sti_24 byed_28 
K07D0045_H0045:62b-5	chos las skyes pa dpa' bos ni //	chos_0 las_5 skye_9 ba_15 dpa'_18 'bod_23 ni_27 
K07D0045_H0045:62b-6	chos kyi chos kyang yongs su tshol //	chos_0 kyi_5 chos_9 kyang_14 yongs_20 su_26 tshol_29 
K07D0045_H0045:62b-7	chos gces chos dang yid gzhungs pa //	chos_0 gces_5 chos_10 dang_15 yid_20 gzhungs_24 ba_32 
K07D0045_H0045:62b-8	'jig rten na ni 'dren par 'gyur //	'jig_0 rten_5 na_10 ni_13 bgrang_16 ba_22 'gyur_26 
K07D0045_H0045:62b-9	'od srung /	'od_0 srung_4 
K07D0045_H0045:62b-10	gzhan yang byang chub sems dpa' khyim pa chos gsum	gzhan_0 yang_6 byang_11 chub_17 sems_22 dpa'_27 khyim_32 ba_38 chos_41 gsum_46 
K07D0045_H0045:62b-11	dang ldan na; bla na med pa yang dag par	dang_0 ldan_5 na;_10 bla_14 na_18 med_21 ba_25 yang_28 'dag_33 ba_37 
K07D0045_H0045:62b-12	rdzogs pa'i byang chub tu sems bskyed pa las nyan	rdzogs_0 ba_7 byang_12 chub_18 tu_23 sems_26 skyed_31 ba_38 las_41 nyan_45 
K07D0045_H0045:62b-13	thos kyi theg par yongs su mya ngan las 'da'	thos_0 kyi_5 theg_9 ba_14 yongs_18 su_24 mya_27 ngan_31 las_36 'da'_40 
K07D0045_H0045:62b-14	bar byed de / gsum gang zhe na /	ba_0 byed_4 de_9 gsum_14 gang_19 zhe_24 na_28 
K07D0045_H0045:62b-15	'od srung /	'od_0 srung_4 
K07D0045_H0045:62b-16	'di la kha cig byang chub tu sems bskyed nas /	'di_0 la_4 kha_7 cig_11 byang_15 chub_21 tu_26 sems_29 skyed_34 nas_41 
K07D0045_H0045:62b-17	sems can dmyal ba rnams kyis 'jigs shing /	sems_0 can_5 dmyal_9 ba_15 rnams_18 kyis_24 'jigs_29 shing_35 
K07D0045_H0045:62b-18	dud 'gro'i skye gnas dang /	dud_0 'gro_4 skye_11 gnas_16 dang_21 
K07D0045_H0045:62b-19	gshin rje'i 'jig rten gyis 'jigs te /	gshin_0 rje_6 'jig_12 rten_17 gyis_22 'jigs_27 te_33 
K07D0045_H0045:62b-20	byang chub la khur du 'du shes par 'gyur zhing;	byang_0 chub_6 la_11 'khur_14 du_19 'du_22 shes_26 ba_31 'gyur_35 zhing;_41 
K07D0045_H0045:62b-21	de gal te dge ba'i rtsa ba yang dag par	de_0 gal_3 te_7 dge_10 ba_14 rtsa_19 ba_24 yang_27 'dag_32 ba_36 
K07D0045_H0045:62b-22	bsgrubs pa rnams rgyun mi 'chad par yid la mi	sgrub_0 ba_8 rnams_11 rgyun_17 mi_23 'chad_26 ba_32 yid_36 la_40 mi_43 
K07D0045_H0045:62b-23	byed de / len par mi byed la /	byed_0 de_5 len_10 ba_14 mi_18 byed_21 la_26 
K07D0045_H0045:62b-24	de yid kyis zhe 'gras par byed /	de_0 yid_3 kyis_7 zhe_12 'gras_16 ba_22 byed_26 
K07D0045_H0045:62b-25	de sems kyis zhe 'gras par byed cing /	de_0 sems_3 kyis_8 zhe_13 'gras_17 ba_23 byed_27 cing_32 
K07D0045_H0045:62b-26	sdug bsngal gyi 'du shes su 'gyur na /	sdug_0 sngal_5 gyi_12 'du_16 shes_20 su_25 'gyur_28 na_34 
K07D0045_H0045:62b-27	'od srung /	'od_0 srung_4 
K07D0045_H0045:62b-28	chos dang po de dang ldan pa'i byang chub sems	chos_0 dang_5 po_10 de_13 dang_16 ldan_21 ba_26 byang_31 chub_37 sems_42 
K07D0045_H0045:62b-29	dpa' byang chub las ldog cing nyan thos kyi theg	dpa'_0 byang_5 chub_11 las_16 ldog_20 cing_25 nyan_30 thos_35 kyi_40 theg_44 
K07D0045_H0045:62b-30	par yongs su mya ngan las 'da' bar byed do	ba_0 yongs_4 su_10 mya_13 ngan_17 las_22 'da'_26 ba_31 byed_35 do_40 
K07D0045_H0045:62b-31	// 'od srung /	'od_3 srung_7 
K07D0045_H0045:62b-32	gzhan yang 'di la kha cig byang chub tu sems bskyed nas /	gzhan_0 yang_6 'di_11 la_15 kha_18 cig_22 byang_26 chub_32 tu_37 sems_40 skyed_45 nas_52 
K07D0045_H0045:62b-33	gang sbyin pa sbyin zhing yongs su dga' ba ma yin pa'i sbyin pa byin te /	gang_0 sbyin_5 ba_11 sbyin_14 zhing_20 yongs_26 su_32 dga'_35 ba_40 ma_43 yin_46 ba_50 sbyin_55 ba_61 byin_64 te_69 
K07D0045_H0045:63a-0	byin zhing byin nas kyang @63a *//	byin_0 zhing_5 byin_11 nas_16 kyang_20 
K07D0045_H0045:63a-1	'gyod par 'gyur zhing sangs rgyas kyi ye shes la mi gtod na /	'gyod_0 ba_6 'gyur_10 zhing_16 sangs_22 rgya_28 kyi_34 ye_38 shes_41 la_46 mi_49 gtod_52 na_57 
K07D0045_H0045:63a-2	'od srung /	'od_0 srung_4 
K07D0045_H0045:63a-3	chos gnyis pa de dang ldan pa'i byang chub sems	chos_0 gnyis_5 ba_11 de_14 dang_17 ldan_22 ba_27 byang_32 chub_38 sems_43 
K07D0045_H0045:63a-4	dpa' khyim pa ni byang chub las ldog cing myur	dpa'_0 khyim_5 ba_11 ni_14 byang_17 chub_23 las_28 ldog_32 cing_37 myur_42 
K07D0045_H0045:63a-5	du nyan thos kyi theg par yongs su mya ngan	du_0 nyan_3 thos_8 kyi_13 theg_17 ba_22 yongs_26 su_32 mya_35 ngan_39 
K07D0045_H0045:63a-6	las 'da' bar byed do //	las_0 'da'_4 ba_9 byed_13 do_18 
K07D0045_H0045:63a-7	'od srung /	'od_0 srung_4 
K07D0045_H0045:63a-8	gzhan yang 'di la kha cig byang chub tu sems	gzhan_0 yang_6 'di_11 la_15 kha_18 cig_22 byang_26 chub_32 tu_37 sems_40 
K07D0045_H0045:63a-9	bskyed nas mang du thos pa yongs su btsal ba'i	skyed_0 nas_7 mang_11 du_16 thos_19 ba_24 yongs_27 su_33 btsal_36 ba_42 
K07D0045_H0045:63a-10	phyir brtson 'grus mi rtsom gyi /	phyir_0 brtson_6 'grus_13 mi_19 rtsom_22 gyi_28 
K07D0045_H0045:63a-11	de dge ba'i rtsa ba ngan ngon tsam des myur	de_0 dge_3 ba_7 rtsa_12 ba_17 ngan_20 ngon_25 tsam_30 des_35 myur_39 
K07D0045_H0045:63a-12	du yongs su mya ngan las 'da' bar byed na	du_0 yongs_3 su_9 mya_12 ngan_16 las_21 'da'_25 ba_30 byed_34 na_39 
K07D0045_H0045:63a-13	/ 'od srung /	'od_2 srung_6 
K07D0045_H0045:63a-14	chos gsum pa de dag dang ldan pa'i byang chub	chos_0 gsum_5 ba_10 de_13 'dag_16 dang_20 ldan_25 ba_30 byang_35 chub_41 
K07D0045_H0045:63a-15	sems dpa' khyim pa byang chub las ldog cing myur	sems_0 dpa'_5 khyim_10 ba_16 byang_19 chub_25 las_30 ldog_34 cing_39 myur_44 
K07D0045_H0045:63a-16	du nyan thos kyi theg par yongs su mya ngan	du_0 nyan_3 thos_8 kyi_13 theg_17 ba_22 yongs_26 su_32 mya_35 ngan_39 
K07D0045_H0045:63a-17	las 'da' bar byed do //	las_0 'da'_4 ba_9 byed_13 do_18 
K07D0045_H0045:63a-18	de la 'di skad ces bya ste //	de_0 la_3 'di_6 skad_10 ces_15 byed_19 ste_23 
K07D0045_H0045:63a-19	byang chub ched du 'dun bskyed la //	byang_0 chub_6 ched_11 du_16 'dun_19 skyed_24 la_31 
K07D0045_H0045:63a-20	mthun par rjes su mi sgrub na //	mthun_0 ba_6 rjes_10 su_15 mi_18 sgrub_21 na_27 
K07D0045_H0045:63a-21	sangs rgyas theg las ldog 'gyur te //	sangs_0 rgya_6 theg_12 las_17 ldog_21 'gyur_26 te_32 
K07D0045_H0045:63a-22	nyan thos theg par 'gro bar 'gyur //	nyan_0 thos_5 theg_10 ba_15 'gro_19 ba_24 'gyur_28 
K07D0045_H0045:63a-23	ma dad pa dang le lo can //	ma_0 dad_3 ba_7 dang_10 le_15 lo_18 can_21 
K07D0045_H0045:63a-24	ser sna can dang shes rab 'chal //	ser_0 sna_4 can_8 dang_12 shes_17 rab_22 'chal_26 
K07D0045_H0045:63a-25	de dag la ni byang chub med //	de_0 'dag_3 la_7 ni_10 byang_13 chub_19 med_24 
K07D0045_H0045:63a-26	de dag bar du gcod pa yin //	de_0 'dag_3 ba_7 du_11 gcod_14 ba_19 yin_22 
K07D0045_H0045:63a-27	byas pa gzo dang khrims ldan dang //	byed_0 ba_5 gzo_8 dang_12 khrims_17 ldan_24 dang_29 
K07D0045_H0045:63a-28	sbyin la yid ni dga' ba dang //	sbyin_0 la_6 yid_9 ni_13 dga'_16 ba_21 dang_24 
K07D0045_H0045:63a-29	byin nas sems ni tshim gyur pa //	byin_0 nas_5 sems_9 ni_14 tshim_17 gyur_23 ba_28 
K07D0045_H0045:63a-30	de dag byang chub dkon ma yin //	de_0 'dag_3 byang_7 chub_13 dkon(d)_18 ma_23 yin_26 
K07D0045_H0045:63a-31	sdig pa dag ni sems kyis byed //	sdig_0 ba_5 'dag_8 ni_12 sems_15 kyis_20 byed_25 
K07D0045_H0045:63a-32	sems kyis sbyin pa sbyin par byed //	sems_0 kyis_5 sbyin_10 ba_16 sbyin_19 ba_25 byed_29 
K07D0045_H0045:63a-33	sems can sems mchog ldan de dag /	sems_0 can_5 sems_9 mchog_14 ldan_20 de_25 'dag_28 
K07D0045_H0045:63a-34	'jig rten mchod rten 'dra bar 'gyur //	'jig_0 rten_5 mchod_10 rten_16 'dra_21 ba_26 'gyur_30 
K07D0045_H0045:63b-0	gang dag chos @63b 'di rnams spangs nas //	gang_0 'dag_5 chos_9 'di_19 rnams_23 spong_29 nas_36 
K07D0045_H0045:63b-1	byang chub tu ni sems btud pa //	byang_0 chub_6 tu_11 ni_14 sems_17 'dud_22 ba_27 
K07D0045_H0045:63b-2	de dag 'jig rten rnams na ni //	de_0 'dag_3 'jig_7 rten_12 rnams_17 na_23 ni_26 
K07D0045_H0045:63b-3	sbyin gnas bla med sangs rgyas 'gyur //	sbyin_0 gnas_6 bla_11 med_15 sangs_19 rgya_25 'gyur_31 
K07D0045_H0045:63b-4	'od srung /	'od_0 srung_4 
K07D0045_H0045:63b-5	byang chub sems dpa' khyim pa chos gsum dang ldan na /	byang_0 chub_6 sems_11 dpa'_16 khyim_21 ba_27 chos_30 gsum_35 dang_40 ldan_45 na_50 
K07D0045_H0045:63b-6	byang chub las ldog cing /	byang_0 chub_6 las_11 ldog_15 cing_20 
K07D0045_H0045:63b-7	rang sangs rgyas kyi yongs su mya ngan las 'da'	rang_0 sangs_5 rgya_11 kyi_17 yongs_21 su_27 mya_30 ngan_34 las_39 'da'_43 
K07D0045_H0045:63b-8	bas yongs su mya ngan las 'da' bar byed do	ba_0 yongs_4 su_10 mya_13 ngan_17 las_22 'da'_26 ba_31 byed_35 do_40 
K07D0045_H0045:63b-9	/ gsum gang zhe na /	gsum_2 gang_7 zhe_12 na_16 
K07D0045_H0045:63b-10	'od srung /	'od_0 srung_4 
K07D0045_H0045:63b-11	'di la kha cig byang chub tu sems bskyed nas chos la ser sna byed de /	'di_0 la_4 kha_7 cig_11 byang_15 chub_21 tu_26 sems_29 skyed_34 nas_41 chos_45 la_50 ser_53 sna_57 byed_61 de_66 
K07D0045_H0045:63b-12	'od srung /	'od_0 srung_4 
K07D0045_H0045:63b-13	chos dang po 'di dang ldan pa'i byang chub sems dpa' khyim pa byang chub las ldog cing /	chos_0 dang_5 po_10 'di_13 dang_17 ldan_22 ba_27 byang_32 chub_38 sems_43 dpa'_48 khyim_53 ba_59 byang_62 chub_68 las_73 ldog_77 cing_82 
