K08D0044_H0094:1b-0	@1b [dd] #//	[dd]_4 
K08D0044_H0094:321b-17	sems dpas sems can thams cad thams cad mkhyen pa	sems_0 dpas_5 sems_10 can_15 thams_19 cad_25 thams_29 cad_35 mkhyen_39 ba_46 
K08D0044_H0094:321b-18	nyid du don dang mthun par gyur cig /	nyid_0 du_5 don_8 dang_12 mthun_17 ba_23 gyur_27 cig_32 
K08D0044_H0094:321b-19	ces sems bskyed do //	ces_0 sems_4 skyed_9 do_16 
K08D0044_H0094:321b-20	lan gsum du bskor ba'i tshe byang chub sems dpas	lan_0 gsum_4 du_9 skor_12 ba_18 tshe_23 byang_28 chub_34 sems_39 dpas_44 
K08D0044_H0094:321b-21	sems can thams cad sangs rgyas kyi byang chub tu	sems_0 can_5 thams_9 cad_15 sangs_19 rgya_25 kyi_31 byang_35 chub_41 tu_46 
K08D0044_H0094:321b-22	mos pa'i rab dang ldan par gyur cig /	mos_0 ba_4 rab_9 dang_13 ldan_18 ba_23 gyur_27 cig_32 
K08D0044_H0094:321b-23	ces sems bskyed do //	ces_0 sems_4 skyed_9 do_16 
K08D0044_H0094:321b-24	sangs rgyas kyi yon tan brjod pa'i tshe byang chub	sangs_0 rgya_6 kyi_12 yon_16 tan_20 rjod_24 ba_30 tshe_35 byang_40 chub_46 
K08D0044_H0094:321b-25	sems dpas sems can thams cad yon tan gyi pha	sems_0 dpas_5 sems_10 can_15 thams_19 cad_25 yon_29 tan_33 gyi_37 pha_41 
K08D0044_H0094:321b-26	rol tu phyin pas yon tan mi zad par gyur	rol_0 tu_4 phyin_7 ba_13 yon_17 tan_21 mi_25 zad_28 ba_32 gyur_36 
K08D0044_H0094:321b-27	cig / ces sems bskyed do //	cig_0 ces_6 sems_10 skyed_15 do_22 
K08D0044_H0094:322a-0	mtshan rnams brjod pa'i tshe byang chub sems dpas @322a *//	mtshan_0 rnams_7 rjod_13 ba_19 tshe_24 byang_29 chub_35 sems_40 dpas_45 
K08D0044_H0094:322a-1	sems can thams cad mtshan nyid med pa'i chos la	sems_0 can_5 thams_9 cad_15 mtshan_19 nyid_26 med_31 ba_35 chos_40 la_45 
K08D0044_H0094:322a-2	gzhol zhing yan lag dam pa phun sum tshogs par	gzhol_0 zhing_6 yan_12 lag_16 dam_20 ba_24 phun_27 sum_32 tshogs_36 ba_43 
K08D0044_H0094:322a-3	gyur cing // ces sems bskyed do //	gyur_0 cing_5 ces_13 sems_17 skyed_22 do_29 
K08D0044_H0094:322a-4	rkang pa 'khru ba'i tshe byang chub sems dpas sems	rkang_0 ba_6 'khrud_9 ba_15 tshe_20 byang_25 chub_31 sems_36 dpas_41 sems_46 
K08D0044_H0094:322a-5	can thams cad dri ma med pa'i mthar phyin cing	can_0 thams_4 cad_10 'dri_14 ma_18 med_21 ba_25 mthar_30 phyin_36 cing_42 
K08D0044_H0094:322a-6	rdzu 'phrul gyi rkang pas pha rol tu phyin par	rdzu_0 'phrul_5 gyi_12 rkang_16 ba_22 pha_26 rol_30 tu_34 phyin_37 ba_43 
K08D0044_H0094:322a-7	gyur cig / ces sems bskyed do //	gyur_0 cig_5 ces_11 sems_15 skyed_20 do_27 
K08D0044_H0094:322a-8	lus smyong ba'i tshe byang chub sems dpas sems can	lus_0 smyong_4 ba_11 tshe_16 byang_21 chub_27 sems_32 dpas_37 sems_42 can_47 
K08D0044_H0094:322a-9	thams cad bsam pa la rnyog pa med cing lus	thams_0 cad_6 bsam_10 ba_15 la_18 rnyog_21 ba_27 med_30 cing_34 lus_39 
K08D0044_H0094:322a-10	kyi 'du byed shin tu bde bar gyur cig /	kyi_0 'du_4 byed_8 shin_13 tu_18 bde_21 ba_25 gyur_29 cig_34 
K08D0044_H0094:322a-11	ces sems bskyed do //	ces_0 sems_4 skyed_9 do_16 
K08D0044_H0094:322a-12	gnyid sad pa'i tshe byang chub sems dpas sems can	rnyid_0 sad_6 ba_10 tshe_15 byang_20 chub_26 sems_31 dpas_36 sems_41 can_46 
K08D0044_H0094:322a-13	thams cad phyogs bcu thams cad du mthu chen po	thams_0 cad_6 phyogs_10 'chu_17 thams_21 cad_27 du_31 mthu_34 chen_39 po_44 
K08D0044_H0094:322a-14	thob par gyur te /	'thob_0 ba_5 gyur_9 te_14 
K08D0044_H0094:322a-15	thams cad mkhyen pa'i ye shes la shin tu rnam par sangs rgyas pa'i sangs rgyas su gyur cig /	thams_0 cad_6 mkhyen_10 ba_17 ye_22 shes_25 la_30 shin_33 tu_38 rnam_41 ba_46 sangs_50 rgya_56 ba_62 sangs_67 rgya_73 su_79 gyur_82 cig_87 
K08D0044_H0094:322a-16	ces sems bskyed do //	ces_0 sems_4 skyed_9 do_16 
K08D0044_H0094:322a-17	kye rgyal ba'i sras /	kye_0 rgyal_4 ba_10 sras_15 
K08D0044_H0094:322a-18	'di dag ni /	'di_0 'dag_4 ni_8 
K08D0044_H0094:322a-19	byang chub sems dpa' rnams kyi sems kyi las yid	byang_0 chub_6 sems_11 dpa'_16 rnams_21 kyi_27 sems_31 kyi_36 las_40 yid_44 
K08D0044_H0094:322a-20	la byed pa'i sbyor ba gang dang ldan pas yon	la_0 byed_3 ba_8 sbyor_13 ba_19 gang_22 dang_27 ldan_32 ba_37 yon_41 
K08D0044_H0094:322a-21	tan gyi khyad par 'di dag dang /	tan_0 gyi_4 khyad_8 ba_14 'di_18 'dag_22 dang_26 
K08D0044_H0094:322a-22	gzhan thams cad kyang thob par 'gyur zhing /	gzhan_0 thams_6 cad_12 kyang_16 'thob_22 ba_27 'gyur_31 zhing_37 
K08D0044_H0094:322a-23	lha dang 'jig rten du bcas pa dang /	lha_0 dang_4 'jig_9 rten_14 du_19 'cha'_22 ba_27 dang_30 
K08D0044_H0094:322a-24	bdud du bcas pa dang /	bdud_0 du_5 'cha'_8 ba_13 dang_16 
K08D0044_H0094:322a-25	tshangs par bcas pa dang /	tshangs_0 ba_8 'cha'_12 ba_17 dang_20 
K08D0044_H0094:322a-26	dge sbyong dang /	dge_0 sbyong_4 dang_11 
K08D0044_H0094:322a-27	bram ze dang /	bram_0 ze_5 dang_8 
K08D0044_H0094:322a-28	skye rgur bcas pa dang /	skye_0 rgur_5 'cha'_10 ba_15 dang_18 
K08D0044_H0094:322a-29	lha dang /	lha_0 dang_4 
K08D0044_H0094:322a-30	dri za dang /	'dri_0 za_4 dang_7 
K08D0044_H0094:322a-31	mi dang /	mi_0 dang_3 
K08D0044_H0094:322a-32	lha ma yin du bcas pa'i 'jig rten dang /	lha_0 ma_4 yin_7 du_11 'cha'_14 ba_19 'jig_24 rten_29 dang_34 
K08D0044_H0094:322a-33	nyan thos dang /	nyan_0 thos_5 dang_10 
K08D0044_H0094:322b-0	rang sangs rgyas su @322b bcas pa thams cad kyis	rang_0 sangs_5 rgya_11 su_17 'cha'_26 ba_31 thams_34 cad_40 kyis_44 
K08D0044_H0094:322b-1	mi 'phrog par 'gyur ba'i byang chub sems dpa'i sems	mi_0 'phrog_3 ba_10 'gyur_14 ba_20 byang_25 chub_31 sems_36 dpa_41 sems_47 
K08D0044_H0094:322b-2	kyi las yid la byed pa'i sbyor ba rnams so	kyi_0 las_4 yid_8 la_12 byed_15 ba_20 sbyor_25 ba_31 rnams_34 so_40 
K08D0044_H0094:322b-3	// shin tu rgyas pa chen po'i mdo sangs rgyas phal po che zhes bya ba las /	shin_3 tu_8 rgya_11 ba_17 chen_20 po_25 mdo_30 sangs_34 rgya_40 phal_46 po_51 che_54 zhes_58 byed_63 ba_67 las_70 
K08D0044_H0094:322b-4	spyod yul yongs su dag pa'i le'u ste /	spyod_0 yul_6 yongs_10 su_16 'dag_19 ba_23 le_28 ste_33 
K08D0044_H0094:322b-5	bcu drug pa'o ////	'chu_0 drug_4 ba_9 
K08D0044_H0094:322b-6	bam po bcu dgu pa /	bam_0 po_4 'chu_7 dgu_11 ba_15 
K08D0044_H0094:322b-7	yon tan yangs pa'i spyod yul yongs dag pa //	yon_0 tan_4 yangs_8 ba_14 spyod_19 yul_25 yongs_29 'dag_35 ba_39 
K08D0044_H0094:322b-8	de skad smras nas sems can dri med pa //	de_0 skad_3 smras_8 nas_14 sems_18 can_23 'dri_27 med_31 ba_35 
K08D0044_H0094:322b-9	'jam pa'i dbyangs kyis byang chub yon tan rnams //	'jam_0 ba_5 dbyangs_10 kyis_18 byang_23 chub_29 yon_34 tan_38 rnams_42 
K08D0044_H0094:322b-10	sems can dam pa bzang po'i dpal la dris //	sems_0 can_5 dam_9 ba_13 bzang_16 po_22 dpal_27 la_32 'dri_35 
K08D0044_H0094:322b-11	spyod yul yongs dag rgyal ba'i spyod pa rnams //	spyod_0 yul_6 yongs_10 'dag_16 rgyal_20 ba_26 spyod_31 ba_37 rnams_40 
K08D0044_H0094:322b-12	bdag gis rgyal sras rnams la 'dir bshad do //	bdag_0 gis_5 rgyal_9 sras_15 rnams_20 la_26 'dir_29 'chad_34 do_40 
K08D0044_H0094:322b-13	yon tan spyod pa ji snyed gang yod pa //	yon_0 tan_4 spyod_8 ba_14 ji_17 snyed_20 gang_26 yod_31 ba_35 
K08D0044_H0094:322b-14	rgyal sras rnams la nga ni khyod kyis shod //	rgyal_0 sras_6 rnams_11 la_17 nga_20 ni_24 khyod_27 kyis_33 shod_38 
K08D0044_H0094:322b-15	bzang po'i dpal gyis smras pa rgyal sras nyon //	bzang_0 po_6 dpal_11 gyis_16 smras_21 ba_27 rgyal_30 sras_36 nyon_41 
K08D0044_H0094:322b-16	yon tan mtha' yas de dag yon tan las //	yon_0 tan_4 mtha'_8 yas_14 de_18 'dag_21 yon_25 tan_29 las_33 
K08D0044_H0094:322b-17	mtsho las thigs pa ji bzhin nyung shes shig /	mtsho_0 las_6 thigs_10 ba_16 ji_19 bzhin_22 nyung_28 shes_34 shig_39 
K08D0044_H0094:322b-18	mgo smos tsam du chung zad brjod par bya //	mgo_0 smos_4 tsam_9 du_14 chung_17 zad_23 rjod_27 ba_33 byed_37 
K08D0044_H0094:322b-19	byang chub don du rang byung 'gyur bya zhes //	byang_0 chub_6 don_11 du_15 rang_18 'byung_23 'gyur_29 byed_35 zhes_39 
K08D0044_H0094:322b-20	thog mar byang chub sems skyes gyur pa yi //	thogs_0 mar_5 byang_9 chub_15 sems_20 skye_25 gyur_31 ba_36 yi_39 
K08D0044_H0094:322b-21	yon tan brjod pa'ang mtha' yas dpag tu med //	yon_0 tan_4 rjod_8 ba_14 mtha'_21 yas_27 dpog_31 tu_36 med_39 
K08D0044_H0094:322b-22	dpe zla med pas brjod kyang zad ma gyur //	dpe_0 zla_4 med_8 ba_12 rjod_16 kyang_22 zad_28 ma_32 gyur_35 
K08D0044_H0094:322b-23	pha rol phyin dang sa yi yon tan la //	pha_0 rol_4 phyin_8 dang_14 sa_19 yi_22 yon_25 tan_29 la_33 
K08D0044_H0094:322b-24	bskal pa mang por spyad pa ci zhig smos //	bskal_0 ba_6 mang_9 por_14 spyod_18 ba_24 ci_27 'jig_30 smos_35 
K08D0044_H0094:322b-25	de dag yon tan chu bo thams cad ni //	de_0 'dag_3 yon_7 tan_11 chu_15 'bo_19 thams_22 cad_28 ni_32 
K08D0044_H0094:322b-26	phyogs bcu'i rgyal bas bstan kyang zad mi 'gyur //	phyogs_0 'chu_7 rgyal_13 ba_19 ston_23 kyang_29 zad_35 mi_39 'gyur_42 
K08D0044_H0094:322b-27	yon tan mtha' yas rnams kyi yon tan las //	yon_0 tan_4 mtha'_8 yas_14 rnams_18 kyi_24 yon_28 tan_32 las_36 
K08D0044_H0094:323a-0	dpe tsam @323a *//	dpe_0 tsam_4 
K08D0044_H0094:323a-1	cha shas chung tsam brjod par bya //	cha_0 shas_4 chung_9 tsam_15 rjod_20 ba_26 byed_30 
K08D0044_H0094:323a-2	mkha' las 'dab chags lam ltar shin tu chung //	mkha'_0 las_6 'dab_10 chags_15 lam_21 ltar_25 shin_30 tu_35 chung_38 
K08D0044_H0094:323a-3	sa chen lhun las rdul phran gcig kyang 'dra //	sa_0 chen_3 lhun_8 las_13 rdul_17 phran_22 gcig_28 kyang_33 'dra_39 
K08D0044_H0094:323a-4	byang chub yon tan bsam pa'i sems skye ba //	byang_0 chub_6 yon_11 tan_15 bsam_19 ba_24 sems_29 skye_34 ba_39 
K08D0044_H0094:323a-5	rgyu med ma yin rkyen las 'byung ba yin //	rgyu_0 med_5 ma_9 yin_12 rkyen_16 las_22 'byung_26 ba_33 yin_36 
K08D0044_H0094:323a-6	rgyal pa rnams dang bde gshegs chos rnams dang //	rgyal_0 ba_6 rnams_9 dang_15 bde_20 gshegs_24 chos_31 rnams_36 dang_42 
K08D0044_H0094:323a-7	dge 'dun rnams la dad pa bskyed pas skye //	dge_0 'dun_4 rnams_9 la_15 dad_18 ba_22 skyed_25 ba_32 skye_36 
K08D0044_H0094:323a-8	de yang 'dod pa'i sred pa rgyal srid dang //	de_0 yang_3 'dod_8 ba_13 sred_18 ba_23 rgyal_26 srid_32 dang_37 
K08D0044_H0094:323a-9	bdag bde'i don dang grags dang snyan phyir min //	bdag_0 bde_5 don_11 dang_15 grags_20 dang_26 snyan_31 phyir_37 min_43 
K08D0044_H0094:323a-10	'gro ba'i sdug bsngal ma lus gzhil ba'i phyir //	'gro_0 ba_5 sdug_10 sngal_15 ma_22 lus_25 'jil_29 ba_35 phyir_40 
K08D0044_H0094:323a-11	'jig rten phan skyed sems ni yongs su skye; ;de ni sems can rtag tu bde don dang //	'jig_0 rten_5 phan_10 skyed_15 sems_21 ni_26 yongs_29 su_35 skye;_38 ;de_44 ni_48 sems_51 can_56 rtag_60 tu_65 bde_68 don_72 dang_76 
K08D0044_H0094:323a-12	zhing sbyangs sangs rgyas mang po mchod pa'i rgyur //	zhing_0 sbyong_6 sangs_14 rgya_20 mang_26 po_31 mchod_34 ba_40 rgyur_45 
K08D0044_H0094:323a-13	yongs su chos 'dzin byang chub 'tshang rgya zhing //	yongs_0 su_6 chos_9 'dzin_14 byang_20 chub_26 'tshang_31 rgya_39 zhing_44 
K08D0044_H0094:323a-14	ye shes rnam par sbyong ba'i sems skye 'o; ;rgyal ba kun dang chos dang dge 'dun dang //	ye_0 shes_3 rnam_8 ba_13 sbyong_17 ba_24 sems_29 skye_34 'o;_39 ;rgyal_43 ba_50 kun_53 dang_57 chos_62 dang_67 dge_72 'dun_76 dang_81 
K08D0044_H0094:323a-15	de bzhin bla mar gyur pa thams cad la //	de_0 bzhin_3 bla_9 mar_13 gyur_17 ba_22 thams_25 cad_31 la_35 
K08D0044_H0094:323a-16	dad dang mos pa dga' ba bskyed byas te //	dad_0 dang_4 mos_9 ba_13 dga'_16 ba_21 skyed_24 byed_31 te_36 
K08D0044_H0094:323a-17	sri zhur mchod byas byang chub sems kyang skye; ;rgyal ba bde gshegs chos la yid ches nas //	sri_0 zhur_4 mchod_9 byed_15 byang_20 chub_26 sems_31 kyang_36 skye;_42 ;rgyal_48 ba_55 bde_58 gshegs_62 chos_69 la_74 yid_77 ches_81 nas_86 
K08D0044_H0094:323a-18	rgyal sras spyod pa rnams la yid ches te //	rgyal_0 sras_6 spyod_11 ba_17 rnams_20 la_26 yid_29 ches_33 te_38 
K08D0044_H0094:323a-19	byang chub bla na med la yid ches shing //	byang_0 chub_6 bla_11 na_15 med_18 la_22 yid_25 ches_29 shing_34 
K08D0044_H0094:323a-20	skyes bu dam pa rnams kyi sems skye 'o //	skye_0 bu_6 dam_9 ba_13 rnams_16 kyi_22 sems_26 skye_31 'o_36 
K08D0044_H0094:323a-21	dad pa sngon 'gro ma ltar bskyed pa ste //	dad_0 ba_4 sngon_7 'gro_13 ma_18 ltar_21 skyed_26 ba_33 ste_36 
K08D0044_H0094:323a-22	yon tan thams cad yongs su skyong zhing 'dren //	yon_0 tan_4 thams_8 cad_14 yongs_18 su_24 skyong_27 zhing_34 bgrang_40 
K08D0044_H0094:323a-23	nem nur rnam sel nad las rab tu sgrol //	nem_0 nur_4 rnam_8 sel_13 nad_17 las_21 rab_25 tu_29 sgrol_32 
K08D0044_H0094:323a-24	dad pa bde ba'i grong du phyin par byed //	dad_0 ba_4 bde_7 ba_11 grong_16 du_22 phyin_25 ba_31 byed_35 
K08D0044_H0094:323b-0	dad pa @323b sems gsal rnyog pa med pa ste //	dad_0 ba_4 sems_13 gsal_18 rnyog_23 ba_29 med_32 ba_36 ste_39 
K08D0044_H0094:323b-1	nga rgyal rnam spangs sri zhu'i rtsa ba yin //	nga_0 rgyal_4 rnam_10 spong_15 sri_22 'ju_26 rtsa_32 ba_37 yin_40 
K08D0044_H0094:323b-2	dad pa spyod mchog nor dang gter yin te //	dad_0 ba_4 spyod_7 mchog_13 nor_19 dang_23 gter_28 yin_33 te_37 
K08D0044_H0094:323b-3	lag pa lta bur dge sdud rtsa ba yin //	lag_0 ba_4 lta_7 bur_11 dge_15 sdud_19 rtsa_24 ba_29 yin_32 
K08D0044_H0094:323b-4	yongs su gtong la dad pa dga' bar byed //	yongs_0 su_6 gtong_9 la_15 dad_18 ba_22 dga'_25 ba_30 byed_34 
K08D0044_H0094:323b-5	rgyal pa'i chos la dad pa spro ba skyed //	rgyal_0 ba_6 chos_11 la_16 dad_19 ba_23 spro_26 ba_31 skyed_34 
K08D0044_H0094:323b-6	yon tan ye shes khyad par dad pa byed //	yon_0 tan_4 ye_8 shes_11 khyad_16 ba_22 dad_26 ba_30 byed_33 
K08D0044_H0094:323b-7	sangs rgyas lam la ston pa'ang rnyed par byed //	sangs_0 rgya_6 lam_12 la_16 ston_19 ba_24 rnyed_31 ba_37 byed_41 
K08D0044_H0094:323b-8	dbang po rno zhing rab tu gsal ba dang //	dbang_0 po_6 rno_9 zhing_13 rab_19 tu_23 gsal_26 ba_31 dang_34 
K08D0044_H0094:323b-9	gzhan gyis mi thub dngos la dad pa stobs //	gzhan_0 gyis_6 mi_11 thub_14 dngos_19 la_25 dad_28 ba_32 stobs_35 
K08D0044_H0094:323b-10	nyon mongs thub pa med la gnas yin te //	nyon_0 mongs_5 thub_11 ba_16 med_19 la_23 gnas_26 yin_31 te_35 
K08D0044_H0094:323b-11	dad pa rang byung yon tan tshol ba yin //	dad_0 ba_4 rang_7 'byung_12 yon_18 tan_22 tshol_26 ba_32 yin_35 
K08D0044_H0094:323b-12	dad pa chags pa'i sgo dang mi 'grogs te //	dad_0 ba_4 chags_7 ba_13 sgo_18 dang_22 mi_27 'grogs_30 te_37 
K08D0044_H0094:323b-13	mi khom spo zhing 'du 'dzin med par byed //	mi_0 khom_3 spo_8 zhing_12 'du_18 'dzin_22 med_28 ba_32 byed_36 
K08D0044_H0094:323b-14	dad pa bdud kyi lam las zlog pa ste //	dad_0 ba_4 bdud_7 kyi_12 lam_16 las_20 zlog_24 ba_29 ste_32 
K08D0044_H0094:323b-15	thar lam dam pa yongs su ston pa yin //	thar_0 lam_5 dam_9 ba_13 yongs_16 su_22 ston_25 ba_30 yin_33 
K08D0044_H0094:323b-16	yon tan rgyu yin sa bon ma rul bzhin //	yon_0 tan_4 rgyu_8 yin_13 sa_17 bon_20 ma_24 rul_27 bzhin_31 
K08D0044_H0094:323b-17	dad pa byang chub shing rab rnam par skyed //	dad_0 ba_4 byang_7 chub_13 shing_18 rab_24 rnam_28 ba_33 skyed_37 
K08D0044_H0094:323b-18	ye shes khyad par sgo rnams 'phel bar byed //	ye_0 shes_3 khyad_8 ba_14 sgo_18 rnams_22 'phel_28 ba_34 byed_38 
K08D0044_H0094:323b-19	dad pa rgyal ba rnams kyi ston pa yin //	dad_0 ba_4 rgyal_7 ba_13 rnams_16 kyi_22 ston_26 ba_31 yin_34 
K08D0044_H0094:323b-20	de bas dad mos khyad par dga' ba la //	de_0 ba_3 dad_7 mos_11 khyad_15 ba_21 dga'_25 ba_30 la_33 
K08D0044_H0094:323b-21	spyod pa rim gyis rnam par brjod par bya //	spyod_0 ba_6 rim_9 gyis_13 rnam_18 ba_23 rjod_27 ba_33 byed_37 
K08D0044_H0094:323b-22	chos tshul 'di 'dra 'jig rten rnams na dkon //	chos_0 tshul_5 'di_11 'dra_15 'jig_20 rten_25 rnams_30 na_36 dkon(d)_39 
K08D0044_H0094:323b-23	rin chen sengge'i rgyal po ji bzhin no //	rin_0 chen_4 sengge_9 rgyal_18 po_24 ji_27 bzhin_30 no_36 
K08D0044_H0094:323b-24	dad pas sangs rgyas sri zhu gang byed pa //	dad_0 ba_4 sangs_8 rgya_14 sri_20 'ju_24 gang_28 byed_33 ba_38 
K08D0044_H0094:323b-25	de dag tshul khrims slob pa mi gtong ngo //	de_0 'dag_3 tshul_7 khrims_13 slob_20 ba_25 mi_28 gtong_31 ngo_37 
K08D0044_H0094:323b-26	tshul khrims slob pa gang rnams mi gtong ba //	tshul_0 khrims_6 slob_13 ba_18 gang_21 rnams_26 mi_32 gtong_35 ba_41 
K08D0044_H0094:323b-27	de dag yon tan gnas pas yon tan ldan //	de_0 'dag_3 yon_7 tan_11 gnas_15 ba_20 yon_24 tan_28 ldan_32 
K08D0044_H0094:323b-28	tshul khrims byang chub shes rab ston pa ste //	tshul_0 khrims_6 byang_13 chub_19 shes_24 rab_29 ston_33 ba_38 ste_41 
K08D0044_H0094:324a-0	bslab pas sa yi yon tan @324a *//	bslab_0 ba_6 sa_10 yi_13 yon_16 tan_20 
K08D0044_H0094:324a-1	legs la brtson //	legs_0 la_5 brtson_8 
K08D0044_H0094:324a-2	tshul khrims bslab pa yongs su ma btang na //	tshul_0 khrims_6 bslab_13 ba_19 yongs_22 su_28 ma_31 gtong_34 na_40 
K08D0044_H0094:324a-3	rgyal ba rnams kyis bstod cing bsngags par 'os //	rgyal_0 ba_6 rnams_9 kyis_15 bstod_20 cing_26 bsngags_31 ba_39 'os_43 
K08D0044_H0094:324a-4	dad pas sangs rgyas sri zhu gang byed pa; ;de dag rgyal ba'i mchod pa yangs pa byed //	dad_0 ba_4 sangs_8 rgya_14 sri_20 'ju_24 gang_28 byed_33 pa;_38 ;de_42 'dag_46 rgyal_50 ba_56 mchod_61 ba_67 yangs_70 ba_76 byed_79 
K08D0044_H0094:324a-5	rgyal ba rnams la mchod pa su byed pa //	rgyal_0 ba_6 rnams_9 la_15 mchod_18 ba_24 su_27 byed_30 ba_35 
K08D0044_H0094:324a-6	de dag sangs rgyas mos pa bsam mi khyab //	de_0 'dag_3 sangs_7 rgya_13 mos_19 ba_23 bsam_26 mi_31 khyab_34 
K08D0044_H0094:324a-7	dad pas chos la phu dud gang byed pa //	dad_0 ba_4 chos_8 la_13 phu_16 dud_20 gang_24 byed_29 ba_34 
K08D0044_H0094:324a-8	de dag rgyal ba'i chos kyis mi ngoms nyan //	de_0 'dag_3 rgyal_7 ba_13 chos_18 kyis_23 mi_28 ngoms_31 nyan_37 
K08D0044_H0094:324a-9	rgyal ba'i chos kyis mi ngoms su nyan pa //	rgyal_0 ba_6 chos_11 kyis_16 mi_21 ngoms_24 su_30 nyan_33 ba_38 
K08D0044_H0094:324a-10	de dag bsam gyis mi khyab chos la mos //	de_0 'dag_3 bsam_7 gyis_12 mi_17 khyab_20 chos_26 la_31 mos_34 
K08D0044_H0094:324a-11	dad pas dge 'dun phu dud su byed pa //	dad_0 ba_4 dge_8 'dun_12 phu_17 dud_21 su_25 byed_28 ba_33 
K08D0044_H0094:324a-12	de dag mi ldog dge 'dun rnams la mos //	de_0 'dag_3 mi_7 ldog_10 dge_15 'dun_19 rnams_24 la_30 mos_33 
K08D0044_H0094:324a-13	mi ldog dge 'dun rnams la su mos pa //	mi_0 ldog_3 dge_8 'dun_12 rnams_17 la_23 su_26 mos_29 ba_33 
K08D0044_H0094:324a-14	de dag dad pa'i stobs kyis phyir mi ldog /	de_0 'dag_3 dad_7 ba_11 stobs_16 kyis_22 phyir_27 mi_33 ldog_36 
K08D0044_H0094:324a-15	dad pa'i stobs kyis gang rnams mi ldog pa //	dad_0 ba_4 stobs_9 kyis_15 gang_20 rnams_25 mi_31 ldog_34 ba_39 
K08D0044_H0094:324a-16	de dag dbang po rab tu gsal zhing rno //	de_0 'dag_3 dbang_7 po_13 rab_16 tu_20 gsal_23 zhing_28 rno_34 
K08D0044_H0094:324a-17	gang rnams dbang po rab tu gsal rno ba //	gang_0 rnams_5 dbang_11 po_17 rab_20 tu_24 gsal_27 rno_32 ba_36 
K08D0044_H0094:324a-18	des ni sdig pa'i grogs po rnam par spangs //	des_0 ni_4 sdig_7 ba_12 grogs_17 po_23 rnam_26 ba_31 spong_35 
K08D0044_H0094:324a-19	gang gis sdig pa'i grogs po rnams spangs pa //	gang_0 gis_5 sdig_9 ba_14 grogs_19 po_25 rnams_28 spong_34 ba_41 
K08D0044_H0094:324a-20	de dag chos kyi bshes gnyen yongs su 'dzin //	de_0 'dag_3 chos_7 kyi_12 bshes_16 gnyen_22 yongs_28 su_34 'dzin_37 
K08D0044_H0094:324a-21	chos kyi bshes gnyen gang gis yongs bzung ba //	chos_0 kyi_5 bshes_9 gnyen_15 gang_21 gis_26 yongs_30 bzung_36 ba_42 
K08D0044_H0094:324a-22	de dag dge ba rgya chen yongs su gsog /	de_0 'dag_3 dge_7 ba_11 rgya_14 chen_19 yongs_24 su_30 gsog_33 
K08D0044_H0094:324a-23	dge ba rgya chen yongs su gang gsog pa; ;bdag nyid che ba de dag rgyu mthu ldan //	dge_0 ba_4 rgya_7 chen_12 yongs_17 su_23 gang_26 gsog_31 pa;_36 ;bdag_40 nyid_46 che_51 ba_55 de_58 'dag_61 rgyu_65 mthu_70 ldan_75 
K08D0044_H0094:324a-24	bdag nyid che ba rgyu mthu gang ldan pa //	bdag_0 nyid_5 che_10 ba_14 rgyu_17 mthu_22 gang_27 ldan_32 ba_37 
K08D0044_H0094:324a-25	de dag mos pa'i khyad par yangs pa 'thob //	de_0 'dag_3 mos_7 ba_11 khyad_16 ba_22 yangs_26 ba_32 'thob_35 
K08D0044_H0094:324a-26	mos pa yangs pa'i khyad par sus thob pa //	mos_0 ba_4 yangs_7 ba_13 khyad_18 ba_24 sus_28 'thob_32 ba_37 
K08D0044_H0094:324b-0	de @324b dag rtag tu rgyal bas byin gyis brlab //	de_0 'dag_9 rtag_13 tu_18 rgyal_21 ba_27 byin_31 gyis_36 brlab_41 
K08D0044_H0094:324b-1	rgyal ba'i byin gyis gang rnams brlabs gyur pa //	rgyal_0 ba_6 byin_11 gyis_16 gang_21 rnams_26 brlabs_32 gyur_39 ba_44 
K08D0044_H0094:324b-2	de dag byang chub don du sems kyang skye //	de_0 'dag_3 byang_7 chub_13 don_18 du_22 sems_25 kyang_30 skye_36 
K08D0044_H0094:324b-3	byang chub don du gang gis sems skyes pa //	byang_0 chub_6 don_11 du_15 gang_18 gis_23 sems_27 skye_32 ba_38 
K08D0044_H0094:324b-4	de dag drang srong chen po'i yon tan brtson //	de_0 'dag_3 'dren_7 srong_13 chen_19 po_24 yon_29 tan_33 brtson_37 
K08D0044_H0094:324b-5	drang srong chen po'i yon tan su brtson pa //	'dren_0 srong_6 chen_12 po_17 yon_22 tan_26 su_30 brtson_33 ba_40 
K08D0044_H0094:324b-6	de dag sangs rgyas rigs su rigs ldan skyes //	de_0 'dag_3 sangs_7 rgya_13 rigs_19 su_24 rigs_27 ldan_32 skye_37 
K08D0044_H0094:324b-7	sangs rgyas rigs su rigs ldan gang skyes pa; ;de dag 'du dang 'bral ba rnam par spangs //	sangs_0 rgya_6 rigs_12 su_17 rigs_20 ldan_25 gang_30 skye_35 pa;_41 ;de_45 'dag_49 'du_53 dang_57 'bral_62 ba_68 rnam_71 ba_76 spong_80 
K08D0044_H0094:324b-8	'du dang 'bral ba gang gis rnam spangs pa //	'du_0 dang_4 'bral_9 ba_15 gang_18 gis_23 rnam_27 spong_32 ba_39 
