K02D0008_H0009:1b-0	@1b [dd] #//	[dd]_4 
K02D0008_H0009:536b-25	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:536b-26	dang / bdag gir bgyi ba la gnas pa'i yid kyis chos la gnas na /	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 yid_37 kyis_41 chos_46 la_51 gnas_54 na_59 
K02D0008_H0009:536b-27	de chos mngon par 'du bgyi ba la spyod kyi /	de_0 chos_3 mngon_8 ba_14 'du_18 bgyid_22 ba_27 la_30 spyod_33 kyi_39 
K02D0008_H0009:536b-28	shes rab kyi pha rol tu phyin pa la mi spyod do //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 mi_36 spyod_39 do_45 
K02D0008_H0009:536b-29	de ci'i slad du zhe na /	de_0 ci_3 slad_8 du_13 zhe_16 na_20 
K02D0008_H0009:537a-0	mngon par 'du bgyi @537a *//	mngon_0 ba_6 'du_10 bgyid_14 
K02D0008_H0009:537a-1	ba la spyod pa'i byang chub sems dpa' sems dpa' chen pos ni /	ba_0 la_3 spyod_6 ba_12 byang_17 chub_23 sems_28 dpa'_33 sems_38 dpa'_43 chen_48 pos_53 ni_57 
K02D0008_H0009:537a-2	shes rab kyi pha rol tu phyin pa yongs su zin par mi 'gyur /	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 yongs_33 su_39 zin_42 ba_46 mi_50 'gyur_53 
K02D0008_H0009:537a-3	shes rab kyi pha rol tu phyin pa'i rnal 'byor la snyoms par 'jug par mi 'gyur te /	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 rnal_35 'byor_40 la_46 snyom_49 ba_56 'jug_60 ba_65 mi_69 'gyur_72 te_78 
K02D0008_H0009:537a-4	shes rab kyi pha rol tu phyin pa yongs su	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 yongs_33 su_39 
K02D0008_H0009:537a-5	rdzogs par ma gyur par rnam pa thams cad mkhyen	rdzogs_0 ba_7 ma_11 gyur_14 ba_19 rnam_23 ba_28 thams_31 cad_37 mkhyen_41 
K02D0008_H0009:537a-6	pa nyid du 'byung bar mi 'gyur ro //	ba_0 nyid_3 du_8 'byung_11 ba_18 mi_22 'gyur_25 ro_31 
K02D0008_H0009:537a-7	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K02D0008_H0009:537a-8	gal te byang chub sems dpa' sems dpa' chen po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K02D0008_H0009:537a-9	shes rab kyi pha rol tu phyin pa la spyod	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 spyod_36 
K02D0008_H0009:537a-10	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:537a-11	dang / bdag gir bgyi ba la gnas pa'i yid	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 yid_37 
K02D0008_H0009:537a-12	kyis mig gi rnam par shes pa la gnas na	kyis_0 mig_5 gi_9 rnam_12 ba_17 shes_21 ba_26 la_29 gnas_32 na_37 
K02D0008_H0009:537a-13	dang / / de mig gi rnam par shes pa mngon par 'du bgyi ba la spyod kyi /	dang_0 de_9 mig_12 gi_16 rnam_19 ba_24 shes_28 ba_33 mngon_36 ba_42 'du_46 bgyid_50 ba_55 la_58 spyod_61 kyi_67 
K02D0008_H0009:537a-14	shes rab kyi pha rol tu phyin pa la mi spyod do //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 mi_36 spyod_39 do_45 
K02D0008_H0009:537a-15	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K02D0008_H0009:537a-16	gal te byang chub sems dpa' sems dpa' chen po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K02D0008_H0009:537a-17	shes rab kyi pha rol tu phyin pa la spyod	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 spyod_36 
K02D0008_H0009:537a-18	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:537a-19	dang / bdag gir bgyi ba la gnas pa'i yid	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 yid_37 
K02D0008_H0009:537a-20	kyis rna ba'i rnam par shes pa la gnas na	kyis_0 rna_5 ba_9 rnam_14 ba_19 shes_23 ba_28 la_31 gnas_34 na_39 
K02D0008_H0009:537a-21	dang / / de rna ba'i rnam par shes pa mngon par 'du bgyi ba la spyod kyi /	dang_0 de_9 rna_12 ba_16 rnam_21 ba_26 shes_30 ba_35 mngon_38 ba_44 'du_48 bgyid_52 ba_57 la_60 spyod_63 kyi_69 
K02D0008_H0009:537a-22	shes rab kyi pha rol tu phyin pa la mi spyod do //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 mi_36 spyod_39 do_45 
K02D0008_H0009:537a-23	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K02D0008_H0009:537a-24	gal te byang chub sems dpa' sems dpa' chen po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K02D0008_H0009:537a-25	shes rab kyi pha rol tu phyin pa la spyod	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 spyod_36 
K02D0008_H0009:537a-26	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:537b-0	dang / bdag gir bgyi ba la gnas pa'i @537b	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 
K02D0008_H0009:537b-1	yid kyis sna'i rnam par shes pa la gnas na	yid_0 kyis_4 sna_9 rnam_15 ba_20 shes_24 ba_29 la_32 gnas_35 na_40 
K02D0008_H0009:537b-2	dang / / de sna'i rnam par shes pa mngon par 'du bgyi ba la spyod kyi /	dang_0 de_9 sna_12 rnam_18 ba_23 shes_27 ba_32 mngon_35 ba_41 'du_45 bgyid_49 ba_54 la_57 spyod_60 kyi_66 
K02D0008_H0009:537b-3	shes rab kyi pha rol tu phyin pa la mi spyod do //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 mi_36 spyod_39 do_45 
K02D0008_H0009:537b-4	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K02D0008_H0009:537b-5	gal te byang chub sems dpa' sems dpa' chen po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K02D0008_H0009:537b-6	shes rab kyi pha rol tu phyin pa la spyod	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 spyod_36 
K02D0008_H0009:537b-7	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:537b-8	dang / bdag gir bgyi ba la gnas pa'i yid kyis lce'i rnam par shes pa la gnas na /	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 yid_37 kyis_41 lce_46 rnam_52 ba_57 shes_61 ba_66 la_69 gnas_72 na_77 
K02D0008_H0009:537b-9	de lce'i rnam par shes pa mngon par 'du bgyi ba la spyod kyi /	de_0 lce_3 rnam_9 ba_14 shes_18 ba_23 mngon_26 ba_32 'du_36 bgyid_40 ba_45 la_48 spyod_51 kyi_57 
K02D0008_H0009:537b-10	shes rab kyi pha rol tu phyin pa la mi spyod do //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 mi_36 spyod_39 do_45 
K02D0008_H0009:537b-11	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K02D0008_H0009:537b-12	gal te byang chub sems dpa' sems dpa' chen po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K02D0008_H0009:537b-13	shes rab kyi pha rol tu phyin pa la spyod	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 spyod_36 
K02D0008_H0009:537b-14	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:537b-15	dang / bdag gir bgyi ba la gnas pa'i yid	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 yid_37 
K02D0008_H0009:537b-16	kyis lus kyi rnam par shes pa la gnas na	kyis_0 lus_5 kyi_9 rnam_13 ba_18 shes_22 ba_27 la_30 gnas_33 na_38 
K02D0008_H0009:537b-17	dang / / de lus kyi rnam par shes pa mngon par 'du bgyi ba la spyod kyi /	dang_0 de_9 lus_12 kyi_16 rnam_20 ba_25 shes_29 ba_34 mngon_37 ba_43 'du_47 bgyid_51 ba_56 la_59 spyod_62 kyi_68 
K02D0008_H0009:537b-18	shes rab kyi pha rol tu phyin pa la mi spyod do //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 mi_36 spyod_39 do_45 
K02D0008_H0009:537b-19	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K02D0008_H0009:537b-20	gal te byang chub sems dpa' sems dpa' chen po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K02D0008_H0009:537b-21	shes rab kyi pha rol tu phyin pa la spyod	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 spyod_36 
K02D0008_H0009:537b-22	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:537b-23	dang / bdag gir bgyi ba la gnas pa'i yid	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 yid_37 
K02D0008_H0009:537b-24	kyis yid kyi rnam par shes pa la gnas na	kyis_0 yid_5 kyi_9 rnam_13 ba_18 shes_22 ba_27 la_30 gnas_33 na_38 
K02D0008_H0009:537b-25	dang / / de yid kyi rnam par shes pa mngon par 'du bgyi ba la spyod kyi /	dang_0 de_9 yid_12 kyi_16 rnam_20 ba_25 shes_29 ba_34 mngon_37 ba_43 'du_47 bgyid_51 ba_56 la_59 spyod_62 kyi_68 
K02D0008_H0009:537b-26	shes rab kyi pha rol tu phyin pa la mi spyod do //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 mi_36 spyod_39 do_45 
K02D0008_H0009:537b-27	de ci'i slad du zhe na /	de_0 ci_3 slad_8 du_13 zhe_16 na_20 
K02D0008_H0009:538a-0	mngon par 'du bgyi ba la spyod pa'i byang chub sems dpa' @538a *//	mngon_0 ba_6 'du_10 bgyid_14 ba_19 la_22 spyod_25 ba_31 byang_36 chub_42 sems_47 dpa'_52 
K02D0008_H0009:538a-1	sems dpa' chen pos ni /	sems_0 dpa'_5 chen_10 pos_15 ni_19 
K02D0008_H0009:538a-2	shes rab kyi pha rol tu phyin pa yongs su zin par mi 'gyur /	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 yongs_33 su_39 zin_42 ba_46 mi_50 'gyur_53 
K02D0008_H0009:538a-3	shes rab kyi pha rol tu phyin pa'i rnal 'byor la snyoms par 'jug par mi 'gyur te /	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 rnal_35 'byor_40 la_46 snyom_49 ba_56 'jug_60 ba_65 mi_69 'gyur_72 te_78 
K02D0008_H0009:538a-4	shes rab kyi pha rol tu phyin pa yongs su	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 yongs_33 su_39 
K02D0008_H0009:538a-5	rdzogs par ma gyur par rnam pa thams cad mkhyen	rdzogs_0 ba_7 ma_11 gyur_14 ba_19 rnam_23 ba_28 thams_31 cad_37 mkhyen_41 
K02D0008_H0009:538a-6	pa nyid du 'byung bar mi 'gyur ro //	ba_0 nyid_3 du_8 'byung_11 ba_18 mi_22 'gyur_25 ro_31 
K02D0008_H0009:538a-7	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K02D0008_H0009:538a-8	gal te byang chub sems dpa' sems dpa' chen po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K02D0008_H0009:538a-9	shes rab kyi pha rol tu phyin pa la spyod	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 spyod_36 
K02D0008_H0009:538a-10	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:538a-11	dang / bdag gir bgyi ba la gnas pa'i yid	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 yid_37 
K02D0008_H0009:538a-12	kyis mig gi 'dus te reg pa la gnas na	kyis_0 mig_5 gi_9 'du_12 te_17 reg_20 ba_24 la_27 gnas_30 na_35 
K02D0008_H0009:538a-13	dang / / de mig gi 'dus te reg pa mngon par 'du bgyi ba la spyod kyi /	dang_0 de_9 mig_12 gi_16 'du_19 te_24 reg_27 ba_31 mngon_34 ba_40 'du_44 bgyid_48 ba_53 la_56 spyod_59 kyi_65 
K02D0008_H0009:538a-14	shes rab kyi pha rol tu phyin pa la mi spyod do //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 mi_36 spyod_39 do_45 
K02D0008_H0009:538a-15	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K02D0008_H0009:538a-16	gal te byang chub sems dpa' sems dpa' chen po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K02D0008_H0009:538a-17	shes rab kyi pha rol tu phyin pa la spyod	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 spyod_36 
K02D0008_H0009:538a-18	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:538a-19	dang / bdag gir bgyi ba la gnas pa'i yid	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 yid_37 
K02D0008_H0009:538a-20	kyis rna ba'i 'dus te reg pa la gnas na;	kyis_0 rna_5 ba_9 'du_14 te_19 reg_22 ba_26 la_29 gnas_32 na;_37 
K02D0008_H0009:538a-21	de rna ba'i 'dus te reg pa mngon par 'du	de_0 rna_3 ba_7 'du_12 te_17 reg_20 ba_24 mngon_27 ba_33 'du_37 
K02D0008_H0009:538a-22	bgyi ba la spyod kyi /	bgyid_0 ba_5 la_8 spyod_11 kyi_17 
K02D0008_H0009:538a-23	shes rab kyi pha rol tu phyin pa la mi spyod do //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 mi_36 spyod_39 do_45 
K02D0008_H0009:538a-24	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K02D0008_H0009:538a-25	gal te byang chub sems dpa' sems dpa' chen po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K02D0008_H0009:538a-26	shes rab kyi pha rol tu phyin pa la spyod	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 spyod_36 
K02D0008_H0009:538a-27	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:538a-28	dang / bdag gir bgyi ba la gnas pa'i yid kyis sna'i 'dus te reg pa la gnas na /	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 yid_37 kyis_41 sna_46 'du_52 te_57 reg_60 ba_64 la_67 gnas_70 na_75 
K02D0008_H0009:538b-0	de sna'i @538b 'dus te reg pa mngon par 'du bgyi ba la spyod kyi /	de_0 sna_3 'du_15 te_20 reg_23 ba_27 mngon_30 ba_36 'du_40 bgyid_44 ba_49 la_52 spyod_55 kyi_61 
K02D0008_H0009:538b-1	shes rab kyi pha rol tu phyin pa la mi spyod do //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 mi_36 spyod_39 do_45 
K02D0008_H0009:538b-2	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K02D0008_H0009:538b-3	gal te byang chub sems dpa' sems dpa' chen po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K02D0008_H0009:538b-4	shes rab kyi pha rol tu phyin pa la spyod	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 spyod_36 
K02D0008_H0009:538b-5	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:538b-6	dang / bdag gir bgyi ba la gnas pa'i yid kyis lce'i 'dus te reg pa la gnas na /	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 yid_37 kyis_41 lce_46 'du_52 te_57 reg_60 ba_64 la_67 gnas_70 na_75 
K02D0008_H0009:538b-7	de lce'i 'dus te reg pa mngon par 'du bgyi ba la spyod kyi /	de_0 lce_3 'du_9 te_14 reg_17 ba_21 mngon_24 ba_30 'du_34 bgyid_38 ba_43 la_46 spyod_49 kyi_55 
K02D0008_H0009:538b-8	shes rab kyi pha rol tu phyin pa la mi spyod do //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 mi_36 spyod_39 do_45 
K02D0008_H0009:538b-9	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K02D0008_H0009:538b-10	gal te byang chub sems dpa' sems dpa' chen po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K02D0008_H0009:538b-11	shes rab kyi pha rol tu phyin pa la spyod	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 spyod_36 
K02D0008_H0009:538b-12	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:538b-13	dang / bdag gir bgyi ba la gnas pa'i yid	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 yid_37 
K02D0008_H0009:538b-14	kyis lus kyi 'dus te reg pa la gnas na	kyis_0 lus_5 kyi_9 'du_13 te_18 reg_21 ba_25 la_28 gnas_31 na_36 
K02D0008_H0009:538b-15	dang / / de lus kyi 'dus te reg pa mngon par 'du bgyi ba la spyod kyi /	dang_0 de_9 lus_12 kyi_16 'du_20 te_25 reg_28 ba_32 mngon_35 ba_41 'du_45 bgyid_49 ba_54 la_57 spyod_60 kyi_66 
K02D0008_H0009:538b-16	shes rab kyi pha rol tu phyin pa la mi spyod do //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 mi_36 spyod_39 do_45 
K02D0008_H0009:538b-17	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K02D0008_H0009:538b-18	gal te byang chub sems dpa' sems dpa' chen po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K02D0008_H0009:538b-19	shes rab kyi pha rol tu phyin pa la spyod	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 spyod_36 
K02D0008_H0009:538b-20	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:538b-21	dang / bdag gir bgyi ba la gnas pa'i yid	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 yid_37 
K02D0008_H0009:538b-22	kyis yid kyi 'dus te reg pa la gnas na	kyis_0 yid_5 kyi_9 'du_13 te_18 reg_21 ba_25 la_28 gnas_31 na_36 
K02D0008_H0009:538b-23	dang / / de yid kyi 'dus te reg pa mngon par 'du bgyi ba la spyod kyi /	dang_0 de_9 yid_12 kyi_16 'du_20 te_25 reg_28 ba_32 mngon_35 ba_41 'du_45 bgyid_49 ba_54 la_57 spyod_60 kyi_66 
K02D0008_H0009:538b-24	shes rab kyi pha rol tu phyin pa la mi spyod do //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 mi_36 spyod_39 do_45 
K02D0008_H0009:538b-25	de ci'i slad du zhe na /	de_0 ci_3 slad_8 du_13 zhe_16 na_20 
K02D0008_H0009:538b-26	mngon par 'du bgyi ba la spyod pa'i byang chub sems dpa' sems dpa' chen pos ni /	mngon_0 ba_6 'du_10 bgyid_14 ba_19 la_22 spyod_25 ba_31 byang_36 chub_42 sems_47 dpa'_52 sems_57 dpa'_62 chen_67 pos_72 ni_76 
K02D0008_H0009:539a-0	shes rab kyi pha rol tu phyin @539a *//	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 
K02D0008_H0009:539a-1	pa yongs su zin par mi 'gyur /	ba_0 yongs_3 su_9 zin_12 ba_16 mi_20 'gyur_23 
K02D0008_H0009:539a-2	shes rab kyi pha rol tu phyin pa'i rnal 'byor la snyoms par 'jug par mi 'gyur te /	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 rnal_35 'byor_40 la_46 snyom_49 ba_56 'jug_60 ba_65 mi_69 'gyur_72 te_78 
K02D0008_H0009:539a-3	shes rab kyi pha rol tu phyin pa yongs su	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 yongs_33 su_39 
K02D0008_H0009:539a-4	rdzogs par ma gyur par rnam pa thams cad mkhyen	rdzogs_0 ba_7 ma_11 gyur_14 ba_19 rnam_23 ba_28 thams_31 cad_37 mkhyen_41 
K02D0008_H0009:539a-5	pa nyid du 'byung bar mi 'gyur ro //	ba_0 nyid_3 du_8 'byung_11 ba_18 mi_22 'gyur_25 ro_31 
K02D0008_H0009:539a-6	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K02D0008_H0009:539a-7	gal te byang chub sems dpa' sems dpa' chen po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K02D0008_H0009:539a-8	shes rab kyi pha rol tu phyin pa la spyod	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 spyod_36 
K02D0008_H0009:539a-9	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:539a-10	dang / bdag gir bgyi ba la gnas pa'i yid	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 yid_37 
K02D0008_H0009:539a-11	kyis mig gi 'dus te reg pa'i rkyen gyis tshor	kyis_0 mig_5 gi_9 'du_12 te_17 reg_20 ba_24 rkyen_29 gyis_35 tshor_40 
K02D0008_H0009:539a-12	ba la gnas na /	ba_0 la_3 gnas_6 na_11 
K02D0008_H0009:539a-13	de mig gi 'dus te reg pa'i rkyen gyis tshor ba mngon par 'du bgyi ba la spyod kyi /	de_0 mig_3 gi_7 'du_10 te_15 reg_18 ba_22 rkyen_27 gyis_33 tshor_38 ba_44 mngon_47 ba_53 'du_57 bgyid_61 ba_66 la_69 spyod_72 kyi_78 
K02D0008_H0009:539a-14	shes rab kyi pha rol tu phyin pa la mi spyod do //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 mi_36 spyod_39 do_45 
K02D0008_H0009:539a-15	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K02D0008_H0009:539a-16	gal te byang chub sems dpa' sems dpa' chen po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K02D0008_H0009:539a-17	shes rab kyi pha rol tu phyin pa la spyod	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 spyod_36 
K02D0008_H0009:539a-18	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:539a-19	dang / bdag gir bgyi ba la gnas pa'i yid	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 yid_37 
K02D0008_H0009:539a-20	kyis rna ba'i 'dus te reg pa'i rkyen gyis tshor	kyis_0 rna_5 ba_9 'du_14 te_19 reg_22 ba_26 rkyen_31 gyis_37 tshor_42 
K02D0008_H0009:539a-21	ba la gnas na /	ba_0 la_3 gnas_6 na_11 
K02D0008_H0009:539a-22	de rna ba'i 'dus te reg pa'i rkyen gyis tshor ba mngon par 'du bgyi ba la spyod kyi /	de_0 rna_3 ba_7 'du_12 te_17 reg_20 ba_24 rkyen_29 gyis_35 tshor_40 ba_46 mngon_49 ba_55 'du_59 bgyid_63 ba_68 la_71 spyod_74 kyi_80 
K02D0008_H0009:539a-23	shes rab kyi pha rol tu phyin pa la mi spyod do //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 mi_36 spyod_39 do_45 
K02D0008_H0009:539a-24	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K02D0008_H0009:539a-25	gal te byang chub sems dpa' sems dpa' chen po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 sems_28 dpa'_33 chen_38 po_43 
K02D0008_H0009:539a-26	shes rab kyi pha rol tu phyin pa la spyod	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 spyod_36 
K02D0008_H0009:539a-27	pa'i tshe thabs mi mkhas pas bdag tu bgyi ba	ba_0 tshe_5 thabs_10 mi_16 mkhas_19 ba_25 bdag_29 tu_34 bgyid_37 ba_42 
K02D0008_H0009:539a-28	dang / bdag gir bgyi ba la gnas pa'i yid	dang_0 bdag_7 gir_12 bgyid_16 ba_21 la_24 gnas_27 ba_32 yid_37 
K02D0008_H0009:539b-0	@539b kyis sna'i 'dus te reg pa'i rkyen gyis tshor	kyis_6 sna_11 'du_17 te_22 reg_25 ba_29 rkyen_34 gyis_40 tshor_45 
K02D0008_H0009:539b-1	ba la gnas na /	ba_0 la_3 gnas_6 na_11 
