K05D0010_H0012:1b-0	@1b [dd] #//	[dd]_4 
K05D0010_H0012:382b-29	bla na med pa yang dag par rdzogs pa'i byang chub kyang rmi lam lta bu dang /	bla_0 na_4 med_7 ba_11 yang_14 'dag_19 ba_23 rdzogs_27 ba_34 byang_39 chub_45 kyang_50 rmi_56 lam_60 lta_64 bu_68 dang_71 
K05D0010_H0012:382b-30	sgyu ma lta bu yin no //	sgyu_0 ma_5 lta_8 bu_12 yin_15 no_19 
K05D0010_H0012:382b-31	sangs rgyas nyid kyang rmi lam lta bu dang /	sangs_0 rgya_6 nyid_12 kyang_17 rmi_23 lam_27 lta_31 bu_35 dang_38 
K05D0010_H0012:382b-32	sgyu ma lta bu yin no //	sgyu_0 ma_5 lta_8 bu_12 yin_15 no_19 
K05D0010_H0012:382b-33	de nas lha'i bu de dag gis /	de_0 nas_3 lha_7 bu_13 de_16 'dag_19 gis_23 
K05D0010_H0012:382b-34	tshe dang ldan pa rab 'byor la 'di skad ces smras so //	tshe_0 dang_5 ldan_10 ba_15 rab_18 'byor_22 la_28 'di_31 skad_35 ces_40 smras_44 so_50 
K05D0010_H0012:382b-35	btsun pa rab 'byor /	btsun_0 ba_6 rab_9 'byor_13 
K05D0010_H0012:382b-36	sangs rgyas nyid kyang rmi lam lta bu dang /	sangs_0 rgya_6 nyid_12 kyang_17 rmi_23 lam_27 lta_31 bu_35 dang_38 
K05D0010_H0012:382b-37	sgyu ma lta bu yin na /	sgyu_0 ma_5 lta_8 bu_12 yin_15 na_19 
K05D0010_H0012:382b-38	ci mya ngan las 'das pa'ang rmi lam lta bu dang /	ci_0 mya_3 ngan_7 las_12 'da'_16 ba_21 rmi_28 lam_32 lta_36 bu_40 dang_43 
K05D0010_H0012:383a-0	sgyu ma lta bu'o zhes @383a *//	sgyu_0 ma_5 lta_8 bu_12 zhes_17 
K05D0010_H0012:383a-1	smra'am /	smra_0 
K05D0010_H0012:383a-2	rab 'byor gyis smras pa /	rab_0 'byor_4 gyis_10 smras_15 ba_21 
K05D0010_H0012:383a-3	lha'i bu dag /	lha_0 bu_6 'dag_9 
K05D0010_H0012:383a-4	kho bo ni mya ngan las 'das pa'ang rmi lam lta bu dang /	kho_0 'bo_4 ni_7 mya_10 ngan_14 las_19 'da'_23 ba_28 rmi_35 lam_39 lta_43 bu_47 dang_50 
K05D0010_H0012:383a-5	sgyu ma lta bu'o zhes smra ste /	sgyu_0 ma_5 lta_8 bu_12 zhes_17 smra_22 ste_27 
K05D0010_H0012:383a-6	lha'i bu dag gal te /	lha_0 bu_6 'dag_9 gal_13 te_17 
K05D0010_H0012:383a-7	mya ngan las 'das pa bas ches khyad par du	mya_0 ngan_4 las_9 'da'_13 ba_18 ba_21 ches_25 khyad_30 ba_36 du_40 
K05D0010_H0012:383a-8	'phags pa'i chos 'ga' zhig yod na'ang de'ang rmi lam	'phag_0 ba_7 chos_12 'ga'_17 'jig_22 yod_27 na_31 de_38 rmi_45 lam_49 
K05D0010_H0012:383a-9	lta bu dang / sgyu ma lta bu'o //	lta_0 bu_4 dang_7 sgyu_14 ma_19 lta_22 bu_26 
K05D0010_H0012:383a-10	zhes kho bo smra'o //	zhes_0 kho_5 'bo_9 smra_12 
K05D0010_H0012:383a-11	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K05D0010_H0012:383a-12	lha'i bu dag /	lha_0 bu_6 'dag_9 
K05D0010_H0012:383a-13	'di ltar rmi lam gang yin pa dang /	'di_0 ltar_4 rmi_9 lam_13 gang_17 yin_22 ba_26 dang_29 
K05D0010_H0012:383a-14	sgyu ma gang yin pa dang /	sgyu_0 ma_5 gang_8 yin_13 ba_17 dang_20 
K05D0010_H0012:383a-15	mya ngan las 'das pa gang yin pa de ni	mya_0 ngan_4 las_9 'da'_13 ba_18 gang_21 yin_26 ba_30 de_33 ni_36 
K05D0010_H0012:383a-16	gnyis su med cing gnyis su dbyer med pa'i phyir	gnyis_0 su_6 med_9 cing_13 gnyis_18 su_24 dbyer_27 med_33 ba_37 phyir_42 
K05D0010_H0012:383a-17	ro // de nas tshe dang ldan pa sh'a ri'i bu dang /	ro_0 de_6 nas_9 tshe_13 dang_18 ldan_23 ba_28 sh_31 ri_36 bu_41 dang_44 
K05D0010_H0012:383a-18	tshe dang ldan pa moo dgal gyi bu chen po dang /	tshe_0 dang_5 ldan_10 ba_15 moo_18 'gel_22 gyi_27 bu_31 chen_34 po_39 dang_42 
K05D0010_H0012:383a-19	tshe dang ldan pa gsus po che dang /	tshe_0 dang_5 ldan_10 ba_15 gsus_18 po_23 che_26 dang_30 
K05D0010_H0012:383a-20	tshe dang ldan pa k'a tya'i bu chen po dang /	tshe_0 dang_5 ldan_10 ba_15 k_18 tya_22 bu_28 chen_31 po_36 dang_39 
K05D0010_H0012:383a-21	tshe dang ldan pa byams ma'i bu gang po dang /	tshe_0 dang_5 ldan_10 ba_15 byams_18 ma_24 bu_29 gang_32 po_37 dang_40 
K05D0010_H0012:383a-22	tshe dang ldan pa 'od srung chen po dang /	tshe_0 dang_5 ldan_10 ba_15 'od_18 srung_22 chen_28 po_33 dang_36 
K05D0010_H0012:383a-23	byang chub sems dpa' sems dpa' chen po stong phrag	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 stong_39 phrag_45 
K05D0010_H0012:383a-24	du ma dag gis tshe dang ldan pa rab 'byor	du_0 ma_3 'dag_6 gis_10 tshe_14 dang_19 ldan_24 ba_29 rab_32 'byor_36 
K05D0010_H0012:383a-25	la 'di skad ces smras so //	la_0 'di_3 skad_7 ces_12 smras_16 so_22 
K05D0010_H0012:383a-26	btsun pa rab 'byor /	btsun_0 ba_6 rab_9 'byor_13 
K05D0010_H0012:383a-27	shes rab kyi pha rol tu phyin pa 'di ltar zab pa /	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 'di_33 ltar_37 zab_42 ba_46 
K05D0010_H0012:383a-28	'di ltar mthong bar dka' ba /	'di_0 ltar_4 mthong_9 ba_16 dka'_20 ba_25 
K05D0010_H0012:383a-29	'di ltar rtogs par dka' ba /	'di_0 ltar_4 rtogs_9 ba_15 dka'_19 ba_24 
K05D0010_H0012:383a-30	'di ltar zhi ba /	'di_0 ltar_4 zhi_9 ba_13 
K05D0010_H0012:383a-31	'di ltar gya nom pa /	'di_0 ltar_4 'gyas_9 mnam_13 ba_17 
K05D0010_H0012:383a-32	'di ltar phra ba /	'di_0 ltar_4 phra_9 ba_14 
K05D0010_H0012:383a-33	'di ltar gzhan ma yin pa /	'di_0 ltar_4 gzhan_9 ma_15 yin_18 ba_22 
K05D0010_H0012:383a-34	'di ltar rtog ge'i spyod yul ma yin pa /	'di_0 ltar_4 rtogs_9 ge_14 spyod_19 yul_25 ma_29 yin_32 ba_36 
K05D0010_H0012:383a-35	'di ltar mkhas pa /	'di_0 ltar_4 mkhas_9 ba_15 
K05D0010_H0012:383a-36	'di ltar shin tu 'phags pa /	'di_0 ltar_4 shin_9 tu_14 'phag_17 ba_24 
K05D0010_H0012:383a-37	'di ltar mkhas pa dang /	'di_0 ltar_4 mkhas_9 ba_15 dang_18 
K05D0010_H0012:383b-0	mdzangs pas rig par bya ba 'di len par byed par 'gyur ba @383b su dag yod /	mdzangs_0 ba_8 rig_12 ba_16 byed_20 ba_24 'di_27 len_31 ba_35 byed_39 ba_44 'gyur_48 ba_54 su_63 'dag_66 yod_70 
K05D0010_H0012:383b-1	de skad ces smras pa dang /	de_0 skad_3 ces_8 smras_12 ba_18 dang_21 
K05D0010_H0012:383b-2	tshe dang ldan pa rab 'byor gyis nyan thos chen po de dag dang /	tshe_0 dang_5 ldan_10 ba_15 rab_18 'byor_22 gyis_28 nyan_33 thos_38 chen_43 po_48 de_51 'dag_54 dang_58 
K05D0010_H0012:383b-3	byang chub sems dpa' sems dpa' chen po de dag la 'di skad ces smras so //	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 de_39 'dag_42 la_46 'di_49 skad_53 ces_58 smras_62 so_68 
K05D0010_H0012:383b-4	tshe dang ldan pa dag /	tshe_0 dang_5 ldan_10 ba_15 'dag_18 
K05D0010_H0012:383b-5	phyir mi ldog pa'i byang chub sems dpa' sems dpa'	phyir_0 mi_6 ldog_9 ba_14 byang_19 chub_25 sems_30 dpa'_35 sems_40 dpa'_45 
K05D0010_H0012:383b-6	chen po dag shes rab kyi pha rol tu phyin	chen_0 po_5 'dag_8 shes_12 rab_17 kyi_21 pha_25 rol_29 tu_33 phyin_36 
K05D0010_H0012:383b-7	pa 'di ltar zab pa /	ba_0 'di_3 ltar_7 zab_12 ba_16 
K05D0010_H0012:383b-8	'di ltar mthong bar dka' ba /	'di_0 ltar_4 mthong_9 ba_16 dka'_20 ba_25 
K05D0010_H0012:383b-9	'di ltar rtogs par dka' ba /	'di_0 ltar_4 rtogs_9 ba_15 dka'_19 ba_24 
K05D0010_H0012:383b-10	'di ltar zhi ba /	'di_0 ltar_4 zhi_9 ba_13 
K05D0010_H0012:383b-11	'di ltar gya nom pa /	'di_0 ltar_4 'gyas_9 mnam_13 ba_17 
K05D0010_H0012:383b-12	'di ltar phra ba /	'di_0 ltar_4 phra_9 ba_14 
K05D0010_H0012:383b-13	'di ltar gzhan ma yin pa /	'di_0 ltar_4 gzhan_9 ma_15 yin_18 ba_22 
K05D0010_H0012:383b-14	'di ltar rtog ge'i spyod yul ma yin pa /	'di_0 ltar_4 rtogs_9 ge_14 spyod_19 yul_25 ma_29 yin_32 ba_36 
K05D0010_H0012:383b-15	'di ltar mkhas pa /	'di_0 ltar_4 mkhas_9 ba_15 
K05D0010_H0012:383b-16	'di ltar shin tu 'phags pa /	'di_0 ltar_4 shin_9 tu_14 'phag_17 ba_24 
K05D0010_H0012:383b-17	'di ltar mkhas pa dang mdzangs pas rig par bya ba 'di len par byed par 'gyur ro //	'di_0 ltar_4 mkhas_9 ba_15 dang_18 mdzangs_23 ba_31 rig_35 ba_39 byed_43 ba_47 'di_50 len_54 ba_58 byed_62 ba_67 'gyur_71 ro_77 
K05D0010_H0012:383b-18	bden pa mthong ba'i gang zag gam /	bden_0 ba_5 mthong_8 ba_15 gang_20 zag_25 gam_29 
K05D0010_H0012:383b-19	dgra bcom pa zag pa zad pa'am /	dgra_0 'joms_5 ba_10 zag_13 ba_17 zad_20 ba_24 
K05D0010_H0012:383b-20	brnag pa yongs su rdzogs pa'am /	brnag_0 ba_6 yongs_9 su_15 rdzogs_18 ba_25 
K05D0010_H0012:383b-21	sngon gyi rgyal ba la lhag par bya ba byas pa'am /	sngon_0 gyi_6 rgyal_10 ba_16 la_19 lhag_22 ba_27 byed_31 ba_35 byed_38 ba_43 
K05D0010_H0012:383b-22	sangs rgyas bye ba phrag mang po las dge ba'i rtsa ba bskyed pa'am /	sangs_0 rgya_6 'bye_12 ba_16 phrag_19 mang_25 po_30 las_33 dge_37 ba_41 rtsa_46 ba_51 skyed_54 ba_61 
K05D0010_H0012:383b-23	dge ba'i bshes gnyen gyis yongs su zin pa'i rigs kyi bu'am /	dge_0 ba_4 bshes_9 gnyen_15 gyis_21 yongs_26 su_32 zin_35 ba_39 rigs_44 kyi_49 bu_53 
K05D0010_H0012:383b-24	rigs kyi bu mo dag kyang shes rab kyi pha rol tu phyin pa 'di ltar zab pa /	rigs_0 kyi_5 bu_9 mo_12 'dag_15 kyang_19 shes_25 rab_30 kyi_34 pha_38 rol_42 tu_46 phyin_49 ba_55 'di_58 ltar_62 zab_67 ba_71 
K05D0010_H0012:383b-25	'di ltar mthong bar dka' ba /	'di_0 ltar_4 mthong_9 ba_16 dka'_20 ba_25 
K05D0010_H0012:383b-26	'di ltar rtogs par dka' ba; 'di ltar zhi ba /	'di_0 ltar_4 rtogs_9 ba_15 dka'_19 ba;_24 'di_28 ltar_32 zhi_37 ba_41 
K05D0010_H0012:383b-27	'di ltar gya nom pa /	'di_0 ltar_4 'gyas_9 mnam_13 ba_17 
K05D0010_H0012:383b-28	'di ltar phra ba /	'di_0 ltar_4 phra_9 ba_14 
K05D0010_H0012:383b-29	'di ltar gzhan ma yin pa /	'di_0 ltar_4 gzhan_9 ma_15 yin_18 ba_22 
K05D0010_H0012:383b-30	'di ltar rtog ge'i spyod yul ma yin pa /	'di_0 ltar_4 rtogs_9 ge_14 spyod_19 yul_25 ma_29 yin_32 ba_36 
K05D0010_H0012:383b-31	'di ltar mkhas pa /	'di_0 ltar_4 mkhas_9 ba_15 
K05D0010_H0012:384a-0	'di ltar shin tu @384a *//	'di_0 ltar_4 shin_9 tu_14 
K05D0010_H0012:384a-1	'phags pa /	'phag_0 ba_7 
K05D0010_H0012:384a-2	'di ltar mkhas pa dang /	'di_0 ltar_4 mkhas_9 ba_15 dang_18 
K05D0010_H0012:384a-3	mdzangs pas rig par bya ba 'di len par byed par 'gyur te /	mdzangs_0 ba_8 rig_12 ba_16 byed_20 ba_24 'di_27 len_31 ba_35 byed_39 ba_44 'gyur_48 te_54 
K05D0010_H0012:384a-4	de dag ni gzugs stong ngo zhes bya bar rnam par rtog par mi 'gyur ro //	de_0 'dag_3 ni_7 gzugs_10 stong_16 ngo_22 zhes_26 byed_31 ba_35 rnam_39 ba_44 rtogs_48 ba_53 mi_57 'gyur_60 ro_66 
K05D0010_H0012:384a-5	stong pa nyid gzugs so zhes bya bar rnam par rtog par mi 'gyur ro //	stong_0 ba_6 nyid_9 gzugs_14 so_20 zhes_23 byed_28 ba_32 rnam_36 ba_41 rtogs_45 ba_50 mi_54 'gyur_57 ro_63 
K05D0010_H0012:384a-6	tshor ba dang /	tshor_0 ba_6 dang_9 
K05D0010_H0012:384a-7	'du shes dang /	'du_0 shes_4 dang_9 
K05D0010_H0012:384a-8	'du byed rnams dang /	'du_0 byed_4 rnams_9 dang_15 
K05D0010_H0012:384a-9	rnam par shes pa stong ngo zhes bya bar rnam par rtog par mi 'gyur ro //	rnam_0 ba_5 shes_9 ba_14 stong_17 ngo_23 zhes_27 byed_32 ba_36 rnam_40 ba_45 rtogs_49 ba_54 mi_58 'gyur_61 ro_67 
K05D0010_H0012:384a-10	stong pa nyid rnam par shes pa'o zhes bya bar rnam par rtog par mi 'gyur ro //	stong_0 ba_6 nyid_9 rnam_14 ba_19 shes_23 ba_28 zhes_33 byed_38 ba_42 rnam_46 ba_51 rtogs_55 ba_60 mi_64 'gyur_67 ro_73 
K05D0010_H0012:384a-11	gzugs mtshan ma med do zhes bya bar rnam par rtog par mi 'gyur ro //	gzugs_0 mtshan_6 ma_13 med_16 do_20 zhes_23 byed_28 ba_32 rnam_36 ba_41 rtogs_45 ba_50 mi_54 'gyur_57 ro_63 
K05D0010_H0012:384a-12	mtshan ma med pa gzugs so zhes bya bar rnam par rtog par mi 'gyur ro //	mtshan_0 ma_7 med_10 ba_14 gzugs_17 so_23 zhes_26 byed_31 ba_35 rnam_39 ba_44 rtogs_48 ba_53 mi_57 'gyur_60 ro_66 
K05D0010_H0012:384a-13	tshor ba dang /	tshor_0 ba_6 dang_9 
K05D0010_H0012:384a-14	'du shes dang /	'du_0 shes_4 dang_9 
K05D0010_H0012:384a-15	'du byed rnams dang /	'du_0 byed_4 rnams_9 dang_15 
K05D0010_H0012:384a-16	rnam par shes pa mtshan ma med do zhes bya bar rnam par rtog par mi 'gyur ro //	rnam_0 ba_5 shes_9 ba_14 mtshan_17 ma_24 med_27 do_31 zhes_34 byed_39 ba_43 rnam_47 ba_52 rtogs_56 ba_61 mi_65 'gyur_68 ro_74 
K05D0010_H0012:384a-17	mtshan ma med pa rnam par shes pa'o zhes bya bar rnam par rtog par mi 'gyur ro //	mtshan_0 ma_7 med_10 ba_14 rnam_17 ba_22 shes_26 ba_31 zhes_36 byed_41 ba_45 rnam_49 ba_54 rtogs_58 ba_63 mi_67 'gyur_70 ro_76 
K05D0010_H0012:384a-18	gzugs smon pa med do zhes bya bar rnam par rtog par mi 'gyur ro //	gzugs_0 smon_6 ba_11 med_14 do_18 zhes_21 byed_26 ba_30 rnam_34 ba_39 rtogs_43 ba_48 mi_52 'gyur_55 ro_61 
K05D0010_H0012:384a-19	smon pa med pa gzugs so zhes bya bar rnam par rtog par mi 'gyur ro //	smon_0 ba_5 med_8 ba_12 gzugs_15 so_21 zhes_24 byed_29 ba_33 rnam_37 ba_42 rtogs_46 ba_51 mi_55 'gyur_58 ro_64 
K05D0010_H0012:384a-20	gzugs skye ba med do zhes bya bar rnam par rtog par mi 'gyur ro //	gzugs_0 skye_6 ba_11 med_14 do_18 zhes_21 byed_26 ba_30 rnam_34 ba_39 rtogs_43 ba_48 mi_52 'gyur_55 ro_61 
K05D0010_H0012:384a-21	skye ba med pa gzugs so zhes bya bar rnam par rtog par mi 'gyur ro //	skye_0 ba_5 med_8 ba_12 gzugs_15 so_21 zhes_24 byed_29 ba_33 rnam_37 ba_42 rtogs_46 ba_51 mi_55 'gyur_58 ro_64 
K05D0010_H0012:384a-22	gzugs 'gag pa med do zhes bya bar rnam par rtog par mi 'gyur ro //	gzugs_0 'gag_6 ba_11 med_14 do_18 zhes_21 byed_26 ba_30 rnam_34 ba_39 rtogs_43 ba_48 mi_52 'gyur_55 ro_61 
K05D0010_H0012:384a-23	'gag pa med pa gzugs so zhes bya bar rnam par rtog par mi 'gyur ro //	'gag_0 ba_5 med_8 ba_12 gzugs_15 so_21 zhes_24 byed_29 ba_33 rnam_37 ba_42 rtogs_46 ba_51 mi_55 'gyur_58 ro_64 
K05D0010_H0012:384b-0	@384b de bzhin du zhi zhes bya ba dang /	de_6 bzhin_9 du_15 zhi_18 zhes_22 byed_27 ba_31 dang_34 
K05D0010_H0012:384b-1	ma zhi zhes bya ba dang /	ma_0 zhi_3 zhes_7 byed_12 ba_16 dang_19 
K05D0010_H0012:384b-2	dben zhes bya ba dang /	dben_0 zhes_5 byed_10 ba_14 dang_17 
K05D0010_H0012:384b-3	mi dben zhes bya bar rnam par rtog par mi 'gyur ro //	mi_0 dben_3 zhes_8 byed_13 ba_17 rnam_21 ba_26 rtogs_30 ba_35 mi_39 'gyur_42 ro_48 
K05D0010_H0012:384b-4	tshor ba dang /	tshor_0 ba_6 dang_9 
K05D0010_H0012:384b-5	'du shes dang /	'du_0 shes_4 dang_9 
K05D0010_H0012:384b-6	'du byed rnams dang /	'du_0 byed_4 rnams_9 dang_15 
K05D0010_H0012:384b-7	rnam par shes pa smon pa med do zhes bya bar rnam par rtog par mi 'gyur ro //	rnam_0 ba_5 shes_9 ba_14 smon_17 ba_22 med_25 do_29 zhes_32 byed_37 ba_41 rnam_45 ba_50 rtogs_54 ba_59 mi_63 'gyur_66 ro_72 
K05D0010_H0012:384b-8	smon pa med pa rnam par shes pa zhes bya bar rnam par rtog par mi 'gyur ro //	smon_0 ba_5 med_8 ba_12 rnam_15 ba_20 shes_24 ba_29 zhes_32 byed_37 ba_41 rnam_45 ba_50 rtogs_54 ba_59 mi_63 'gyur_66 ro_72 
K05D0010_H0012:384b-9	de bzhin du skye ba med ces bya ba dang /	de_0 bzhin_3 du_9 skye_12 ba_17 med_20 ces_24 byed_28 ba_32 dang_35 
K05D0010_H0012:384b-10	'gag pa med ces bya ba dang /	'gag_0 ba_5 med_8 ces_12 byed_16 ba_20 dang_23 
K05D0010_H0012:384b-11	zhi zhes bya ba dang /	zhi_0 zhes_4 byed_9 ba_13 dang_16 
K05D0010_H0012:384b-12	dben zhes bya bar rnam par rtog par mi 'gyur ro //	dben_0 zhes_5 byed_10 ba_14 rnam_18 ba_23 rtogs_27 ba_32 mi_36 'gyur_39 ro_45 
K05D0010_H0012:384b-13	de bzhin du khams rnams dang /	de_0 bzhin_3 du_9 khams_12 rnams_18 dang_24 
K05D0010_H0012:384b-14	skye mched rnams dang /	skye_0 mched_5 rnams_11 dang_17 
K05D0010_H0012:384b-15	rten cing 'brel par 'byung ba rnams dang /	rten_0 cing_5 'brel_10 ba_16 'byung_20 ba_27 rnams_30 dang_36 
K05D0010_H0012:384b-16	pha rol tu phyin pa rnams dang /	pha_0 rol_4 tu_8 phyin_11 ba_17 rnams_20 dang_26 
K05D0010_H0012:384b-17	nang stong pa nyid dang /	nang_0 stong_5 ba_11 nyid_14 dang_19 
K05D0010_H0012:384b-18	dngos po med pa'i ngo bo nyid stong pa nyid kyi bar dang /	dngos_0 po_6 med_9 ba_13 ngo_18 'bo_22 nyid_25 stong_30 ba_36 nyid_39 kyi_44 ba_48 dang_52 
K05D0010_H0012:384b-19	dran pa nye bar bzhag pa rnams dang /	dran_0 ba_5 nye_8 ba_12 'jog_16 ba_22 rnams_25 dang_31 
K05D0010_H0012:384b-20	yang dag par spong ba rnams dang /	yang_0 'dag_5 ba_9 spong_13 ba_19 rnams_22 dang_28 
K05D0010_H0012:384b-21	rdzu 'phrul gyi rkang pa rnams dang /	rdzu_0 'phrul_5 gyi_12 rkang_16 ba_22 rnams_25 dang_31 
K05D0010_H0012:384b-22	dbang po rnams dang /	dbang_0 po_6 rnams_9 dang_15 
K05D0010_H0012:384b-23	stobs rnams dang /	stobs_0 rnams_6 dang_12 
K05D0010_H0012:384b-24	byang chub kyi yan lag rnams dang /	byang_0 chub_6 kyi_11 yan_15 lag_19 rnams_23 dang_29 
K05D0010_H0012:384b-25	'phags pa'i lam yan lag brgyad pa dang /	'phag_0 ba_7 lam_12 yan_16 lag_20 brgyad_24 ba_31 dang_34 
K05D0010_H0012:384b-26	stobs bcu dang /	stobs_0 'chu_6 dang_10 
K05D0010_H0012:384b-27	mi 'jigs pa bzhi dang /	mi_0 'jigs_3 ba_9 bzhi_12 dang_17 
K05D0010_H0012:384b-28	so so yang dag par rig pa bzhi dang /	so_0 so_3 yang_6 'dag_11 ba_15 rig_19 ba_23 bzhi_26 dang_31 
K05D0010_H0012:384b-29	sangs rgyas kyi chos ma 'dres pa bco brgyad dang /	sangs_0 rgya_6 kyi_12 chos_16 ma_21 'dre_24 ba_30 'chos_33 brgyad_37 dang_44 
K05D0010_H0012:384b-30	ting nge 'dzin thams cad dang /	ting_0 nge_5 'dzin_9 thams_15 cad_21 dang_25 
K05D0010_H0012:384b-31	gzungs kyi sgo thams cad dang /	gzungs_0 kyi_7 sgo_11 thams_15 cad_21 dang_25 
K05D0010_H0012:384b-32	de bzhin du rgyun du zhugs pa'i 'bras bu dang /	de_0 bzhin_3 du_9 rgyun_12 du_18 'jug_21 ba_27 'bras_32 bu_38 dang_41 
K05D0010_H0012:384b-33	lan gcig phyir 'ong ba'i 'bras bu dang /	lan_0 gcig_4 phyir_9 'ong_15 ba_20 'bras_25 bu_31 dang_34 
K05D0010_H0012:384b-34	phyir mi 'ong ba'i 'bras bu dang /	phyir_0 mi_6 'ong_9 ba_14 'bras_19 bu_25 dang_28 
K05D0010_H0012:384b-35	dgra bcom pa nyid dang /	dgra_0 'joms_5 ba_10 nyid_13 dang_18 
K05D0010_H0012:384b-36	rang sangs rgyas nyid kyang de bzhin no //	rang_0 sangs_5 rgya_11 nyid_17 kyang_22 de_28 bzhin_31 no_37 
K05D0010_H0012:385a-0	rnam pa @385a *//	rnam_0 ba_5 
K05D0010_H0012:385a-1	thams cad mkhyen pa nyid stong ngo zhes bya bar rnam par rtog par mi 'gyur ro //	thams_0 cad_6 mkhyen_10 ba_17 nyid_20 stong_25 ngo_31 zhes_35 byed_40 ba_44 rnam_48 ba_53 rtogs_57 ba_62 mi_66 'gyur_69 ro_75 
K05D0010_H0012:385a-2	stong pa nyid rnam pa thams cad mkhyen pa nyid	stong_0 ba_6 nyid_9 rnam_14 ba_19 thams_22 cad_28 mkhyen_32 ba_39 nyid_42 
K05D0010_H0012:385a-3	do zhes bya bar rnam par rtog par mi 'gyur	do_0 zhes_3 byed_8 ba_12 rnam_16 ba_21 rtogs_25 ba_30 mi_34 'gyur_37 
K05D0010_H0012:385a-4	ro; ;rnam pa thams cad mkhyen pa nyid mtshan ma	ro;_0 ;rnam_4 ba_10 thams_13 cad_19 mkhyen_23 ba_30 nyid_33 mtshan_38 ma_45 
K05D0010_H0012:385a-5	med do zhes bya bar rnam par rtog par mi	med_0 do_4 zhes_7 byed_12 ba_16 rnam_20 ba_25 rtogs_29 ba_34 mi_38 
K05D0010_H0012:385a-6	'gyur ro // mtshan ma med pa rnam pa thams	'gyur_0 ro_6 mtshan_12 ma_19 med_22 ba_26 rnam_29 ba_34 thams_37 
K05D0010_H0012:385a-7	cad mkhyen pa nyid do zhes bya bar rnam par	cad_0 mkhyen_4 ba_11 nyid_14 do_19 zhes_22 byed_27 ba_31 rnam_35 ba_40 
K05D0010_H0012:385a-8	rtog par mi 'gyur ro //	rtogs_0 ba_5 mi_9 'gyur_12 ro_18 
K05D0010_H0012:385a-9	rnam pa thams cad mkhyen pa nyid smon pa med	rnam_0 ba_5 thams_8 cad_14 mkhyen_18 ba_25 nyid_28 smon_33 ba_38 med_41 
K05D0010_H0012:385a-10	do zhes bya ba rnam par rtog par mi 'gyur	do_0 zhes_3 byed_8 ba_12 rnam_15 ba_20 rtogs_24 ba_29 mi_33 'gyur_36 
K05D0010_H0012:385a-11	ro // smon pa med pa rnam pa thams cad	ro_0 smon_6 ba_11 med_14 ba_18 rnam_21 ba_26 thams_29 cad_35 
K05D0010_H0012:385a-12	mkhyen pa nyid do zhes bya bar rnam par rtog	mkhyen_0 ba_7 nyid_10 do_15 zhes_18 byed_23 ba_27 rnam_31 ba_36 rtogs_40 
K05D0010_H0012:385a-13	par mi 'gyur ro //	ba_0 mi_4 'gyur_7 ro_13 
K05D0010_H0012:385a-14	rnam pa thams cad mkhyen pa nyid skye ba med ces bya ba dang /	rnam_0 ba_5 thams_8 cad_14 mkhyen_18 ba_25 nyid_28 skye_33 ba_38 med_41 ces_45 byed_49 ba_53 dang_56 
K05D0010_H0012:385a-15	'gag pa med ces bya ba dang /	'gag_0 ba_5 med_8 ces_12 byed_16 ba_20 dang_23 
K05D0010_H0012:385a-16	zhi zhes bya ba dang /	zhi_0 zhes_4 byed_9 ba_13 dang_16 
K05D0010_H0012:385a-17	dben zhes bya bar rnam par rtog par mi 'gyur ro //	dben_0 zhes_5 byed_10 ba_14 rnam_18 ba_23 rtogs_27 ba_32 mi_36 'gyur_39 ro_45 
K05D0010_H0012:385a-18	'dus byas kyi khams stong zhes bya bar rnam par rtog par mi 'gyur ro //	'du_0 byed_5 kyi_10 khams_14 stong_20 zhes_26 byed_31 ba_35 rnam_39 ba_44 rtogs_48 ba_53 mi_57 'gyur_60 ro_66 
K05D0010_H0012:385a-19	stong pa nyid 'dus byas kyi khams so zhes bya bar rnam par rtog par mi 'gyur ro //	stong_0 ba_6 nyid_9 'du_14 byed_19 kyi_24 khams_28 so_34 zhes_37 byed_42 ba_46 rnam_50 ba_55 rtogs_59 ba_64 mi_68 'gyur_71 ro_77 
K05D0010_H0012:385a-20	'dus byas kyi khams mtshan ma med do zhes bya bar rnam par rtog par mi 'gyur ro //	'du_0 byed_5 kyi_10 khams_14 mtshan_20 ma_27 med_30 do_34 zhes_37 byed_42 ba_46 rnam_50 ba_55 rtogs_59 ba_64 mi_68 'gyur_71 ro_77 
K05D0010_H0012:385a-21	mtshan ma med pa 'dus byas kyi khams so zhes bya bar rnam par rtog par mi 'gyur ro //	mtshan_0 ma_7 med_10 ba_14 'du_17 byed_22 kyi_27 khams_31 so_37 zhes_40 byed_45 ba_49 rnam_53 ba_58 rtogs_62 ba_67 mi_71 'gyur_74 ro_80 
K05D0010_H0012:385a-22	'dus byas kyi khams smon pa med do zhes bya par rnam par rtog par mi 'gyur ro //	'du_0 byed_5 kyi_10 khams_14 smon_20 ba_25 med_28 do_32 zhes_35 byed_40 ba_44 rnam_48 ba_53 rtogs_57 ba_62 mi_66 'gyur_69 ro_75 
