K10D0181_H0182:1b-0	@1b [dd] #//	[dd]_4 
K10D0181_H0182:95a-6	gang po /	gang_0 po_5 
K10D0181_H0182:95a-7	dper na /	dper_0 na_5 
K10D0181_H0182:95a-8	la la zhig la rta rin po che yod de /	la_0 la_3 'jig_6 la_11 rta_14 rin_18 po_22 che_25 yod_29 de_33 
K10D0181_H0182:95a-9	mi la la zhig gis zhon la /	mi_0 la_3 la_6 'jig_9 gis_14 zhon_18 la_23 
K10D0181_H0182:95a-10	de nas rta rin po che de 'di snyam du	de_0 nas_3 rta_7 rin_11 po_15 che_18 de_22 'di_25 snyam_29 du_35 
K10D0181_H0182:95a-11	bdag gis mi 'di'i yan lag gang yang rung ba	bdag_0 gis_5 mi_9 'di_12 yan_18 lag_22 gang_26 yang_31 rung_36 ba_41 
K10D0181_H0182:95a-12	g-yo ba'am / snang bar mi 'gyur bar bya'o snyam ste /	g-yo_0 ba_5 snang_13 ba_19 mi_23 'gyur_26 ba_32 byed_36 snyam_42 ste_48 
K10D0181_H0182:95a-13	de'i rta bdag gi sems kyi rang dgar mi 'gro	de_0 rta_5 bdag_9 gi_14 sems_17 kyi_22 rang_26 dgar_31 mi_36 'gro_39 
K10D0181_H0182:95a-14	bar; mi 'di bdag gi lan gyis nyes pa ci'ang	bar;_0 mi_5 'di_8 bdag_12 gi_17 lan_20 gyis_24 nyes_29 ba_34 ci_37 
K10D0181_H0182:95a-15	'byung bar mi bya'o snyam du zhon pa'i mi de	'byung_0 ba_7 mi_11 byed_14 snyam_20 du_26 zhon_29 ba_34 mi_39 de_42 
K10D0181_H0182:95a-16	nyid srung bar byed do //	nyid_0 srung_5 ba_11 byed_15 do_20 
K10D0181_H0182:95a-17	gang po /	gang_0 po_5 
K10D0181_H0182:95a-18	de bzhin du byang chub sems dpa' brtson 'grus kyi	de_0 bzhin_3 du_9 byang_12 chub_18 sems_23 dpa'_28 brtson_33 'grus_40 kyi_46 
K10D0181_H0182:95a-19	pha rol tu phyin pa la lhag par dmigs par	pha_0 rol_4 tu_8 phyin_11 ba_17 la_20 lhag_23 ba_28 dmigs_32 ba_38 
K10D0181_H0182:95a-20	'dod pas bdag gi sems kyi dbang du 'gro bar	'dod_0 ba_5 bdag_9 gi_14 sems_17 kyi_22 dbang_26 du_32 'gro_35 ba_40 
K10D0181_H0182:95a-21	mi bya ste / sems can gzhan dag dang /	mi_0 byed_3 ste_7 sems_13 can_18 gzhan_22 'dag_28 dang_32 
K10D0181_H0182:95a-22	gang zag gzhan rnams su'ang rung /	gang_0 zag_5 gzhan_9 rnams_15 su_21 rung_28 
K10D0181_H0182:95a-23	bdag la dmigs pas nyes pa 'byung bar mi 'gyur bar bya'o snyam ste /	bdag_0 la_5 dmigs_8 ba_14 nyes_18 ba_23 'byung_26 ba_33 mi_37 'gyur_40 ba_46 byed_50 snyam_56 ste_62 
K10D0181_H0182:95a-24	yon tan 'di dag ni byang chub sems dpa' sems dpa' chen po de la yod do //	yon_0 tan_4 'di_8 'dag_12 ni_16 byang_19 chub_25 sems_30 dpa'_35 sems_40 dpa'_45 chen_50 po_55 de_58 la_61 yod_64 do_68 
K10D0181_H0182:95a-25	gang po /	gang_0 po_5 
K10D0181_H0182:95a-26	de ltar byang chub sems dpas pha rol rjes su bsrung bar bya zhing /	de_0 ltar_3 byang_8 chub_14 sems_19 dpas_24 pha_29 rol_33 rjes_37 su_42 bsrung_45 ba_52 byed_56 zhing_60 
K10D0181_H0182:95a-27	mthun par gnas par bya'o //	mthun_0 ba_6 gnas_10 ba_15 byed_19 
K10D0181_H0182:95a-28	mthun par gnas shing rjes su bsrung na brtson 'grus	mthun_0 ba_6 gnas_10 shing_15 rjes_21 su_26 bsrung_29 na_36 brtson_39 'grus_46 
K10D0181_H0182:95a-29	kyi pha rol tu phyin pa yongs su 'dzin to	kyi_0 pha_4 rol_8 tu_12 phyin_15 ba_21 yongs_24 su_30 'dzin_33 to_39 
K10D0181_H0182:95b-0	// byang chub sems dpa' @95b thams cad mkhyen pa	byang_3 chub_9 sems_14 dpa'_19 thams_29 cad_35 mkhyen_39 ba_46 
K10D0181_H0182:95b-1	nyid las phyir mi ldog pa gang yin pa 'di'ang	nyid_0 las_5 phyir_9 mi_15 ldog_18 ba_23 gang_26 yin_31 ba_35 'di_38 
K10D0181_H0182:95b-2	byang chub sems dpa' sems dpa' chen po'i brtson 'grus	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 brtson_41 'grus_48 
K10D0181_H0182:95b-3	kyi pha rol tu phyin pa yin no //	kyi_0 pha_4 rol_8 tu_12 phyin_15 ba_21 yin_24 no_28 
K10D0181_H0182:95b-4	byang chub sems dpa' gal te bdag gi sangs rgyas	byang_0 chub_6 sems_11 dpa'_16 gal_21 te_25 bdag_28 gi_33 sangs_36 rgya_42 
K10D0181_H0182:95b-5	kyi zhing shin tu yongs su dag par ji ltar	kyi_0 zhing_4 shin_10 tu_15 yongs_18 su_24 'dag_27 ba_31 ji_35 ltar_38 
K10D0181_H0182:95b-6	bya zhes shin tu yun ring por mtshams sbyor zhing	byed_0 zhes_4 shin_9 tu_14 yun_17 ring_21 por_26 mtshams_30 sbyor_38 zhing_44 
K10D0181_H0182:95b-7	'khor ba 'di'ang byang chub sems dpa'i brtson 'grus kyi	'khor_0 ba_6 'di_9 byang_17 chub_23 sems_28 dpa_33 brtson_39 'grus_46 kyi_52 
K10D0181_H0182:95b-8	pha rol tu phyin pa yin no //	pha_0 rol_4 tu_8 phyin_11 ba_17 yin_20 no_24 
K10D0181_H0182:95b-9	byang chub sems dpa' sems dpa' chen po gal te	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 gal_39 te_43 
K10D0181_H0182:95b-10	stong gsum gyi stong chen po'i 'jig rten gyi khams	stong_0 gsum_6 gyi_11 stong_15 chen_21 po_26 'jig_31 rten_36 gyi_41 khams_45 
K10D0181_H0182:95b-11	'di na skye ba gcig gis thogs pa'am /	'di_0 na_4 skye_7 ba_12 gcig_15 gis_20 thogs_24 ba_30 
K10D0181_H0182:95b-12	skye ba gnyis kyis thogs pa'am /	skye_0 ba_5 gnyis_8 kyis_14 thogs_19 ba_25 
K10D0181_H0182:95b-13	skye ba gsum gyis thogs pa'am /	skye_0 ba_5 gsum_8 gyis_13 thogs_18 ba_24 
K10D0181_H0182:95b-14	theg pa la gsar du zhugs pa'i byang chub sems dpa' la /	theg_0 ba_5 la_8 gsar_11 du_16 'jug_19 ba_25 byang_30 chub_36 sems_41 dpa'_46 la_51 
K10D0181_H0182:95b-15	'di skad du /	'di_0 skad_4 du_9 
K10D0181_H0182:95b-16	khyod thog ma kho nar bla na med pa yang	khyod_0 thogs_6 ma_11 kho_14 nar_18 bla_22 na_26 med_29 ba_33 yang_36 
K10D0181_H0182:95b-17	dag par rdzogs pa'i byang chub mngon par rdzogs par	'dag_0 ba_4 rdzogs_8 ba_15 byang_20 chub_26 mngon_31 ba_37 rdzogs_41 ba_48 
K10D0181_H0182:95b-18	'tshang rgya bar gyis shig /	'tshang_0 rgya_8 ba_13 gyis_17 shig_22 
K10D0181_H0182:95b-19	kho bo ni phyis mngon par rdzogs par 'tshang rgya	kho_0 'bo_4 ni_7 'byid_10 mngon_16 ba_22 rdzogs_26 ba_33 'tshang_37 rgya_45 
K10D0181_H0182:95b-20	bar bya'o zhes zer ba 'di'ang byang chub sems dpa'i	ba_0 byed_4 zhes_10 zer_15 ba_19 'di_22 byang_30 chub_36 sems_41 dpa_46 
K10D0181_H0182:95b-21	brtson 'grus kyi pha rol tu phyin pa yin no	brtson_0 'grus_7 kyi_13 pha_17 rol_21 tu_25 phyin_28 ba_34 yin_37 no_41 
K10D0181_H0182:95b-22	// byang chub sems dpa' gal te slong ba mthong	byang_3 chub_9 sems_14 dpa'_19 gal_24 te_28 slong_31 ba_37 mthong_40 
K10D0181_H0182:95b-23	na gud du phyogs par mi byed cing dbang po	na_0 'gud_3 du_7 phyogs_10 ba_17 mi_21 byed_24 cing_29 dbang_34 po_40 
K10D0181_H0182:95b-24	rnams kyang g-yeng bar mi byed de /	rnams_0 kyang_6 g-yeng_12 ba_19 mi_23 byed_26 de_31 
K10D0181_H0182:95b-25	sems can 'di ni bdag gi thams cad mkhyen pa	sems_0 can_5 'di_9 ni_13 bdag_16 gi_21 thams_24 cad_30 mkhyen_34 ba_41 
K10D0181_H0182:95b-26	nyid la phan 'dogs pa yin no snyam pa 'di'ang	nyid_0 la_5 phan_8 'dogs_13 ba_19 yin_22 no_26 snyam_29 ba_35 'di_38 
K10D0181_H0182:95b-27	/ byang chub sems dpa'i brtson 'grus kyi pha rol tu phyin pa yin no //	byang_2 chub_8 sems_13 dpa_18 brtson_24 'grus_31 kyi_37 pha_41 rol_45 tu_49 phyin_52 ba_58 yin_61 no_65 
K10D0181_H0182:96a-0	byang chub sems dpa' gal te sems can gcig @96a *//	byang_0 chub_6 sems_11 dpa'_16 gal_21 te_25 sems_28 can_33 gcig_37 
K10D0181_H0182:96a-1	gi ched du'ang bskal pa'am /	gi_0 ched_3 du_8 bskal_15 ba_21 
K10D0181_H0182:96a-2	bskal pa las lhag par sems can dmyal ba chen	bskal_0 ba_6 las_9 lhag_13 ba_18 sems_22 can_27 dmyal_31 ba_37 chen_40 
K10D0181_H0182:96a-3	por bdag btso bar spro bar byed cing sems can	por_0 bdag_4 btso_9 ba_14 spro_18 ba_23 byed_27 cing_32 sems_37 can_42 
K10D0181_H0182:96a-4	'di ni bde bar gyur cig snyam pa 'di'ang byang	'di_0 ni_4 bde_7 ba_11 gyur_15 cig_20 snyam_24 ba_30 'di_33 byang_41 
K10D0181_H0182:96a-5	chub sems dpa' sems dpa' chen po'i brtson 'grus kyi	chub_0 sems_5 dpa'_10 sems_15 dpa'_20 chen_25 po_30 brtson_35 'grus_42 kyi_48 
K10D0181_H0182:96a-6	pha rol tu phyin pa yin no //	pha_0 rol_4 tu_8 phyin_11 ba_17 yin_20 no_24 
K10D0181_H0182:96a-7	gal te yang nyi ma bskal pa'i tshad tsam du gyur la /	gal_0 te_4 yang_7 nyi_12 ma_16 bskal_19 ba_25 tshad_30 tsam_36 du_41 gyur_44 la_49 
K10D0181_H0182:96a-8	nyi ma'i tshad de dag gi bskal pa gangg'a'i klung	nyi_0 ma_4 tshad_9 de_15 'dag_18 gi_22 bskal_25 ba_31 gangg'i_34 klung_44 
K10D0181_H0182:96a-9	gi bye ma snyed du sems can dmyal ba chen	gi_0 'bye_3 ma_7 snyed_10 du_16 sems_19 can_24 dmyal_28 ba_34 chen_37 
K10D0181_H0182:96a-10	por bdag btso zhing sems can dmyal ba ba'i sems	por_0 bdag_4 btso_9 zhing_14 sems_20 can_25 dmyal_29 ba_35 ba_38 sems_43 
K10D0181_H0182:96a-11	can gang yin pa de dag ni de las byung	can_0 gang_4 yin_9 ba_13 de_16 'dag_19 ni_23 de_26 las_29 'byung_33 
K10D0181_H0182:96a-12	bar gyur cig snyam ste /	ba_0 gyur_4 cig_9 snyam_13 ste_19 
K10D0181_H0182:96a-13	gal te de dag gis 'thob pa'i chos shig yod na byang chub sems dpas khas blang bar bya'o //	gal_0 te_4 de_7 'dag_10 gis_14 'thob_18 ba_24 chos_29 shig_34 yod_39 na_43 byang_46 chub_52 sems_57 dpas_62 khas_67 blang_72 ba_78 byed_82 
K10D0181_H0182:96a-14	gal te khas len na 'di'ang byang chub sems dpa'i	gal_0 te_4 khas_7 len_12 na_16 'di_19 byang_27 chub_33 sems_38 dpa_43 
K10D0181_H0182:96a-15	brtson 'grus kyi pha rol tu phyin pa yin no	brtson_0 'grus_7 kyi_13 pha_17 rol_21 tu_25 phyin_28 ba_34 yin_37 no_41 
K10D0181_H0182:96a-16	// gal te zhum zhing mi dga' na byang chub	gal_3 te_7 zhum_10 zhing_15 mi_21 dga'_24 na_29 byang_32 chub_38 
K10D0181_H0182:96a-17	sems dpa'i le lo can yin par rig par bya'o	sems_0 dpa_5 le_11 lo_14 can_17 yin_21 ba_25 rig_29 ba_33 byed_37 
K10D0181_H0182:96a-18	// // gal te sems dang sems su mnyam na	gal_6 te_10 sems_13 dang_18 sems_23 su_28 mnyam_31 na_37 
K10D0181_H0182:96a-19	byang chub sems dpa' sems dpa' chen po brtson 'grus	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 brtson_39 'grus_46 
K10D0181_H0182:96a-20	brtsams pa yin par rig par bya'o //	brtsams_0 ba_8 yin_11 ba_15 rig_19 ba_23 byed_27 
K10D0181_H0182:96a-21	gal te byang chub sems dpa' dzambu gling 'di kho ra khor yug 'phyag cing 'ongs te /	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 dzambu_28 gling_35 'di_41 kho_45 ra_49 khor_52 yug_57 'phyag_61 cing_68 'ongs_73 te_79 
K10D0181_H0182:96a-22	phyogs de nyid du 'ongs nas /	phyogs_0 de_7 nyid_10 du_15 'ongs_18 nas_24 
K10D0181_H0182:96a-23	'di skad du /	'di_0 skad_4 du_9 
K10D0181_H0182:96a-24	bdag 'ongs nas shin tu yun ring ngo snyam du	bdag_0 'ongs_5 nas_11 shin_15 tu_20 yun_23 ring_27 ngo_32 snyam_36 du_42 
K10D0181_H0182:96a-25	sems na byang chub sems dpa' le lo can yin	sems_0 na_5 byang_8 chub_14 sems_19 dpa'_24 le_29 lo_32 can_35 yin_39 
K10D0181_H0182:96a-26	par rig par bya'o //	ba_0 rig_4 ba_8 byed_12 
K10D0181_H0182:96b-0	gal te 'di snyam du bdag myur du 'ongs @96b	gal_0 te_4 'di_7 snyam_11 du_17 bdag_20 myur_25 du_30 'ongs_33 
K10D0181_H0182:96b-1	so snyam du sems na ni byang chub sems dpa'	so_0 snyam_3 du_9 sems_12 na_17 ni_20 byang_23 chub_29 sems_34 dpa'_39 
K10D0181_H0182:96b-2	brtson 'grus brtsams pa yin par rig par bya ste	brtson_0 'grus_7 brtsams_13 ba_21 yin_24 ba_28 rig_32 ba_36 byed_40 ste_44 
K10D0181_H0182:96b-3	/ 'di'ang byang chub sems dpa' sems dpa' chen po'i	'di_2 byang_10 chub_16 sems_21 dpa'_26 sems_31 dpa'_36 chen_41 po_46 
K10D0181_H0182:96b-4	brtson 'grus kyi pha rol tu phyin pa yin no;	brtson_0 'grus_7 kyi_13 pha_17 rol_21 tu_25 phyin_28 ba_34 yin_37 no;_41 
K10D0181_H0182:96b-5	;gal te byang chub sems dpa' sems dpa' chen po	;gal_0 te_5 byang_8 chub_14 sems_19 dpa'_24 sems_29 dpa'_34 chen_39 po_44 
K10D0181_H0182:96b-6	/ mchod rten nam / dge 'dun gyi zhal ta byed cing nyin mo 'gro ba na /	mchod_2 rten_8 nam_13 dge_19 'dun_23 gyi_28 zhal_32 ta_37 byed_40 cing_45 nyin_50 mo_55 'gro_58 ba_63 na_66 
K10D0181_H0182:96b-7	'di snyam du /	'di_0 snyam_4 du_10 
K10D0181_H0182:96b-8	kye ma nyi ma 'di re ring /	kye_0 ma_4 nyi_7 ma_11 'di_14 re_18 ring_21 
K10D0181_H0182:96b-9	'di re bul du 'gro snyam du sems na byang	'di_0 re_4 bul_7 du_11 'gro_14 snyam_19 du_25 sems_28 na_33 byang_36 
K10D0181_H0182:96b-10	chub sems dpa' le lo can yin par rig par	chub_0 sems_5 dpa'_10 le_15 lo_18 can_21 yin_25 ba_29 rig_33 ba_37 
K10D0181_H0182:96b-11	bya'o // gal te 'di snyam du nyi ma 'di	byed_0 gal_9 te_13 'di_16 snyam_20 du_26 nyi_29 ma_33 'di_36 
K10D0181_H0182:96b-12	se gol gtogs pa tsam gyis song ngo snyam du	se_0 gol_3 gtogs_7 ba_13 tsam_16 gyis_21 'gro_26 ngo_31 snyam_35 du_41 
K10D0181_H0182:96b-13	sems na ni byang chub sems dpa' sems dpa' chen	sems_0 na_5 ni_8 byang_11 chub_17 sems_22 dpa'_27 sems_32 dpa'_37 chen_42 
K10D0181_H0182:96b-14	po brtson 'grus brtsams pa yin par rig par bya	po_0 brtson_3 'grus_10 brtsams_16 ba_24 yin_27 ba_31 rig_35 ba_39 byed_43 
K10D0181_H0182:96b-15	bya'o // ste / byang chub sems dpa' brtson 'grus	byed_0 ste_9 byang_15 chub_21 sems_26 dpa'_31 brtson_36 'grus_43 
K10D0181_H0182:96b-16	kyi pha rol tu phyin pa la brtson pa yin	kyi_0 pha_4 rol_8 tu_12 phyin_15 ba_21 la_24 brtson_27 ba_34 yin_37 
K10D0181_H0182:96b-17	bya'o // ste / no // yang de'i las lo	byed_0 ste_9 no_15 yang_21 de_26 las_31 lo_35 
K10D0181_H0182:96b-18	gcig gi bya ba gang yin pa'i las de nyi	gcig_0 gi_5 byed_8 ba_12 gang_15 yin_20 ba_24 las_29 de_33 nyi_36 
K10D0181_H0182:96b-19	ma gcig gi las 'dra bar bsam zhing lo gcig	ma_0 gcig_3 gi_8 las_11 'dra_15 ba_20 bsam_24 zhing_29 lo_35 gcig_38 
K10D0181_H0182:96b-20	gi bya ba'i las de nyi ma gcig gis zin	gi_0 byed_3 ba_7 las_12 de_16 nyi_19 ma_23 gcig_26 gis_31 zin_35 
K10D0181_H0182:96b-21	bya'o // ste / no // par bya'o // bskal	byed_0 ste_9 no_15 ba_21 byed_25 bskal_34 
K10D0181_H0182:96b-22	pa las lhag pa'i tshad gang yin pa de nyi	ba_0 las_3 lhag_7 ba_12 tshad_17 gang_23 yin_28 ba_32 de_35 nyi_38 
K10D0181_H0182:96b-23	ma gcig tsam du rtsi zhing 'jug par bya'o //	ma_0 gcig_3 tsam_8 du_13 rtsi_16 zhing_21 'jug_27 ba_32 byed_36 
K10D0181_H0182:96b-24	bskal pa gang yin pa de'ang nyi ma gcig tsam du brtsi bar bya'o //	bskal_0 ba_6 gang_9 yin_14 ba_18 de_21 nyi_28 ma_32 gcig_35 tsam_40 du_45 brtsi_48 ba_54 byed_58 
K10D0181_H0182:96b-25	gal te de ltar mi rtsi zhing de ltar mi	gal_0 te_4 de_7 ltar_10 mi_15 rtsi_18 zhing_23 de_29 ltar_32 mi_37 
K10D0181_H0182:96b-26	rtog na byang chub sems dpa' le lo can yin	rtogs_0 na_5 byang_8 chub_14 sems_19 dpa'_24 le_29 lo_32 can_35 yin_39 
K10D0181_H0182:96b-27	par rig par bya'o //	ba_0 rig_4 ba_8 byed_12 
K10D0181_H0182:96b-28	ji ste de ltar rtsi zhing de ltar rtog na	ji_0 ste_3 de_7 ltar_10 rtsi_15 zhing_20 de_26 ltar_29 rtogs_34 na_39 
K10D0181_H0182:96b-29	ni byang chub sems dpa' sems dpa' chen po brtson	ni_0 byang_3 chub_9 sems_14 dpa'_19 sems_24 dpa'_29 chen_34 po_39 brtson_42 
K10D0181_H0182:97a-0	'grus brtsams pa yin par rig par @97a *//	'grus_0 brtsams_6 ba_14 yin_17 ba_21 rig_25 ba_29 
K10D0181_H0182:97a-1	bya'o //	byed_0 
K10D0181_H0182:97a-2	byang chub sems dpa' byang chub kyi phyir spyod pas	byang_0 chub_6 sems_11 dpa'_16 byang_21 chub_27 kyi_32 phyir_36 spyod_42 ba_48 
K10D0181_H0182:97a-3	bskal pa 'di snyed kyis na rang gi mngon par	bskal_0 ba_6 'di_9 snyed_13 kyis_19 na_24 rang_27 gi_32 mngon_35 ba_41 
K10D0181_H0182:97a-4	shes pas bla na med pa yang dag par rdzogs	shes_0 ba_5 bla_9 na_13 med_16 ba_20 yang_23 'dag_28 ba_32 rdzogs_36 
K10D0181_H0182:97a-5	pa'i byang chub mngon par rdzogs par 'tshang rgya bar	ba_0 byang_5 chub_11 mngon_16 ba_22 rdzogs_26 ba_33 'tshang_37 rgya_45 ba_50 
K10D0181_H0182:97a-6	'gyur ro zhes kyang bskal pa rnams kyi grangs brjod	'gyur_0 ro_6 zhes_9 kyang_14 bskal_20 ba_26 rnams_29 kyi_35 grangs_39 rjod_46 
K10D0181_H0182:97a-7	par mi bya'o // gal te bskal pa rnams kyi	ba_0 mi_4 byed_7 gal_16 te_20 bskal_23 ba_29 rnams_32 kyi_38 
K10D0181_H0182:97a-8	tshad brjod na byang chub sems dpa' le lo can	tshad_0 rjod_6 na_12 byang_15 chub_21 sems_26 dpa'_31 le_36 lo_39 can_42 
K10D0181_H0182:97a-9	yin par rig par bya'o //	yin_0 ba_4 rig_8 ba_12 byed_16 
K10D0181_H0182:97a-10	gal te de 'di snyam du bskal pa dpag tu	gal_0 te_4 de_7 'di_10 snyam_14 du_20 bskal_23 ba_29 dpog_32 tu_37 
K10D0181_H0182:97a-11	med pa dag gis bla na med pa yang dag	med_0 ba_4 'dag_7 gis_11 bla_15 na_19 med_22 ba_26 yang_29 'dag_34 
K10D0181_H0182:97a-12	par rdzogs pa'i byang chub mngon par rdzogs par 'tshang	ba_0 rdzogs_4 ba_11 byang_16 chub_22 mngon_27 ba_33 rdzogs_37 ba_44 'tshang_48 
K10D0181_H0182:97a-13	rgya bar 'gyur du zin kyang phyir phyogs par ni	rgya_0 ba_5 'gyur_9 du_15 zin_18 kyang_22 phyir_28 phyogs_34 ba_41 ni_45 
K10D0181_H0182:97a-14	ye mi bya'o snyam du sems na /	ye_0 mi_3 byed_6 snyam_12 du_18 sems_21 na_26 
K10D0181_H0182:97a-15	byang chub sems dpa' sems dpa' chen po brtson 'grus brtsams pa yin par rig par bya ste /	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 brtson_39 'grus_46 brtsams_52 ba_60 yin_63 ba_67 rig_71 ba_75 byed_79 ste_83 
K10D0181_H0182:97a-16	byang chub sems dpa' sems dpa' chen po brtson 'grus	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 brtson_39 'grus_46 
K10D0181_H0182:97a-17	kyi pha rol tu phyin pa la spyod pa yin	kyi_0 pha_4 rol_8 tu_12 phyin_15 ba_21 la_24 spyod_27 ba_33 yin_36 
K10D0181_H0182:97a-18	no // brtson 'grus kyi pha rol tu phyin pa la yang dag par gnas pa yin no //	no_0 brtson_6 'grus_13 kyi_19 pha_23 rol_27 tu_31 phyin_34 ba_40 la_43 yang_46 'dag_51 ba_55 gnas_59 ba_64 yin_67 no_71 
K10D0181_H0182:97a-19	thams cad mkhyen pa nyid dang nye bar 'gyur ro //	thams_0 cad_6 mkhyen_10 ba_17 nyid_20 dang_25 nye_30 ba_34 'gyur_38 ro_44 
K10D0181_H0182:97a-20	'khor ba ring bar byed do //	'khor_0 ba_6 ring_9 ba_14 byed_18 do_23 
K10D0181_H0182:97a-21	gal te byang chub sems dpa' la ri'i rgyal po	gal_0 te_4 byang_7 chub_13 sems_18 dpa'_23 la_28 ri_31 rgyal_36 po_42 
K10D0181_H0182:97a-22	ri rab 'di khyod kyis nyi ma gcig gis phigs	ri_0 rab_3 'di_7 khyod_11 kyis_17 nyi_22 ma_26 gcig_29 gis_34 'bigs_38 
K10D0181_H0182:97a-23	par gyis shig ces bsgo la /	ba_0 gyis_4 shig_9 ces_14 sgo_18 la_23 
K10D0181_H0182:97a-24	gal te ri'i rgyal po ri rab kyi tshad ji	gal_0 te_4 ri_7 rgyal_12 po_18 ri_21 rab_24 kyi_28 tshad_32 ji_38 
K10D0181_H0182:97a-25	tsam pa 'dri na byang chub sems dpa' le lo	tsam_0 ba_5 'bri_8 na_13 byang_16 chub_22 sems_27 dpa'_32 le_37 lo_40 
K10D0181_H0182:97a-26	can yin par rig par bya'o //	can_0 yin_4 ba_8 rig_12 ba_16 byed_20 
K10D0181_H0182:97a-27	gal te ri rgyal ri rab la yungs 'bru tsam	gal_0 te_4 ri_7 rgyal_10 ri_16 rab_19 la_23 yungs_26 'bru_32 tsam_37 
K10D0181_H0182:97b-0	zhig @97b 'bigs par nus su zin kyang ri'i rgyal	'jig_0 'bigs_10 ba_16 nus_20 su_24 zin_27 kyang_31 ri_37 rgyal_42 
K10D0181_H0182:97b-1	po ri rab 'di lta bu zhig la dbug tu	po_0 ri_3 rab_6 'di_10 lta_14 bu_18 'jig_21 la_26 'bugs_29 tu_34 
K10D0181_H0182:97b-2	ci yod de / 'di ni phigs zin ba dang 'dra'o snyam du mthong zhing /	ci_0 yod_3 de_7 'di_12 ni_16 'bigs_19 zin_25 ba_29 dang_32 'dra_37 snyam_44 du_50 mthong_53 zhing_60 
K10D0181_H0182:97b-3	nyin gcig kyang yun ring gi /	nyin_0 gcig_5 kyang_10 yun_16 ring_20 gi_25 
K10D0181_H0182:97b-4	se gol gtogs pa tsam gyis dbug go snyam ste	se_0 gol_3 gtogs_7 ba_13 tsam_16 gyis_21 'bugs_26 go_31 snyam_34 ste_40 
K10D0181_H0182:97b-5	de ltar rtsi bar 'jug na byang chub sems dpa'	de_0 ltar_3 rtsi_8 ba_13 'jug_17 na_22 byang_25 chub_31 sems_36 dpa'_41 
K10D0181_H0182:97b-6	sems dpa' chen po brtson 'grus brtsams pa yin par	sems_0 dpa'_5 chen_10 po_15 brtson_18 'grus_25 brtsams_31 ba_39 yin_42 ba_46 
K10D0181_H0182:97b-7	rig par bya'o // gangg'a'i klung gi bye ma ji	rig_0 ba_4 byed_8 gangg'i_17 klung_27 gi_33 'bye_36 ma_40 ji_43 
K10D0181_H0182:97b-8	snyed yod pa de snyed kyi bskal pa nyin zhag	snyed_0 yod_6 ba_10 de_13 snyed_16 kyi_22 bskal_26 ba_32 nyin_35 zhag_40 
K10D0181_H0182:97b-9	gcig tu gyur du zin la /	gcig_0 tu_5 gyur_8 du_13 zin_16 la_20 
K10D0181_H0182:97b-10	nyin mtshan gyi tshad de dag gi bskal pa dpag	nyin_0 mtshan_5 gyi_12 tshad_16 de_22 'dag_25 gi_29 bskal_32 ba_38 dpog_41 
K10D0181_H0182:97b-11	tu med pa dag gis bla na med pa yang	tu_0 med_3 ba_7 'dag_10 gis_14 bla_18 na_22 med_25 ba_29 yang_32 
K10D0181_H0182:97b-12	dag par rdzogs pa'i byang chub mngon par rdzogs par	'dag_0 ba_4 rdzogs_8 ba_15 byang_20 chub_26 mngon_31 ba_37 rdzogs_41 ba_48 
K10D0181_H0182:97b-13	'tshang rgya bar bya dgos su zin na'ang /	'tshang_0 rgya_8 ba_13 byed_17 dgos_21 su_26 zin_29 na_33 
K10D0181_H0182:97b-14	mngon par rdzogs par sangs rgyas zin pa dang 'dra	mngon_0 ba_6 rdzogs_10 ba_17 sangs_21 rgya_27 zin_33 ba_37 dang_40 'dra_45 
K10D0181_H0182:97b-15	bar mthong na byang chub sems dpa' sems dpa' chen	ba_0 mthong_4 na_11 byang_14 chub_20 sems_25 dpa'_30 sems_35 dpa'_40 chen_45 
K10D0181_H0182:97b-16	po de'ang brtson 'grus brtsams pa yin par rig par	po_0 de_3 brtson_10 'grus_17 brtsams_23 ba_31 yin_34 ba_38 rig_42 ba_46 
K10D0181_H0182:97b-17	bya'o // gal te brtson 'grus rtsom pa 'di'i bsngags	byed_0 gal_9 te_13 brtson_16 'grus_23 rtsom_29 ba_35 'di_38 bsngags_44 
K10D0181_H0182:97b-18	pa brjod pa na zhum zhing skrag par 'gyur na	ba_0 rjod_3 ba_9 na_12 zhum_15 zhing_20 skrag_26 ba_32 'gyur_36 na_42 
K10D0181_H0182:97b-19	bya'o // ni / byang chub sems dpa' le lo can yin par rig bar bya ste /	byed_0 ni_9 byang_14 chub_20 sems_25 dpa'_30 le_35 lo_38 can_41 yin_45 ba_49 rig_53 ba_57 byed_61 ste_65 
K10D0181_H0182:97b-20	thams cad mkhyen pa nyid kyi zhing la 'jug par mi 'gyur ro //	thams_0 cad_6 mkhyen_10 ba_17 nyid_20 kyi_25 zhing_29 la_35 'jug_38 ba_43 mi_47 'gyur_50 ro_56 
