K01D0001_H0001:1b-0	@1b [dd] #//	[dd]_4 
K01D0001_H0001:280b-0	'on te de @280b dag med par bdag cag gis gsol ba byas te /	'on_0 te_4 de_7 'dag_16 med_20 ba_24 bdag_28 cag_33 gis_37 gsol_41 ba_46 byed_49 te_54 
K01D0001_H0001:280b-1	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon du mi rung snyam nas /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 du_55 mi_58 rung_61 snyam_66 nas_72 
K01D0001_H0001:280b-2	yid gnyis kyis don du gnyer ba yid gnyis kyi	yid_0 gnyis_4 kyis_10 don_15 du_19 gnyer_22 ba_28 yid_31 gnyis_35 kyi_41 
K01D0001_H0001:280b-3	yo byad can de dag gis gsol ba byas te	yo_0 byad_3 can_8 de_12 'dag_15 gis_19 gsol_23 ba_28 byed_31 te_36 
K01D0001_H0001:280b-4	/ gso sbyong byed cing so sor thar pa'i mdo gdon pa 'don par byed pa las /	gso_2 sbyong_6 byed_13 cing_18 so_23 sor_26 thar_30 ba_35 mdo_40 'don_44 ba_49 'don_52 ba_57 byed_61 ba_66 las_69 
K01D0001_H0001:280b-5	de'i 'og tu dge slong glo bur du 'ongs pa ches nyung ba dag lhags na /	de_0 'og_5 tu_9 dge_12 slong_16 glo_22 bur_26 du_30 'ongs_33 ba_39 ches_42 nyung_47 ba_53 'dag_56 lhags_60 na_66 
K01D0001_H0001:280b-6	de dag gis yang gsol ba byas te /	de_0 'dag_3 gis_7 yang_11 gsol_16 ba_21 byed_24 te_29 
K01D0001_H0001:280b-7	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon par bya ste /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 ste_63 
K01D0001_H0001:280b-8	dge slong snga ma dag la ni yid gnyis kyi nyer bsdogs las 'gal tshabs can du 'gyur ro //	dge_0 slong_4 snga_10 ma_15 'dag_18 la_22 ni_25 yid_28 gnyis_32 kyi_38 nyer_42 sdog_47 las_54 'gal_58 tshabs_63 can_70 du_74 'gyur_77 ro_83 
K01D0001_H0001:280b-9	'di lta ste /	'di_0 lta_4 ste_8 
K01D0001_H0001:280b-10	gso sbyong bco lnga pa de nyid la /	gso_0 sbyong_4 'chos_11 lnga_15 ba_20 de_23 nyid_26 la_31 
K01D0001_H0001:280b-11	dge slong gnyug mar gnas pa bzhi'am /	dge_0 slong_4 gnyug_10 mar_16 gnas_20 ba_25 bzhi_28 
K01D0001_H0001:280b-12	lhag pa dag 'dug cing mthun par gyur pa na /	lhag_0 ba_5 'dag_8 'dug_12 cing_17 mthun_22 ba_28 gyur_32 ba_37 na_40 
K01D0001_H0001:280b-13	de dag gis de na glo bur du 'ongs pa'i rnam pa dang /	de_0 'dag_3 gis_7 de_11 na_14 glo_17 bur_21 du_25 'ongs_28 ba_34 rnam_39 ba_44 dang_47 
K01D0001_H0001:280b-14	glo bur du 'ongs pa'i rtags dang /	glo_0 bur_4 du_8 'ongs_11 ba_17 rtags_22 dang_28 
K01D0001_H0001:280b-15	glo bur du 'ongs pa'i mtshan ma 'di lta ste /	glo_0 bur_4 du_8 'ongs_11 ba_17 mtshan_22 ma_29 'di_32 lta_36 ste_40 
K01D0001_H0001:280b-16	gzhan gyi lhung bzed dang /	gzhan_0 gyi_6 lhung_10 bzed_16 dang_21 
K01D0001_H0001:280b-17	chos gos dang /	chos_0 gos_5 dang_9 
K01D0001_H0001:280b-18	'khar ba dang /	'khar_0 ba_6 dang_9 
K01D0001_H0001:280b-19	gtur bu dang /	gtur_0 bu_5 dang_8 
K01D0001_H0001:280b-20	ril ba spyi blugs dang /	ril_0 ba_4 spyi_7 blugs_12 dang_18 
K01D0001_H0001:280b-21	'bru mar snod dang /	'bru_0 mar_5 snod_9 dang_14 
K01D0001_H0001:280b-22	zhva dang lham sgrog gu can dang /	zhva_0 dang_5 lham_10 sgrog_15 gu_21 can_24 dang_28 
K01D0001_H0001:280b-23	mchil lham dag mthong na /	mchil_0 lham_6 'dag_11 mthong_15 na_22 
K01D0001_H0001:280b-24	de dag 'di snyam du sems te /	de_0 'dag_3 'di_7 snyam_11 du_17 sems_20 te_25 
K01D0001_H0001:280b-25	dge slong gang dag ma lhags pa dag yod na /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 'dag_31 yod_35 na_39 
K01D0001_H0001:280b-26	dge slong gang dag ma lhags pa de dag med par bdag cag gis gsol ba byas te /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 de_31 'dag_34 med_38 ba_42 bdag_46 cag_51 gis_55 gsol_59 ba_64 byed_67 te_72 
K01D0001_H0001:280b-27	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon du mi rung snyam nas /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 du_55 mi_58 rung_61 snyam_66 nas_72 
K01D0001_H0001:280b-28	chos ma yin pa'i 'du shes can mi mthun pa'i	chos_0 ma_5 yin_8 ba_12 'du_17 shes_21 can_26 mi_30 mthun_33 ba_39 
K01D0001_H0001:280b-29	'du shes can de dag gis gsol ba byas te	'du_0 shes_4 can_9 de_13 'dag_16 gis_20 gsol_24 ba_29 byed_32 te_37 
K01D0001_H0001:281a-0	/ gso sbyong byed @281a *//	gso_2 sbyong_6 byed_13 
K01D0001_H0001:281a-1	cing so sor thar pa'i mdo gdon pa 'don par byed pa las /	cing_0 so_5 sor_8 thar_12 ba_17 mdo_22 'don_26 ba_31 'don_34 ba_39 byed_43 ba_48 las_51 
K01D0001_H0001:281a-2	de'i 'og tu dge slong glo bur du 'ongs pa ches nyung ba dag lhags na /	de_0 'og_5 tu_9 dge_12 slong_16 glo_22 bur_26 du_30 'ongs_33 ba_39 ches_42 nyung_47 ba_53 'dag_56 lhags_60 na_66 
K01D0001_H0001:281a-3	de dag gis yang gsol ba byas te /	de_0 'dag_3 gis_7 yang_11 gsol_16 ba_21 byed_24 te_29 
K01D0001_H0001:281a-4	gso sbyong byed cing so sor thar pa'i mdo gdon par bya ste /	gso_0 sbyong_4 byed_11 cing_16 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 byed_51 ste_55 
K01D0001_H0001:281a-5	dge slong snga ma dag la ni mi mthun pa'i nyer bsdogs las 'gal tshabs can du 'gyur ro //	dge_0 slong_4 snga_10 ma_15 'dag_18 la_22 ni_25 mi_28 mthun_31 ba_37 nyer_42 sdog_47 las_54 'gal_58 tshabs_63 can_70 du_74 'gyur_77 ro_83 
K01D0001_H0001:281a-6	'di lta ste /	'di_0 lta_4 ste_8 
K01D0001_H0001:281a-7	gso sbyong bco lnga pa de nyid la /	gso_0 sbyong_4 'chos_11 lnga_15 ba_20 de_23 nyid_26 la_31 
K01D0001_H0001:281a-8	dge slong gnyug mar gnas pa bzhi'am /	dge_0 slong_4 gnyug_10 mar_16 gnas_20 ba_25 bzhi_28 
K01D0001_H0001:281a-9	lhag pa dag 'dug cing mthun par gyur pa na /	lhag_0 ba_5 'dag_8 'dug_12 cing_17 mthun_22 ba_28 gyur_32 ba_37 na_40 
K01D0001_H0001:281a-10	de dag gis de na glo bur du 'ongs pa'i rnam pa dang /	de_0 'dag_3 gis_7 de_11 na_14 glo_17 bur_21 du_25 'ongs_28 ba_34 rnam_39 ba_44 dang_47 
K01D0001_H0001:281a-11	glo bur du 'ongs pa'i rtags dang /	glo_0 bur_4 du_8 'ongs_11 ba_17 rtags_22 dang_28 
K01D0001_H0001:281a-12	glo bur du 'ongs pa'i mtshan ma 'di lta ste /	glo_0 bur_4 du_8 'ongs_11 ba_17 mtshan_22 ma_29 'di_32 lta_36 ste_40 
K01D0001_H0001:281a-13	gzhan gyi lhung bzed dang /	gzhan_0 gyi_6 lhung_10 bzed_16 dang_21 
K01D0001_H0001:281a-14	chos gos dang /	chos_0 gos_5 dang_9 
K01D0001_H0001:281a-15	'khar ba dang /	'khar_0 ba_6 dang_9 
K01D0001_H0001:281a-16	gtur bu dang /	gtur_0 bu_5 dang_8 
K01D0001_H0001:281a-17	ril ba spyi blugs dang /	ril_0 ba_4 spyi_7 blugs_12 dang_18 
K01D0001_H0001:281a-18	'bru mar snod dang /	'bru_0 mar_5 snod_9 dang_14 
K01D0001_H0001:281a-19	zhva dang lham sgrog gu can dang /	zhva_0 dang_5 lham_10 sgrog_15 gu_21 can_24 dang_28 
K01D0001_H0001:281a-20	mchil lham dag mthong na /	mchil_0 lham_6 'dag_11 mthong_15 na_22 
K01D0001_H0001:281a-21	de dag gis 'di snyam du sems te /	de_0 'dag_3 gis_7 'di_11 snyam_15 du_21 sems_24 te_29 
K01D0001_H0001:281a-22	dge slong gang dag ma lhags pa dag yod na /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 'dag_31 yod_35 na_39 
K01D0001_H0001:281a-23	dge slong gang dag ma lhags pa de dag med par bdag cag gis gsol ba byas te /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 de_31 'dag_34 med_38 ba_42 bdag_46 cag_51 gis_55 gsol_59 ba_64 byed_67 te_72 
K01D0001_H0001:281a-24	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon du rung ngo snyam nas /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 du_55 rung_58 ngo_63 snyam_67 nas_73 
K01D0001_H0001:281a-25	rtog pas don du gnyer ba rtog pa'i yo byad can de dag gis gsol ba byas te /	rtogs_0 ba_5 don_9 du_13 gnyer_16 ba_22 rtogs_25 ba_30 yo_35 byad_38 can_43 de_47 'dag_50 gis_54 gsol_58 ba_63 byed_66 te_71 
K01D0001_H0001:281a-26	gso sbyong byed cing so sor thar pa'i mdo gdon pa 'don par byed pa las /	gso_0 sbyong_4 byed_11 cing_16 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 ba_64 las_67 
K01D0001_H0001:281a-27	de'i 'og tu dge slong glo bur du 'ongs pa ches nyung ba dag lhags nas /	de_0 'og_5 tu_9 dge_12 slong_16 glo_22 bur_26 du_30 'ongs_33 ba_39 ches_42 nyung_47 ba_53 'dag_56 lhags_60 nas_66 
K01D0001_H0001:281a-28	de dag gis yang gsol ba byas te /	de_0 'dag_3 gis_7 yang_11 gsol_16 ba_21 byed_24 te_29 
K01D0001_H0001:281b-0	gso sbyong bya zhing so sor thar pa'i mdo gdon @281b pa gdon par bya sti /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_53 'don_56 ba_61 byed_65 sti_69 
K01D0001_H0001:281b-1	dge slong snga ma dag la ni rtog pa'i nyer bsdogs las 'gal tshabs can du 'gyur ro //	dge_0 slong_4 snga_10 ma_15 'dag_18 la_22 ni_25 rtogs_28 ba_33 nyer_38 sdog_43 las_50 'gal_54 tshabs_59 can_66 du_70 'gyur_73 ro_79 
K01D0001_H0001:281b-2	'di lta ste /	'di_0 lta_4 ste_8 
K01D0001_H0001:281b-3	gso sbyong bco lnga pa de nyid la /	gso_0 sbyong_4 'chos_11 lnga_15 ba_20 de_23 nyid_26 la_31 
K01D0001_H0001:281b-4	dge slong gnyug mar gnas pa bzhi'am /	dge_0 slong_4 gnyug_10 mar_16 gnas_20 ba_25 bzhi_28 
K01D0001_H0001:281b-5	lhag pa dag 'dug cing mthun par gyur ba na /	lhag_0 ba_5 'dag_8 'dug_12 cing_17 mthun_22 ba_28 gyur_32 ba_37 na_40 
K01D0001_H0001:281b-6	de dag gis de na glo bur du 'ongs pa'i rnam pa dang /	de_0 'dag_3 gis_7 de_11 na_14 glo_17 bur_21 du_25 'ongs_28 ba_34 rnam_39 ba_44 dang_47 
K01D0001_H0001:281b-7	glo bur du 'ongs pa'i rtags dang /	glo_0 bur_4 du_8 'ongs_11 ba_17 rtags_22 dang_28 
K01D0001_H0001:281b-8	glo bur du 'ongs pa'i mtshan ma 'di lta ste /	glo_0 bur_4 du_8 'ongs_11 ba_17 mtshan_22 ma_29 'di_32 lta_36 ste_40 
K01D0001_H0001:281b-9	gzhan gyi lhung bzed dang /	gzhan_0 gyi_6 lhung_10 bzed_16 dang_21 
K01D0001_H0001:281b-10	chos gos dang /	chos_0 gos_5 dang_9 
K01D0001_H0001:281b-11	'khar ba dang /	'khar_0 ba_6 dang_9 
K01D0001_H0001:281b-12	gtur bu dang /	gtur_0 bu_5 dang_8 
K01D0001_H0001:281b-13	ril ba spyi blugs dang /	ril_0 ba_4 spyi_7 blugs_12 dang_18 
K01D0001_H0001:281b-14	'bru mar snod dang /	'bru_0 mar_5 snod_9 dang_14 
K01D0001_H0001:281b-15	zhva dang lham sgrog gu can dang /	zhva_0 dang_5 lham_10 sgrog_15 gu_21 can_24 dang_28 
K01D0001_H0001:281b-16	mchil lham dag mthong na /	mchil_0 lham_6 'dag_11 mthong_15 na_22 
K01D0001_H0001:281b-17	de dag 'di snyam du sems te /	de_0 'dag_3 'di_7 snyam_11 du_17 sems_20 te_25 
K01D0001_H0001:281b-18	dge slong gang dag ma lhags pa dag yod na /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 'dag_31 yod_35 na_39 
K01D0001_H0001:281b-19	dge slong gang dag ma lhags pa de dag med par bdag cag gis gsol ba byas te /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 de_31 'dag_34 med_38 ba_42 bdag_46 cag_51 gis_55 gsol_59 ba_64 byed_67 te_72 
K01D0001_H0001:281b-20	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon phar mi rung ngo //	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 phar_55 mi_60 rung_63 ngo_68 
K01D0001_H0001:281b-21	snyam nas de dag gis de dag lhag pa'i bsam pas btsal te /	snyam_0 nas_6 de_10 'dag_13 gis_17 de_21 'dag_24 lhag_28 ba_33 bsam_38 ba_43 btsal_47 te_53 
K01D0001_H0001:281b-22	ma rnyed nas de dag gis gsol ba byas te /	ma_0 rnyed_3 nas_9 de_13 'dag_16 gis_20 gsol_24 ba_29 byed_32 te_37 
K01D0001_H0001:281b-23	gso sbyong byed cing so sor thar pa'i mdo gdon pa 'don par byed pa las /	gso_0 sbyong_4 byed_11 cing_16 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 ba_64 las_67 
K01D0001_H0001:281b-24	de'i 'og tu dge slong glo bur du 'ongs pa ches nyung ba dag lhags na /	de_0 'og_5 tu_9 dge_12 slong_16 glo_22 bur_26 du_30 'ongs_33 ba_39 ches_42 nyung_47 ba_53 'dag_56 lhags_60 na_66 
K01D0001_H0001:281b-25	de dag gis yang gsol ba byas te /	de_0 'dag_3 gis_7 yang_11 gsol_16 ba_21 byed_24 te_29 
K01D0001_H0001:281b-26	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon par bya ste /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 ste_63 
K01D0001_H0001:281b-27	dge slong snga ma dag la ni 'gal tshabs can du mi 'gyur ro //	dge_0 slong_4 snga_10 ma_15 'dag_18 la_22 ni_25 'gal_28 tshabs_33 can_40 du_44 mi_47 'gyur_50 ro_56 
K01D0001_H0001:281b-28	'di lta ste /	'di_0 lta_4 ste_8 
K01D0001_H0001:281b-29	gso sbyong bco lnga pa de nyid la /	gso_0 sbyong_4 'chos_11 lnga_15 ba_20 de_23 nyid_26 la_31 
K01D0001_H0001:281b-30	dge slong gnyug mar gnas pa bzhi'am /	dge_0 slong_4 gnyug_10 mar_16 gnas_20 ba_25 bzhi_28 
K01D0001_H0001:281b-31	lhag pa dag 'dug cing mthun par gyur pa na /	lhag_0 ba_5 'dag_8 'dug_12 cing_17 mthun_22 ba_28 gyur_32 ba_37 na_40 
K01D0001_H0001:282a-0	de @282a *//	de_0 
K01D0001_H0001:282a-1	dag gis de na glo bur du 'ongs pa'i rnam pa dang /	'dag_0 gis_4 de_8 na_11 glo_14 bur_18 du_22 'ongs_25 ba_31 rnam_36 ba_41 dang_44 
K01D0001_H0001:282a-2	glo bur du 'ongs pa'i rtags dang /	glo_0 bur_4 du_8 'ongs_11 ba_17 rtags_22 dang_28 
K01D0001_H0001:282a-3	glo bur du 'ongs pa'i mchan ma 'di lta ste /	glo_0 bur_4 du_8 'ongs_11 ba_17 mchan_22 ma_28 'di_31 lta_35 ste_39 
K01D0001_H0001:282a-4	gzhan gyi lhung bzed dang /	gzhan_0 gyi_6 lhung_10 bzed_16 dang_21 
K01D0001_H0001:282a-5	chos gos dang /	chos_0 gos_5 dang_9 
K01D0001_H0001:282a-6	'khar ba dang /	'khar_0 ba_6 dang_9 
K01D0001_H0001:282a-7	gtur bu dang /	gtur_0 bu_5 dang_8 
K01D0001_H0001:282a-8	ril ba spyi blugs dang /	ril_0 ba_4 spyi_7 blugs_12 dang_18 
K01D0001_H0001:282a-9	'bru mar snod dang /	'bru_0 mar_5 snod_9 dang_14 
K01D0001_H0001:282a-10	zhva dang lham sgrog gu can dang /	zhva_0 dang_5 lham_10 sgrog_15 gu_21 can_24 dang_28 
K01D0001_H0001:282a-11	mchil lham dag mthong na /	mchil_0 lham_6 'dag_11 mthong_15 na_22 
K01D0001_H0001:282a-12	de dag 'di snyam du sems te /	de_0 'dag_3 'di_7 snyam_11 du_17 sems_20 te_25 
K01D0001_H0001:282a-13	dge slong gang dag ma lhags pa dag yod na /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 'dag_31 yod_35 na_39 
K01D0001_H0001:282a-14	dge slong gang dag ma lhags pa de dag med par bdag cag gis gsol ba byas te /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 de_31 'dag_34 med_38 ba_42 bdag_46 cag_51 gis_55 gsol_59 ba_64 byed_67 te_72 
K01D0001_H0001:282a-15	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon du mi rung ngo snyam nas /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 du_55 mi_58 rung_61 ngo_66 snyam_70 nas_76 
K01D0001_H0001:282a-16	de dag gis de dag lhag pa'i bsam pas btsal te rnyed na /	de_0 'dag_3 gis_7 de_11 'dag_14 lhag_18 ba_23 bsam_28 ba_33 btsal_37 te_43 rnyed_46 na_52 
K01D0001_H0001:282a-17	de dag gis de dag dang lhan cig 'khod de gsol ba byas nas /	de_0 'dag_3 gis_7 de_11 'dag_14 dang_18 lhan_23 cig_28 'khod_32 de_38 gsol_41 ba_46 byed_49 nas_54 
K01D0001_H0001:282a-18	gso sbyong byed cing so sor thar pa'i mdo gdon pa 'don par byed na /	gso_0 sbyong_4 byed_11 cing_16 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 na_64 
K01D0001_H0001:282a-19	dge slong snga ma dag la yang 'gal tshabs can du mi 'gyur ro //	dge_0 slong_4 snga_10 ma_15 'dag_18 la_22 yang_25 'gal_30 tshabs_35 can_42 du_46 mi_49 'gyur_52 ro_58 
K01D0001_H0001:282a-20	'di lta ste /	'di_0 lta_4 ste_8 
K01D0001_H0001:282a-21	gso sbyong bco lnga pa de nyid la /	gso_0 sbyong_4 'chos_11 lnga_15 ba_20 de_23 nyid_26 la_31 
K01D0001_H0001:282a-22	dge slong gnyug mar gnas pa bzhi'am /	dge_0 slong_4 gnyug_10 mar_16 gnas_20 ba_25 bzhi_28 
K01D0001_H0001:282a-23	lhag pa dag 'dug cing mthun par gyur pa na /	lhag_0 ba_5 'dag_8 'dug_12 cing_17 mthun_22 ba_28 gyur_32 ba_37 na_40 
K01D0001_H0001:282a-24	de dag gis de na glo bur du 'ongs pa'i rnam pa dang /	de_0 'dag_3 gis_7 de_11 na_14 glo_17 bur_21 du_25 'ongs_28 ba_34 rnam_39 ba_44 dang_47 
K01D0001_H0001:282a-25	glo bur du 'ongs pa'i rtags dang /	glo_0 bur_4 du_8 'ongs_11 ba_17 rtags_22 dang_28 
K01D0001_H0001:282a-26	glo bur du 'ongs pa'i mtshan ma 'di lta ste /	glo_0 bur_4 du_8 'ongs_11 ba_17 mtshan_22 ma_29 'di_32 lta_36 ste_40 
K01D0001_H0001:282a-27	gzhan gyi lhung bzed dang /	gzhan_0 gyi_6 lhung_10 bzed_16 dang_21 
K01D0001_H0001:282a-28	chos gos dang /	chos_0 gos_5 dang_9 
K01D0001_H0001:282a-29	'khar ba dang /	'khar_0 ba_6 dang_9 
K01D0001_H0001:282a-30	gtur bu dang /	gtur_0 bu_5 dang_8 
K01D0001_H0001:282a-31	ril ba spyi blugs dang /	ril_0 ba_4 spyi_7 blugs_12 dang_18 
K01D0001_H0001:282a-32	'bru mar snod dang /	'bru_0 mar_5 snod_9 dang_14 
K01D0001_H0001:282a-33	zhva dang lham sgrog gu can dang /	zhva_0 dang_5 lham_10 sgrog_15 gu_21 can_24 dang_28 
K01D0001_H0001:282a-34	mchil lham dag mthong na /	mchil_0 lham_6 'dag_11 mthong_15 na_22 
K01D0001_H0001:282b-0	de dag 'di @282b snyam du sems te /	de_0 'dag_3 'di_7 snyam_17 du_23 sems_26 te_31 
K01D0001_H0001:282b-1	dge slong gang dag ma lhags pa dag yod na /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 'dag_31 yod_35 na_39 
K01D0001_H0001:282b-2	dge slong gang dag ma lhags pa de dag med kyang rung /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 de_31 'dag_34 med_38 kyang_42 rung_48 
K01D0001_H0001:282b-3	de nyid du 'dug kyang rung /	de_0 nyid_3 du_8 'dug_11 kyang_16 rung_22 
K01D0001_H0001:282b-4	so sor 'dug kyang rung /	so_0 sor_3 'dug_7 kyang_12 rung_18 
K01D0001_H0001:282b-5	thag ring por gyur kyang rung snyam nas /	thag_0 ring_5 por_10 gyur_14 kyang_19 rung_25 snyam_30 nas_36 
K01D0001_H0001:282b-6	dbyen gyis don du gnyer ba dbyen gyi yo byad can de dag gis gsol ba byas te /	dbyen_0 gyis_6 don_11 du_15 gnyer_18 ba_24 dbyen_27 gyi_33 yo_37 byad_40 can_45 de_49 'dag_52 gis_56 gsol_60 ba_65 byed_68 te_73 
K01D0001_H0001:282b-7	gso sbyong byed cing so sor thar pa'i mdo gdon pa 'don par byed pa las /	gso_0 sbyong_4 byed_11 cing_16 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 ba_64 las_67 
K01D0001_H0001:282b-8	de'i 'og tu dge slong glo bur du 'ongs pa mnyam pa dag lhags na /	de_0 'og_5 tu_9 dge_12 slong_16 glo_22 bur_26 du_30 'ongs_33 ba_39 mnyam_42 ba_48 'dag_51 lhags_55 na_61 
K01D0001_H0001:282b-9	de dag gis yang gsol ba byas te /	de_0 'dag_3 gis_7 yang_11 gsol_16 ba_21 byed_24 te_29 
K01D0001_H0001:282b-10	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon par bya ste /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 ba_55 byed_59 ste_63 
K01D0001_H0001:282b-11	dge slong snga ma dag la ni dbyen gyi nyer bsdogs las nyes pa sbom por 'gyur ro //	dge_0 slong_4 snga_10 ma_15 'dag_18 la_22 ni_25 dbyen_28 gyi_34 nyer_38 sdog_43 las_50 nyes_54 ba_59 sbom_62 por_67 'gyur_71 ro_77 
K01D0001_H0001:282b-12	'di lta ste /	'di_0 lta_4 ste_8 
K01D0001_H0001:282b-13	gso sbyong bco lnga pa de nyid la /	gso_0 sbyong_4 'chos_11 lnga_15 ba_20 de_23 nyid_26 la_31 
K01D0001_H0001:282b-14	dge slong gnyug mar gnas pa bzhi'am /	dge_0 slong_4 gnyug_10 mar_16 gnas_20 ba_25 bzhi_28 
K01D0001_H0001:282b-15	lhag pa dag 'dug cing mthun par gyur pa na /	lhag_0 ba_5 'dag_8 'dug_12 cing_17 mthun_22 ba_28 gyur_32 ba_37 na_40 
K01D0001_H0001:282b-16	de dag gis de na glo bur du 'ongs pa'i rnam pa dang /	de_0 'dag_3 gis_7 de_11 na_14 glo_17 bur_21 du_25 'ongs_28 ba_34 rnam_39 ba_44 dang_47 
K01D0001_H0001:282b-17	glo bur du 'ongs pa'i rtags dang /	glo_0 bur_4 du_8 'ongs_11 ba_17 rtags_22 dang_28 
K01D0001_H0001:282b-18	glo bur du 'ongs pa'i mtshan ma 'di lta ste /	glo_0 bur_4 du_8 'ongs_11 ba_17 mtshan_22 ma_29 'di_32 lta_36 ste_40 
K01D0001_H0001:282b-19	gzhan gyi lhung bzed dang /	gzhan_0 gyi_6 lhung_10 bzed_16 dang_21 
K01D0001_H0001:282b-20	chos gos dang /	chos_0 gos_5 dang_9 
K01D0001_H0001:282b-21	'khar ba dang /	'khar_0 ba_6 dang_9 
K01D0001_H0001:282b-22	gtur bu dang /	gtur_0 bu_5 dang_8 
K01D0001_H0001:282b-23	ril ba spyi blugs dang /	ril_0 ba_4 spyi_7 blugs_12 dang_18 
K01D0001_H0001:282b-24	'bru mar snod dang /	'bru_0 mar_5 snod_9 dang_14 
K01D0001_H0001:282b-25	zhva dang lham sgrog gu can dang /	zhva_0 dang_5 lham_10 sgrog_15 gu_21 can_24 dang_28 
K01D0001_H0001:282b-26	mchil lham dag mthong na /	mchil_0 lham_6 'dag_11 mthong_15 na_22 
K01D0001_H0001:282b-27	de dag 'di snyam du sems te /	de_0 'dag_3 'di_7 snyam_11 du_17 sems_20 te_25 
K01D0001_H0001:282b-28	dge slong gang dag ma lhags pa dag yod na /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 'dag_31 yod_35 na_39 
K01D0001_H0001:282b-29	dge slong gang dag ma lhags pa de dag med par bdag cag gis gsol ba byas te /	dge_0 slong_4 gang_10 'dag_15 ma_19 lhags_22 ba_28 de_31 'dag_34 med_38 ba_42 bdag_46 cag_51 gis_55 gsol_59 ba_64 byed_67 te_72 
K01D0001_H0001:282b-30	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon du rung ngam /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 du_55 rung_58 ngam_63 
K01D0001_H0001:283a-0	'on te de dag med par bdag cag gis @283a *//	'on_0 te_4 de_7 'dag_10 med_14 ba_18 bdag_22 cag_27 gis_31 
K01D0001_H0001:283a-1	gsol ba byas te /	gsol_0 ba_5 byed_8 te_13 
K01D0001_H0001:283a-2	gso sbyong bya zhing so sor thar pa'i mdo gdon pa gdon du mi rung ngo snyam nas /	gso_0 sbyong_4 byed_11 zhing_15 so_21 sor_24 thar_28 ba_33 mdo_38 'don_42 ba_47 'don_50 du_55 mi_58 rung_61 ngo_66 snyam_70 nas_76 
K01D0001_H0001:283a-3	yid gnyis kyis don du gnyer ba yid gnyis kyi	yid_0 gnyis_4 kyis_10 don_15 du_19 gnyer_22 ba_28 yid_31 gnyis_35 kyi_41 
K01D0001_H0001:283a-4	yo byad can de dag gis gsol ba byas te	yo_0 byad_3 can_8 de_12 'dag_15 gis_19 gsol_23 ba_28 byed_31 te_36 
